model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
mlp,ag,0.844,0.843,0.843,0.844,0.02,0.021,0.021,0.02,2.642,0.1,0.838,0.428,0.846,0.734,,1e-06,original,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012116432189941406,1116.4998857975006
naive_bayes,ag,0.794,0.791,0.791,0.794,0.07,0.071,0.071,0.07,35.3,0.002,0.812,0.428,0.847,0.736,,1e-06,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012116432189941406,1116.4998857975006
logreg,ag,0.981,0.981,0.981,0.981,0.015,0.015,0.015,0.015,1.318,0.031,0.967,0.508,0.97,0.945,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012116432189941406,1116.4998857975006
knn,ag,0.894,0.893,0.893,0.894,0.054,0.055,0.055,0.054,1.419,0.001,0.917,0.524,0.982,0.967,,8e-06,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012116432189941406,1116.4998857975006
xgb,ag,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,1.901,0.019,0.935,0.485,0.945,0.897,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012116432189941406,1116.4998857975006
rf,ag,0.962,0.962,0.962,0.962,0.036,0.037,0.037,0.036,14.829,0.464,0.926,0.484,0.943,0.895,,1.1e-05,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012116432189941406,1116.4998857975006
mlp,ag,0.894,0.893,0.893,0.894,0.042,0.043,0.043,0.042,2.919,0.057,0.896,0.488,0.951,0.908,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012116432189941406,1116.4998857975006
naive_bayes,lc,0.931,0.931,0.931,0.931,0.031,0.031,0.031,0.031,0.666,0.002,0.5,0.007,0.012,0.007,,0.0,original,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
logreg,lc,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,0.885,0.005,0.37,0.127,0.253,0.146,,0.0,original,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
knn,lc,0.944,0.944,0.944,0.944,0.023,0.024,0.024,0.023,0.823,0.001,0.427,0.286,0.569,0.399,,2e-06,original,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
xgb,lc,0.969,0.969,0.969,0.969,0.04,0.04,0.04,0.04,1.321,0.035,0.642,0.236,0.467,0.306,,0.0,original,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
rf,lc,0.956,0.956,0.956,0.956,0.025,0.025,0.025,0.025,11.004,0.184,0.64,0.233,0.462,0.302,,3e-06,original,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
mlp,lc,0.938,0.937,0.937,0.938,0.052,0.053,0.053,0.052,2.123,0.028,0.335,0.212,0.422,0.268,,1e-06,original,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
naive_bayes,lc,0.681,0.646,0.646,0.681,0.064,0.098,0.098,0.064,0.663,0.002,0.421,0.101,0.199,0.111,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
logreg,lc,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,0.971,0.008,0.243,0.031,0.06,0.032,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
knn,lc,0.962,0.962,0.962,0.962,0.036,0.037,0.037,0.036,0.76,0.001,0.224,0.092,0.184,0.102,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
xgb,lc,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,1.431,0.047,0.235,0.142,0.282,0.165,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
rf,lc,0.956,0.956,0.956,0.956,0.032,0.032,0.032,0.032,14.26,0.526,0.24,0.064,0.126,0.068,,1.3e-05,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
mlp,lc,0.981,0.981,0.981,0.981,0.038,0.038,0.038,0.038,2.514,0.079,0.358,0.228,0.454,0.295,,0.0,latent,80,5,2907.0862097740173,0,8.562815443840632e-07,0.0012538433074951172,12.896465539932251
naive_bayes,random,0.812,0.802,0.802,0.812,0.071,0.083,0.083,0.071,0.636,0.002,0.78,0.362,0.718,0.561,,0.0,original,80,6,,,,,
logreg,random,0.862,0.862,0.862,0.862,0.085,0.085,0.085,0.085,0.903,0.008,0.906,0.491,0.954,0.914,,0.0,original,80,6,,,,,
knn,random,0.894,0.893,0.893,0.894,0.032,0.032,0.032,0.032,0.824,0.001,0.854,0.495,0.962,0.929,,3e-06,original,80,6,,,,,
xgb,random,0.956,0.956,0.956,0.956,0.042,0.043,0.043,0.042,1.333,0.05,0.939,0.507,0.971,0.945,,0.0,original,80,6,,,,,
rf,random,0.919,0.918,0.918,0.919,0.038,0.038,0.038,0.038,12.936,0.424,0.947,0.509,0.972,0.948,,1e-05,original,80,6,,,,,
mlp,random,0.881,0.881,0.881,0.881,0.046,0.046,0.046,0.046,2.819,0.096,0.876,0.489,0.953,0.912,,1e-06,original,80,6,,,,,
naive_bayes,k-means,0.738,0.719,0.719,0.738,0.042,0.052,0.052,0.042,0.634,0.002,0.783,0.364,0.722,0.566,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
logreg,k-means,0.844,0.843,0.843,0.844,0.062,0.063,0.063,0.062,0.977,0.01,0.778,0.478,0.939,0.887,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
knn,k-means,0.856,0.855,0.855,0.856,0.076,0.077,0.077,0.076,0.839,0.001,0.822,0.487,0.952,0.91,,3e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
xgb,k-means,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,1.332,0.037,0.477,0.471,0.938,0.886,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
rf,k-means,0.944,0.943,0.943,0.944,0.036,0.037,0.037,0.036,12.978,0.472,0.428,0.454,0.906,0.831,,9e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
mlp,k-means,0.888,0.887,0.887,0.888,0.064,0.064,0.064,0.064,2.914,0.096,0.849,0.455,0.896,0.814,,1e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
naive_bayes,k-means,0.744,0.734,0.734,0.744,0.111,0.125,0.125,0.111,0.716,0.002,0.768,0.444,0.877,0.783,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
logreg,k-means,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,1.075,0.01,0.969,0.524,0.981,0.965,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
knn,k-means,0.906,0.906,0.906,0.906,0.02,0.02,0.02,0.02,0.824,0.001,0.924,0.518,0.979,0.961,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
xgb,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,1.57,0.071,0.927,0.49,0.952,0.91,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
rf,k-means,0.981,0.981,0.981,0.981,0.038,0.038,0.038,0.038,13.467,0.512,0.915,0.476,0.931,0.873,,1.3e-05,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
mlp,k-means,0.938,0.937,0.937,0.938,0.02,0.02,0.02,0.02,2.917,0.106,0.939,0.524,0.982,0.967,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.001195669174194336,100.47446703910828
naive_bayes,k-center,0.938,0.937,0.937,0.938,0.02,0.02,0.02,0.02,0.684,0.002,0.613,0.186,0.369,0.227,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
logreg,k-center,0.95,0.95,0.95,0.95,0.042,0.043,0.043,0.042,1.104,0.016,0.586,0.148,0.293,0.173,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
knn,k-center,0.931,0.93,0.93,0.931,0.054,0.055,0.055,0.054,0.864,0.001,0.5,0.002,0.002,0.002,,2e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
xgb,k-center,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,1.267,0.026,0.513,0.026,0.049,0.026,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
rf,k-center,0.944,0.944,0.944,0.944,0.036,0.037,0.037,0.036,9.222,0.156,0.501,0.004,0.005,0.004,,2e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
mlp,k-center,0.944,0.943,0.943,0.944,0.041,0.042,0.042,0.041,2.51,0.042,0.41,0.019,0.035,0.019,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
naive_bayes,k-center,0.925,0.924,0.924,0.925,0.064,0.067,0.067,0.064,0.647,0.001,0.504,0.009,0.014,0.009,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
logreg,k-center,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,1.175,0.02,0.59,0.155,0.306,0.182,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
knn,k-center,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,0.755,0.001,0.503,0.008,0.013,0.008,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
xgb,k-center,0.962,0.962,0.962,0.962,0.036,0.037,0.037,0.036,1.472,0.053,0.553,0.097,0.19,0.106,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
rf,k-center,0.944,0.944,0.944,0.944,0.036,0.037,0.037,0.036,12.446,0.496,0.511,0.023,0.043,0.023,,1.3e-05,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
mlp,k-center,0.962,0.962,0.962,0.962,0.036,0.037,0.037,0.036,2.579,0.079,0.552,0.096,0.189,0.106,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0010638236999511719,35.71967673301697
naive_bayes,ag,0.738,0.714,0.714,0.738,0.078,0.096,0.096,0.078,0.666,0.001,0.783,0.364,0.722,0.566,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
logreg,ag,0.831,0.828,0.828,0.831,0.07,0.074,0.074,0.07,0.994,0.006,0.791,0.453,0.894,0.81,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
knn,ag,0.875,0.874,0.874,0.875,0.044,0.045,0.045,0.044,0.838,0.001,0.826,0.45,0.888,0.8,,3e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
xgb,ag,0.969,0.969,0.969,0.969,0.028,0.028,0.028,0.028,1.313,0.025,0.432,0.448,0.894,0.81,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
rf,ag,0.944,0.944,0.944,0.944,0.023,0.024,0.024,0.023,12.95,0.464,0.461,0.474,0.946,0.899,,8e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
mlp,ag,0.869,0.867,0.867,0.869,0.067,0.068,0.068,0.067,2.793,0.098,0.83,0.427,0.844,0.733,,1e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
naive_bayes,ag,0.725,0.719,0.719,0.725,0.121,0.129,0.129,0.121,35.158,0.001,0.704,0.473,0.934,0.878,,1e-06,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
logreg,ag,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,1.351,0.012,0.965,0.503,0.966,0.936,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
knn,ag,0.894,0.893,0.893,0.894,0.025,0.025,0.025,0.025,1.384,0.001,0.913,0.524,0.982,0.968,,8e-06,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
xgb,ag,0.975,0.975,0.975,0.975,0.012,0.013,0.013,0.012,1.698,0.046,0.915,0.477,0.932,0.876,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
rf,ag,0.969,0.969,0.969,0.969,0.02,0.02,0.02,0.02,14.917,0.518,0.915,0.476,0.932,0.874,,1.3e-05,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
mlp,ag,0.912,0.912,0.912,0.912,0.057,0.058,0.058,0.057,3.19,0.106,0.955,0.517,0.977,0.958,,1e-06,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0011429786682128906,1053.3208742141724
naive_bayes,lc,0.875,0.873,0.873,0.875,0.071,0.074,0.074,0.071,0.66,0.002,0.498,0.002,0.002,0.002,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
logreg,lc,0.919,0.918,0.918,0.919,0.054,0.055,0.055,0.054,0.947,0.01,0.391,0.076,0.15,0.082,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
knn,lc,0.931,0.931,0.931,0.931,0.041,0.042,0.042,0.041,0.843,0.001,0.371,0.169,0.336,0.203,,2e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
xgb,lc,0.981,0.981,0.981,0.981,0.015,0.015,0.015,0.015,1.273,0.032,0.576,0.134,0.264,0.154,,0.0,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
rf,lc,0.969,0.969,0.969,0.969,0.02,0.02,0.02,0.02,12.413,0.335,0.557,0.104,0.206,0.116,,5e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
mlp,lc,0.95,0.95,0.95,0.95,0.032,0.032,0.032,0.032,2.852,0.089,0.273,0.088,0.175,0.097,,1e-06,original,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
naive_bayes,lc,0.869,0.867,0.867,0.869,0.091,0.093,0.093,0.091,0.657,0.002,0.302,0.054,0.105,0.056,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
logreg,lc,0.988,0.987,0.987,0.988,0.015,0.015,0.015,0.015,0.947,0.007,0.214,0.008,0.016,0.008,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
knn,lc,0.95,0.95,0.95,0.95,0.032,0.032,0.032,0.032,0.688,0.001,0.224,0.046,0.091,0.048,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
xgb,lc,0.975,0.975,0.975,0.975,0.012,0.013,0.013,0.012,1.44,0.017,0.279,0.072,0.142,0.077,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
rf,lc,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,13.098,0.486,0.262,0.009,0.016,0.009,,1.2e-05,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
mlp,lc,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,2.856,0.116,0.31,0.128,0.255,0.147,,0.0,latent,80,6,1817.6664872169495,0,8.123654726217413e-07,0.0012826919555664062,16.33176350593567
naive_bayes,random,0.756,0.741,0.741,0.756,0.078,0.09,0.09,0.078,0.694,0.002,0.775,0.367,0.727,0.573,,0.0,original,80,7,,,,,
logreg,random,0.9,0.9,0.9,0.9,0.041,0.042,0.042,0.041,0.931,0.009,0.924,0.499,0.963,0.931,,0.0,original,80,7,,,,,
knn,random,0.825,0.823,0.823,0.825,0.096,0.099,0.099,0.096,0.909,0.001,0.852,0.476,0.934,0.879,,2e-06,original,80,7,,,,,
xgb,random,0.962,0.962,0.962,0.962,0.036,0.036,0.036,0.036,1.194,0.048,0.932,0.497,0.961,0.926,,0.0,original,80,7,,,,,
rf,random,0.944,0.944,0.944,0.944,0.036,0.036,0.036,0.036,12.818,0.36,0.93,0.495,0.959,0.924,,7e-06,original,80,7,,,,,
mlp,random,0.831,0.829,0.829,0.831,0.083,0.085,0.085,0.083,3.174,0.117,0.866,0.478,0.937,0.884,,1e-06,original,80,7,,,,,
naive_bayes,k-means,0.769,0.755,0.755,0.769,0.042,0.051,0.051,0.042,0.711,0.001,0.783,0.364,0.722,0.566,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
logreg,k-means,0.831,0.829,0.829,0.831,0.073,0.073,0.073,0.073,0.926,0.009,0.735,0.401,0.794,0.661,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
knn,k-means,0.831,0.829,0.829,0.831,0.081,0.083,0.083,0.081,0.82,0.001,0.834,0.447,0.883,0.793,,2e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
xgb,k-means,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,1.229,0.047,0.524,0.473,0.942,0.892,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
rf,k-means,0.95,0.949,0.949,0.95,0.058,0.059,0.059,0.058,9.3,0.177,0.521,0.469,0.933,0.877,,3e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
mlp,k-means,0.831,0.83,0.83,0.831,0.067,0.068,0.068,0.067,2.817,0.1,0.826,0.421,0.833,0.716,,1e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
naive_bayes,k-means,0.7,0.692,0.692,0.7,0.081,0.081,0.081,0.081,0.624,0.001,0.757,0.506,0.978,0.959,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
logreg,k-means,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,0.966,0.008,0.967,0.515,0.976,0.955,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
knn,k-means,0.894,0.892,0.892,0.894,0.07,0.072,0.072,0.07,0.774,0.001,0.91,0.53,0.985,0.972,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
xgb,k-means,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,1.585,0.047,0.924,0.504,0.968,0.941,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
rf,k-means,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,13.61,0.396,0.92,0.513,0.976,0.955,,1.7e-05,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
mlp,k-means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,3.098,0.089,0.958,0.515,0.976,0.955,,1e-06,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012993812561035156,125.26624584197998
naive_bayes,k-center,0.894,0.892,0.892,0.894,0.047,0.049,0.049,0.047,0.612,0.001,0.613,0.186,0.369,0.227,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
logreg,k-center,0.944,0.944,0.944,0.944,0.023,0.024,0.024,0.023,1.119,0.012,0.592,0.157,0.31,0.185,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
knn,k-center,0.925,0.925,0.925,0.925,0.032,0.032,0.032,0.032,0.831,0.001,0.501,0.002,0.002,0.002,,2e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
xgb,k-center,0.938,0.937,0.937,0.938,0.044,0.044,0.044,0.044,1.358,0.033,0.506,0.053,0.104,0.056,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
rf,k-center,0.931,0.931,0.931,0.931,0.041,0.042,0.042,0.041,11.611,0.421,0.597,0.168,0.333,0.201,,8e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
mlp,k-center,0.944,0.943,0.943,0.944,0.031,0.031,0.031,0.031,2.585,0.074,0.439,0.044,0.086,0.046,,1e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
naive_bayes,k-center,0.9,0.899,0.899,0.9,0.031,0.031,0.031,0.031,0.722,0.001,0.504,0.01,0.016,0.01,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
logreg,k-center,0.956,0.956,0.956,0.956,0.025,0.025,0.025,0.025,1.163,0.012,0.545,0.085,0.167,0.092,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
knn,k-center,0.919,0.918,0.918,0.919,0.025,0.026,0.026,0.025,0.778,0.001,0.501,0.004,0.006,0.004,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
xgb,k-center,0.962,0.962,0.962,0.962,0.023,0.023,0.023,0.023,1.562,1.994,0.572,0.127,0.251,0.145,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
rf,k-center,0.931,0.931,0.931,0.931,0.046,0.046,0.046,0.046,14.446,0.252,0.538,0.073,0.142,0.078,,6e-06,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
mlp,k-center,0.944,0.944,0.944,0.944,0.031,0.031,0.031,0.031,2.358,0.052,0.557,0.103,0.203,0.114,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011649131774902344,40.197954177856445
naive_bayes,ag,0.756,0.739,0.739,0.756,0.061,0.075,0.075,0.061,0.649,0.001,0.783,0.364,0.722,0.566,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
logreg,ag,0.831,0.83,0.83,0.831,0.054,0.055,0.055,0.054,1.012,0.013,0.794,0.446,0.881,0.789,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
knn,ag,0.844,0.842,0.842,0.844,0.044,0.046,0.046,0.044,0.892,0.001,0.855,0.498,0.965,0.935,,2e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
xgb,ag,0.962,0.962,0.962,0.962,0.036,0.036,0.036,0.036,1.33,0.036,0.532,0.478,0.95,0.907,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
rf,ag,0.938,0.937,0.937,0.938,0.044,0.045,0.045,0.044,12.849,0.476,0.483,0.481,0.959,0.924,,8e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
mlp,ag,0.862,0.861,0.861,0.862,0.047,0.048,0.048,0.047,2.984,0.09,0.802,0.458,0.903,0.825,,1e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
naive_bayes,ag,0.8,0.798,0.798,0.8,0.073,0.074,0.074,0.073,35.074,0.001,0.821,0.507,0.975,0.954,,1e-06,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
logreg,ag,0.981,0.981,0.981,0.981,0.015,0.015,0.015,0.015,1.352,0.015,0.963,0.516,0.977,0.957,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
knn,ag,0.931,0.931,0.931,0.931,0.023,0.024,0.024,0.023,1.384,0.001,0.917,0.504,0.969,0.942,,8e-06,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.715,0.045,0.918,0.515,0.977,0.958,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
rf,ag,0.981,0.981,0.981,0.981,0.025,0.025,0.025,0.025,13.276,0.538,0.923,0.515,0.978,0.958,,1.5e-05,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
mlp,ag,0.931,0.931,0.931,0.931,0.036,0.037,0.037,0.036,3.35,0.118,0.948,0.519,0.979,0.961,,1e-06,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0011525154113769531,1146.1471128463745
naive_bayes,lc,0.619,0.553,0.553,0.619,0.023,0.036,0.036,0.023,0.64,0.001,0.507,0.498,0.99,0.983,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
logreg,lc,0.925,0.925,0.925,0.925,0.015,0.015,0.015,0.015,0.991,0.005,0.339,0.091,0.179,0.099,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
knn,lc,0.95,0.95,0.95,0.95,0.038,0.038,0.038,0.038,0.783,0.001,0.336,0.157,0.312,0.186,,2e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
xgb,lc,0.938,0.937,0.937,0.938,0.066,0.067,0.067,0.066,1.302,0.041,0.585,0.146,0.289,0.17,,0.0,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
rf,lc,0.975,0.975,0.975,0.975,0.023,0.023,0.023,0.023,13.427,0.466,0.596,0.163,0.322,0.193,,8e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
mlp,lc,0.956,0.956,0.956,0.956,0.032,0.032,0.032,0.032,2.897,0.096,0.264,0.101,0.2,0.112,,1e-06,original,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
naive_bayes,lc,0.594,0.534,0.534,0.594,0.044,0.051,0.051,0.044,0.692,0.001,0.502,0.024,0.046,0.025,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
logreg,lc,0.994,0.994,0.994,0.994,0.012,0.013,0.013,0.012,0.938,0.006,0.168,0.005,0.008,0.005,,0.0,latent,80,7,2479.7548019886017,0,9.255008810817711e-07,0.0012888908386230469,13.667804479598999
