model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
knn,k_center,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,0.783,0.001,0.502,0.006,0.009,0.006,,1e-06,original,30,7,,,,,6.140967607498169
xgb,k_center,0.933,0.931,0.931,0.933,0.082,0.084,0.084,0.082,1.218,0.636,0.757,0.37,0.733,0.581,,0.0,original,30,7,,,,,6.140967607498169
rf,k_center,0.917,0.912,0.912,0.917,0.105,0.111,0.111,0.105,8.114,0.098,0.501,0.003,0.003,0.003,,1e-06,original,30,7,,,,,6.140967607498169
mlp,k_center,0.867,0.864,0.864,0.867,0.113,0.117,0.117,0.113,1.699,0.044,0.517,0.035,0.067,0.036,,1e-06,original,30,7,,,,,6.140967607498169
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.544,0.001,0.569,0.409,0.813,0.686,,0.0,original,30,7,,,,,7.41651463508606
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.707,0.004,0.493,0.493,0.983,0.969,,0.0,original,30,7,,,,,7.41651463508606
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.726,0.001,0.49,0.479,0.956,0.917,,1e-06,original,30,7,,,,,7.41651463508606
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.062,0.028,0.604,0.288,0.571,0.401,,0.0,original,30,7,,,,,7.41651463508606
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.375,0.48,0.555,0.478,0.95,0.907,,5e-06,original,30,7,,,,,7.41651463508606
mlp,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.459,0.016,0.485,0.425,0.846,0.735,,0.0,original,30,7,,,,,7.41651463508606
naive_bayes,random,0.867,0.856,0.856,0.867,0.125,0.139,0.139,0.125,0.522,0.001,0.791,0.379,0.75,0.602,,0.0,original,30,8,,,,,
logreg,random,0.9,0.897,0.897,0.9,0.082,0.084,0.084,0.082,0.682,0.002,0.849,0.465,0.915,0.846,,0.0,original,30,8,,,,,
knn,random,0.867,0.865,0.865,0.867,0.041,0.042,0.042,0.041,0.752,0.001,0.805,0.442,0.874,0.778,,1e-06,original,30,8,,,,,
xgb,random,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.159,0.198,0.908,0.475,0.93,0.872,,0.0,original,30,8,,,,,
rf,random,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,8.988,0.219,0.9,0.47,0.922,0.857,,4e-06,original,30,8,,,,,
mlp,random,0.867,0.864,0.864,0.867,0.085,0.086,0.086,0.085,2.13,0.045,0.852,0.466,0.917,0.848,,1e-06,original,30,8,,,,,
naive_bayes,k-means,0.883,0.881,0.881,0.883,0.067,0.068,0.068,0.067,0.572,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,8,,,,,14.873106241226196
logreg,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,0.963,0.01,0.89,0.478,0.936,0.882,,0.0,original,30,8,,,,,14.873106241226196
knn,k-means,0.833,0.828,0.828,0.833,0.075,0.079,0.079,0.075,0.638,0.001,0.817,0.506,0.974,0.952,,1e-06,original,30,8,,,,,14.873106241226196
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.092,0.022,0.82,0.445,0.879,0.786,,0.0,original,30,8,,,,,14.873106241226196
rf,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,10.865,0.252,0.794,0.465,0.917,0.848,,3e-06,original,30,8,,,,,14.873106241226196
mlp,k-means,0.8,0.797,0.797,0.8,0.113,0.115,0.115,0.113,2.299,0.079,0.862,0.466,0.916,0.847,,1e-06,original,30,8,,,,,14.873106241226196
naive_bayes,ag,0.783,0.77,0.77,0.783,0.085,0.098,0.098,0.085,32.681,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,8,,,,,944.4375576972961
logreg,ag,0.85,0.849,0.849,0.85,0.133,0.134,0.134,0.133,1.273,0.012,0.826,0.44,0.869,0.77,,0.0,original,30,8,,,,,944.4375576972961
knn,ag,0.733,0.718,0.718,0.733,0.122,0.134,0.134,0.122,1.004,0.001,0.814,0.53,0.988,0.978,,1e-06,original,30,8,,,,,944.4375576972961
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.4,0.465,0.834,0.494,0.961,0.927,,0.0,original,30,8,,,,,944.4375576972961
rf,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,11.943,0.519,0.889,0.492,0.957,0.92,,6e-06,original,30,8,,,,,944.4375576972961
mlp,ag,0.767,0.766,0.766,0.767,0.082,0.082,0.082,0.082,1.553,0.024,0.797,0.434,0.859,0.755,,1e-06,original,30,8,,,,,944.4375576972961
naive_bayes,k_center,0.9,0.898,0.898,0.9,0.082,0.083,0.083,0.082,0.526,0.001,0.61,0.182,0.36,0.221,,0.0,original,30,8,,,,,5.628215312957764
logreg,k_center,0.933,0.932,0.932,0.933,0.082,0.083,0.083,0.082,1.003,0.015,0.637,0.217,0.429,0.275,,0.0,original,30,8,,,,,5.628215312957764
knn,k_center,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,0.73,0.001,0.502,0.005,0.008,0.005,,1e-06,original,30,8,,,,,5.628215312957764
xgb,k_center,0.95,0.95,0.95,0.95,0.1,0.101,0.101,0.1,1.158,0.013,0.737,0.346,0.686,0.524,,0.0,original,30,8,,,,,5.628215312957764
rf,k_center,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,8.446,0.172,0.501,0.003,0.002,0.003,,2e-06,original,30,8,,,,,5.628215312957764
mlp,k_center,0.817,0.797,0.797,0.817,0.133,0.164,0.164,0.133,1.533,0.011,0.532,0.307,0.61,0.44,,1e-06,original,30,8,,,,,5.628215312957764
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.514,0.001,0.563,0.407,0.809,0.681,,0.0,original,30,8,,,,,7.08313775062561
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.741,0.003,0.492,0.492,0.982,0.966,,0.0,original,30,8,,,,,7.08313775062561
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.743,0.001,0.489,0.472,0.941,0.891,,1e-06,original,30,8,,,,,7.08313775062561
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.089,0.029,0.595,0.477,0.945,0.897,,0.0,original,30,8,,,,,7.08313775062561
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.113,0.433,0.566,0.477,0.947,0.902,,4e-06,original,30,8,,,,,7.08313775062561
mlp,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.671,0.04,0.351,0.192,0.382,0.237,,0.0,original,30,8,,,,,7.08313775062561
naive_bayes,random,0.817,0.811,0.811,0.817,0.097,0.102,0.102,0.097,0.536,0.002,0.78,0.363,0.72,0.564,,0.0,original,30,9,,,,,
logreg,random,0.867,0.864,0.864,0.867,0.187,0.193,0.193,0.187,0.689,0.004,0.806,0.473,0.93,0.872,,0.0,original,30,9,,,,,
knn,random,0.917,0.916,0.916,0.917,0.167,0.168,0.168,0.167,0.732,0.001,0.85,0.484,0.946,0.9,,1e-06,original,30,9,,,,,
xgb,random,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.213,0.018,0.914,0.511,0.975,0.954,,0.0,original,30,9,,,,,
rf,random,0.917,0.915,0.915,0.917,0.129,0.133,0.133,0.129,12.829,0.474,0.897,0.504,0.969,0.943,,8e-06,original,30,9,,,,,
mlp,random,0.867,0.864,0.864,0.867,0.187,0.193,0.193,0.187,2.13,0.065,0.858,0.464,0.912,0.841,,1e-06,original,30,9,,,,,
naive_bayes,k-means,0.85,0.848,0.848,0.85,0.122,0.125,0.125,0.122,0.581,0.002,0.783,0.364,0.722,0.566,,0.0,original,30,9,,,,,11.097440242767334
logreg,k-means,0.917,0.915,0.915,0.917,0.075,0.077,0.077,0.075,0.96,0.012,0.866,0.471,0.925,0.862,,0.0,original,30,9,,,,,11.097440242767334
knn,k-means,0.833,0.831,0.831,0.833,0.091,0.092,0.092,0.091,0.711,0.001,0.83,0.504,0.972,0.948,,1e-06,original,30,9,,,,,11.097440242767334
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.041,0.034,0.745,0.332,0.657,0.491,,0.0,original,30,9,,,,,11.097440242767334
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.826,0.1,0.788,0.461,0.91,0.837,,1e-06,original,30,9,,,,,11.097440242767334
mlp,k-means,0.783,0.775,0.775,0.783,0.155,0.163,0.163,0.155,1.904,0.043,0.831,0.462,0.91,0.838,,1e-06,original,30,9,,,,,11.097440242767334
naive_bayes,ag,0.833,0.828,0.828,0.833,0.075,0.079,0.079,0.075,32.7,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,9,,,,,1114.7810952663422
logreg,ag,0.9,0.899,0.899,0.9,0.033,0.035,0.035,0.033,1.315,0.008,0.837,0.455,0.897,0.816,,0.0,original,30,9,,,,,1114.7810952663422
knn,ag,0.8,0.791,0.791,0.8,0.145,0.155,0.155,0.145,1.041,0.001,0.81,0.512,0.979,0.962,,1e-06,original,30,9,,,,,1114.7810952663422
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.409,0.078,0.858,0.471,0.924,0.861,,0.0,original,30,9,,,,,1114.7810952663422
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.318,0.11,0.879,0.507,0.973,0.949,,2e-06,original,30,9,,,,,1114.7810952663422
mlp,ag,0.817,0.814,0.814,0.817,0.062,0.062,0.062,0.062,1.738,0.021,0.796,0.43,0.851,0.743,,1e-06,original,30,9,,,,,1114.7810952663422
naive_bayes,k_center,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,0.644,0.001,0.61,0.182,0.36,0.221,,0.0,original,30,9,,,,,6.5732786655426025
logreg,k_center,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,0.984,0.017,0.588,0.164,0.324,0.195,,0.0,original,30,9,,,,,6.5732786655426025
knn,k_center,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,0.693,0.001,0.5,0.002,0.0,0.002,,1e-06,original,30,9,,,,,6.5732786655426025
xgb,k_center,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,1.126,0.144,0.605,0.215,0.425,0.272,,0.0,original,30,9,,,,,6.5732786655426025
rf,k_center,0.9,0.9,0.9,0.9,0.062,0.062,0.062,0.062,10.638,0.39,0.501,0.004,0.005,0.004,,4e-06,original,30,9,,,,,6.5732786655426025
mlp,k_center,0.783,0.773,0.773,0.783,0.067,0.08,0.08,0.067,1.897,0.075,0.547,0.143,0.282,0.165,,1e-06,original,30,9,,,,,6.5732786655426025
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.546,0.002,0.569,0.409,0.813,0.687,,0.0,original,30,9,,,,,7.1123175621032715
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.775,0.002,0.494,0.493,0.984,0.971,,0.0,original,30,9,,,,,7.1123175621032715
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.653,0.001,0.492,0.468,0.933,0.877,,1e-06,original,30,9,,,,,7.1123175621032715
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.113,0.027,0.512,0.495,0.983,0.97,,0.0,original,30,9,,,,,7.1123175621032715
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.918,0.096,0.511,0.495,0.984,0.972,,1e-06,original,30,9,,,,,7.1123175621032715
mlp,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.542,0.023,0.415,0.271,0.54,0.371,,1e-06,original,30,9,,,,,7.1123175621032715
naive_bayes,random,0.788,0.779,0.779,0.788,0.031,0.037,0.037,0.031,0.552,0.001,0.792,0.388,0.768,0.626,,0.0,original,40,5,,,,,
logreg,random,0.838,0.833,0.833,0.838,0.075,0.079,0.079,0.075,0.763,0.002,0.775,0.488,0.956,0.918,,0.0,original,40,5,,,,,
knn,random,0.85,0.848,0.848,0.85,0.085,0.085,0.085,0.085,0.724,0.001,0.814,0.492,0.959,0.924,,1e-06,original,40,5,,,,,
xgb,random,0.938,0.937,0.937,0.938,0.056,0.057,0.057,0.056,1.089,0.033,0.908,0.494,0.958,0.922,,0.0,original,40,5,,,,,
rf,random,0.862,0.852,0.852,0.862,0.121,0.134,0.134,0.121,12.109,0.474,0.895,0.5,0.965,0.935,,8e-06,original,40,5,,,,,
mlp,random,0.838,0.835,0.835,0.838,0.064,0.065,0.065,0.064,2.176,0.094,0.839,0.475,0.932,0.875,,1e-06,original,40,5,,,,,
naive_bayes,k-means,0.85,0.847,0.847,0.85,0.05,0.052,0.052,0.05,0.582,0.001,0.783,0.364,0.722,0.566,,0.0,original,40,5,,,,,16.12752914428711
logreg,k-means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,0.98,0.011,0.902,0.494,0.958,0.922,,0.0,original,40,5,,,,,16.12752914428711
knn,k-means,0.75,0.745,0.745,0.75,0.088,0.09,0.09,0.088,0.836,0.001,0.834,0.52,0.983,0.969,,2e-06,original,40,5,,,,,16.12752914428711
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.282,0.038,0.842,0.475,0.933,0.877,,0.0,original,40,5,,,,,16.12752914428711
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.676,0.216,0.693,0.281,0.556,0.387,,3e-06,original,40,5,,,,,16.12752914428711
mlp,k-means,0.8,0.798,0.798,0.8,0.073,0.073,0.073,0.073,1.794,0.025,0.795,0.454,0.897,0.815,,0.0,original,40,5,,,,,16.12752914428711
naive_bayes,ag,0.8,0.799,0.799,0.8,0.15,0.15,0.15,0.15,33.453,0.002,0.783,0.364,0.722,0.566,,0.0,original,40,5,,,,,1049.39990234375
logreg,ag,0.912,0.912,0.912,0.912,0.085,0.085,0.085,0.085,1.43,0.017,0.802,0.433,0.857,0.752,,0.0,original,40,5,,,,,1049.39990234375
knn,ag,0.838,0.835,0.835,0.838,0.031,0.032,0.032,0.031,1.061,0.001,0.826,0.503,0.972,0.947,,2e-06,original,40,5,,,,,1049.39990234375
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.434,0.194,0.842,0.488,0.952,0.911,,0.0,original,40,5,,,,,1049.39990234375
rf,ag,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,10.767,0.233,0.876,0.48,0.94,0.889,,3e-06,original,40,5,,,,,1049.39990234375
mlp,ag,0.825,0.824,0.824,0.825,0.092,0.092,0.092,0.092,2.042,0.04,0.807,0.434,0.857,0.752,,0.0,original,40,5,,,,,1049.39990234375
naive_bayes,k_center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,0.599,0.002,0.78,0.362,0.716,0.56,,0.0,original,40,5,,,,,8.362438440322876
logreg,k_center,0.925,0.923,0.923,0.925,0.092,0.094,0.094,0.092,1.009,0.009,0.501,0.002,0.002,0.002,,0.0,original,40,5,,,,,8.362438440322876
knn,k_center,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,0.792,0.001,0.501,0.003,0.003,0.003,,1e-06,original,40,5,,,,,8.362438440322876
xgb,k_center,0.938,0.937,0.937,0.938,0.079,0.08,0.08,0.079,1.069,0.034,0.773,0.415,0.821,0.698,,0.0,original,40,5,,,,,8.362438440322876
rf,k_center,0.95,0.95,0.95,0.95,0.073,0.073,0.073,0.073,9.641,0.185,0.504,0.01,0.017,0.01,,2e-06,original,40,5,,,,,8.362438440322876
mlp,k_center,0.838,0.824,0.824,0.838,0.129,0.15,0.15,0.129,1.845,0.044,0.723,0.311,0.617,0.448,,1e-06,original,40,5,,,,,8.362438440322876
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.565,0.002,0.566,0.409,0.813,0.686,,0.0,original,40,5,,,,,7.3870930671691895
logreg,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.625,0.002,0.492,0.489,0.976,0.956,,0.0,original,40,5,,,,,7.3870930671691895
knn,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.855,0.001,0.49,0.471,0.938,0.885,,2e-06,original,40,5,,,,,7.3870930671691895
xgb,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,1.142,0.022,0.507,0.496,0.987,0.977,,0.0,original,40,5,,,,,7.3870930671691895
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.174,0.509,0.494,0.984,0.97,,2e-06,original,40,5,,,,,7.3870930671691895
mlp,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,1.693,0.036,0.466,0.44,0.877,0.783,,0.0,original,40,5,,,,,7.3870930671691895
naive_bayes,random,0.775,0.756,0.756,0.775,0.085,0.106,0.106,0.085,0.523,0.001,0.782,0.365,0.724,0.568,,0.0,original,40,6,,,,,
logreg,random,0.85,0.847,0.847,0.85,0.064,0.065,0.065,0.064,0.757,0.003,0.758,0.499,0.971,0.946,,0.0,original,40,6,,,,,
knn,random,0.838,0.837,0.837,0.838,0.064,0.064,0.064,0.064,0.755,0.001,0.84,0.488,0.953,0.913,,2e-06,original,40,6,,,,,
xgb,random,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,1.173,0.074,0.895,0.513,0.977,0.958,,0.0,original,40,6,,,,,
rf,random,0.912,0.912,0.912,0.912,0.064,0.064,0.064,0.064,10.624,0.438,0.927,0.522,0.981,0.965,,9e-06,original,40,6,,,,,
mlp,random,0.825,0.823,0.823,0.825,0.083,0.084,0.084,0.083,2.201,0.042,0.84,0.484,0.947,0.902,,0.0,original,40,6,,,,,
naive_bayes,k-means,0.862,0.861,0.861,0.862,0.092,0.092,0.092,0.092,0.619,0.001,0.783,0.364,0.722,0.566,,0.0,original,40,6,,,,,19.635701179504395
logreg,k-means,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,0.845,0.011,0.902,0.49,0.953,0.912,,0.0,original,40,6,,,,,19.635701179504395
knn,k-means,0.788,0.787,0.787,0.788,0.064,0.063,0.063,0.064,0.834,0.001,0.831,0.521,0.984,0.97,,2e-06,original,40,6,,,,,19.635701179504395
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.135,0.136,0.656,0.239,0.474,0.312,,0.0,original,40,6,,,,,19.635701179504395
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.879,0.477,0.772,0.373,0.74,0.589,,7e-06,original,40,6,,,,,19.635701179504395
mlp,k-means,0.838,0.837,0.837,0.838,0.094,0.094,0.094,0.094,2.152,0.037,0.825,0.455,0.897,0.815,,0.0,original,40,6,,,,,19.635701179504395
naive_bayes,ag,0.788,0.779,0.779,0.788,0.085,0.093,0.093,0.085,33.806,0.001,0.783,0.364,0.722,0.566,,0.0,original,40,6,,,,,851.9212260246277
logreg,ag,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,1.339,0.015,0.905,0.485,0.945,0.898,,0.0,original,40,6,,,,,851.9212260246277
knn,ag,0.8,0.793,0.793,0.8,0.092,0.096,0.096,0.092,1.173,0.001,0.809,0.519,0.984,0.97,,2e-06,original,40,6,,,,,851.9212260246277
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.393,0.045,0.869,0.48,0.94,0.889,,0.0,original,40,6,,,,,851.9212260246277
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.167,0.458,0.886,0.523,0.983,0.968,,7e-06,original,40,6,,,,,851.9212260246277
mlp,ag,0.85,0.848,0.848,0.85,0.031,0.033,0.033,0.031,2.145,0.044,0.817,0.464,0.913,0.843,,1e-06,original,40,6,,,,,851.9212260246277
naive_bayes,k_center,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,0.713,0.002,0.61,0.182,0.36,0.221,,0.0,original,40,6,,,,,8.526171922683716
logreg,k_center,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,1.065,0.019,0.607,0.179,0.354,0.216,,0.0,original,40,6,,,,,8.526171922683716
knn,k_center,0.925,0.925,0.925,0.925,0.061,0.062,0.062,0.061,0.879,0.001,0.502,0.006,0.009,0.006,,1e-06,original,40,6,,,,,8.526171922683716
xgb,k_center,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,1.148,0.085,0.733,0.358,0.709,0.551,,0.0,original,40,6,,,,,8.526171922683716
rf,k_center,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,10.903,0.427,0.544,0.082,0.161,0.089,,6e-06,original,40,6,,,,,8.526171922683716
mlp,k_center,0.875,0.862,0.862,0.875,0.137,0.16,0.16,0.137,1.887,0.054,0.549,0.091,0.178,0.099,,1e-06,original,40,6,,,,,8.526171922683716
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.549,0.001,0.559,0.407,0.809,0.681,,0.0,original,40,6,,,,,7.077978134155273
logreg,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.815,0.004,0.486,0.486,0.97,0.944,,0.0,original,40,6,,,,,7.077978134155273
knn,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.873,0.001,0.505,0.472,0.94,0.889,,2e-06,original,40,6,,,,,7.077978134155273
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.121,0.02,0.507,0.496,0.987,0.976,,0.0,original,40,6,,,,,7.077978134155273
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.759,0.423,0.51,0.494,0.983,0.97,,5e-06,original,40,6,,,,,7.077978134155273
mlp,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,1.896,0.032,0.359,0.287,0.571,0.401,,0.0,original,40,6,,,,,7.077978134155273
naive_bayes,random,0.775,0.758,0.758,0.775,0.085,0.095,0.095,0.085,0.549,0.002,0.798,0.396,0.783,0.646,,0.0,original,40,7,,,,,
logreg,random,0.875,0.873,0.873,0.875,0.068,0.07,0.07,0.068,0.713,0.004,0.836,0.486,0.95,0.908,,0.0,original,40,7,,,,,
knn,random,0.862,0.861,0.861,0.862,0.047,0.048,0.048,0.047,0.647,0.001,0.791,0.46,0.908,0.833,,2e-06,original,40,7,,,,,
xgb,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.313,0.037,0.924,0.503,0.967,0.939,,0.0,original,40,7,,,,,
rf,random,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,13.345,0.455,0.925,0.492,0.955,0.915,,9e-06,original,40,7,,,,,
mlp,random,0.862,0.86,0.86,0.862,0.083,0.085,0.085,0.083,1.654,0.017,0.826,0.475,0.933,0.876,,0.0,original,40,7,,,,,
naive_bayes,k-means,0.888,0.884,0.884,0.888,0.073,0.079,0.079,0.073,0.531,0.001,0.783,0.364,0.722,0.566,,0.0,original,40,7,,,,,14.049594163894653
logreg,k-means,0.875,0.873,0.873,0.875,0.079,0.08,0.08,0.079,1.039,0.011,0.916,0.502,0.966,0.937,,0.0,original,40,7,,,,,14.049594163894653
knn,k-means,0.788,0.786,0.786,0.788,0.094,0.093,0.093,0.094,0.701,0.001,0.841,0.532,0.988,0.978,,1e-06,original,40,7,,,,,14.049594163894653
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.132,0.015,0.61,0.181,0.359,0.22,,0.0,original,40,7,,,,,14.049594163894653
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.157,0.46,0.775,0.378,0.749,0.6,,7e-06,original,40,7,,,,,14.049594163894653
mlp,k-means,0.862,0.862,0.862,0.862,0.047,0.047,0.047,0.047,2.203,0.044,0.828,0.469,0.923,0.86,,1e-06,original,40,7,,,,,14.049594163894653
naive_bayes,ag,0.812,0.808,0.808,0.812,0.105,0.107,0.107,0.105,32.801,0.002,0.783,0.364,0.722,0.566,,0.0,original,40,7,,,,,790.6937367916107
logreg,ag,0.925,0.924,0.924,0.925,0.073,0.075,0.075,0.073,1.289,0.007,0.894,0.475,0.931,0.874,,0.0,original,40,7,,,,,790.6937367916107
knn,ag,0.762,0.754,0.754,0.762,0.108,0.116,0.116,0.108,1.008,0.001,0.811,0.509,0.977,0.958,,2e-06,original,40,7,,,,,790.6937367916107
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.356,0.028,0.866,0.475,0.932,0.875,,0.0,original,40,7,,,,,790.6937367916107
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.246,0.481,0.885,0.518,0.98,0.963,,8e-06,original,40,7,,,,,790.6937367916107
mlp,ag,0.825,0.823,0.823,0.825,0.092,0.093,0.093,0.092,2.209,0.068,0.884,0.48,0.939,0.888,,1e-06,original,40,7,,,,,790.6937367916107
naive_bayes,k_center,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,0.543,0.001,0.61,0.182,0.36,0.221,,0.0,original,40,7,,,,,7.721166610717773
logreg,k_center,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,1.031,0.015,0.507,0.015,0.027,0.015,,0.0,original,40,7,,,,,7.721166610717773
knn,k_center,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,0.754,0.001,0.5,0.002,0.001,0.002,,1e-06,original,40,7,,,,,7.721166610717773
xgb,k_center,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,1.127,0.013,0.727,0.345,0.684,0.522,,0.0,original,40,7,,,,,7.721166610717773
rf,k_center,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,9.166,0.122,0.501,0.002,0.002,0.002,,1e-06,original,40,7,,,,,7.721166610717773
mlp,k_center,0.888,0.885,0.885,0.888,0.108,0.112,0.112,0.108,1.922,0.049,0.533,0.063,0.124,0.067,,1e-06,original,40,7,,,,,7.721166610717773
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.579,0.001,0.567,0.409,0.813,0.687,,0.0,original,40,7,,,,,7.312378168106079
logreg,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.715,0.003,0.493,0.49,0.978,0.96,,0.0,original,40,7,,,,,7.312378168106079
knn,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.8,0.001,0.482,0.483,0.964,0.932,,1e-06,original,40,7,,,,,7.312378168106079
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.12,0.021,0.507,0.496,0.987,0.977,,0.0,original,40,7,,,,,7.312378168106079
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.014,0.123,0.509,0.495,0.984,0.97,,1e-06,original,40,7,,,,,7.312378168106079
mlp,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,2.004,0.043,0.463,0.428,0.854,0.747,,1e-06,original,40,7,,,,,7.312378168106079
naive_bayes,random,0.838,0.83,0.83,0.838,0.075,0.082,0.082,0.075,0.505,0.001,0.792,0.379,0.75,0.602,,0.0,original,40,8,,,,,
