model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,craig,0.517,0.463,0.54,0.6,0.26,0.273,0.244,0.226,2.152,0.001,0.463,0.168,0.113,0.176,0.396,2e-06,original,0.01,6,0,0,0,0.0019769668579101562
logreg,craig,0.667,0.623,0.673,0.7,0.264,0.267,0.225,0.215,2.946,0.37,0.454,0.176,0.13,0.182,0.419,0.0,original,0.01,6,0,0,0,0.0019769668579101562
mlp,craig,0.567,0.493,0.527,0.583,0.343,0.344,0.345,0.333,6.351,1.61,0.487,0.202,0.163,0.206,0.448,7.3e-05,original,0.01,6,0,0,0,0.0019769668579101562
naive_bayes,craig,0.617,0.577,0.627,0.65,0.267,0.264,0.232,0.226,4.313,0.001,0.574,0.457,0.567,0.504,0.571,1e-06,original,0.01,6,0,0,0,0.0019769668579101562
knn,craig,0.75,0.707,0.76,0.817,0.224,0.269,0.209,0.153,7.757,0.001,0.503,0.238,0.22,0.239,0.529,3.7e-05,original,0.01,6,0,0,0,0.0019769668579101562
xgb,craig,0.633,0.527,0.58,0.667,0.194,0.243,0.223,0.183,3.979,1.804,0.648,0.465,0.547,0.491,0.815,1.8e-05,latent,0.01,6,0,0,0,0.0019769668579101562
rf,craig,0.683,0.607,0.66,0.717,0.186,0.231,0.189,0.163,14.638,1.382,0.533,0.272,0.268,0.273,0.722,6.8e-05,latent,0.01,6,0,0,0,0.0019769668579101562
svc,craig,0.667,0.623,0.673,0.7,0.264,0.267,0.225,0.215,9.608,0.001,0.507,0.272,0.276,0.272,0.501,7e-06,latent,0.01,6,0,0,0,0.0019769668579101562
logreg,craig,0.667,0.623,0.673,0.7,0.264,0.267,0.225,0.215,7.792,0.514,0.49,0.25,0.245,0.25,0.471,1e-06,latent,0.01,6,0,0,0,0.0019769668579101562
mlp,craig,0.517,0.477,0.553,0.583,0.207,0.19,0.139,0.149,9.059,0.108,0.486,0.246,0.241,0.247,0.444,0.000138,latent,0.01,6,0,0,0,0.0019769668579101562
naive_bayes,craig,0.467,0.447,0.507,0.533,0.323,0.324,0.317,0.323,5.476,0.001,0.597,0.386,0.437,0.395,0.622,2e-06,latent,0.01,6,0,0,0,0.0019769668579101562
knn,craig,0.65,0.587,0.667,0.75,0.2,0.244,0.184,0.129,6.274,0.001,0.484,0.217,0.19,0.219,0.481,0.000223,latent,0.01,6,0,0,0,0.0019769668579101562
