model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,ag,0.7,0.695,0.695,0.7,0.1,0.1,0.1,0.1,12.14,0.191,0.707,0.73,0.814,0.827,,8e-06,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
mlp,ag,0.733,0.73,0.73,0.733,0.097,0.098,0.098,0.097,2.629,3.609,0.755,0.721,0.783,0.772,,1.7e-05,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
svc,ag,0.75,0.747,0.747,0.75,0.105,0.107,0.107,0.105,0.835,0.003,0.751,0.711,0.772,0.759,,6e-06,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
naive_bayes,ag,0.533,0.488,0.488,0.533,0.163,0.189,0.189,0.163,0.595,0.001,0.546,0.544,0.696,0.731,,1e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
logreg,ag,0.667,0.654,0.654,0.667,0.053,0.055,0.055,0.053,0.786,0.005,0.754,0.72,0.782,0.77,,0.0,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
knn,ag,0.617,0.593,0.593,0.617,0.113,0.124,0.124,0.113,0.721,0.001,0.76,0.689,0.741,0.721,,3e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
xgb,ag,0.717,0.713,0.713,0.717,0.113,0.118,0.118,0.113,1.286,0.022,0.73,0.703,0.771,0.76,,1e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
rf,ag,0.6,0.576,0.576,0.6,0.062,0.075,0.075,0.062,13.54,0.192,0.75,0.729,0.794,0.786,,7e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
mlp,ag,0.6,0.579,0.579,0.6,0.062,0.056,0.056,0.062,1.772,0.023,0.77,0.723,0.78,0.766,,1.2e-05,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
svc,ag,0.683,0.658,0.658,0.683,0.062,0.09,0.09,0.062,0.751,0.003,0.738,0.657,0.708,0.685,,6e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.000843048095703125,77.12500929832458
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.617,0.001,0.237,0.255,0.35,0.299,,1e-06,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.732,0.005,0.232,0.233,0.297,0.252,,8e-06,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.775,0.001,0.255,0.258,0.332,0.285,,3e-06,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.172,0.053,0.317,0.312,0.39,0.344,,2e-06,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.406,0.446,0.264,0.234,0.272,0.241,,1.1e-05,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.164,1.769,0.227,0.226,0.287,0.244,,1.8e-05,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.888,0.002,0.253,0.273,0.38,0.331,,1e-06,original,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
naive_bayes,lc,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,0.664,0.001,0.449,0.363,0.389,0.367,,1e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.778,0.005,0.307,0.235,0.244,0.235,,0.0,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.763,0.001,0.368,0.215,0.178,0.221,,4e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.298,0.063,0.398,0.214,0.164,0.226,,1e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
rf,lc,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,13.559,0.423,0.386,0.211,0.163,0.221,,1.4e-05,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.747,0.029,0.294,0.234,0.25,0.235,,1.4e-05,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.767,0.002,0.295,0.225,0.234,0.226,,1e-06,latent,30,8,988.6145875453949,0,5.663587053530963e-07,0.0009899139404296875,11.754298686981201
naive_bayes,random,0.533,0.521,0.521,0.533,0.085,0.086,0.086,0.085,0.736,0.002,0.592,0.451,0.463,0.452,,1e-06,original,30,9,,,,,
logreg,random,0.8,0.793,0.793,0.8,0.155,0.162,0.162,0.155,0.801,0.002,0.784,0.737,0.792,0.779,,8e-06,original,30,9,,,,,
knn,random,0.767,0.765,0.765,0.767,0.033,0.034,0.034,0.033,0.795,0.001,0.745,0.725,0.791,0.784,,1e-06,original,30,9,,,,,
xgb,random,0.817,0.816,0.816,0.817,0.097,0.097,0.097,0.097,1.295,0.022,0.758,0.717,0.776,0.763,,9e-06,original,30,9,,,,,
rf,random,0.767,0.763,0.763,0.767,0.097,0.098,0.098,0.097,14.239,0.457,0.77,0.717,0.772,0.756,,1.8e-05,original,30,9,,,,,
mlp,random,0.733,0.715,0.715,0.733,0.143,0.164,0.164,0.143,2.946,4.039,0.769,0.723,0.78,0.766,,1.8e-05,original,30,9,,,,,
svc,random,0.833,0.832,0.832,0.833,0.118,0.118,0.118,0.118,0.848,0.003,0.768,0.721,0.778,0.764,,4e-06,original,30,9,,,,,
naive_bayes,k-means,0.667,0.646,0.646,0.667,0.091,0.11,0.11,0.091,0.788,0.002,0.657,0.602,0.667,0.641,,1e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
logreg,k-means,0.75,0.744,0.744,0.75,0.053,0.056,0.056,0.053,0.924,0.005,0.782,0.758,0.816,0.809,,9e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
knn,k-means,0.717,0.711,0.711,0.717,0.135,0.14,0.14,0.135,0.899,0.001,0.723,0.708,0.781,0.774,,2e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
xgb,k-means,0.7,0.687,0.687,0.7,0.1,0.104,0.104,0.1,1.254,0.019,0.739,0.738,0.808,0.808,,6e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
rf,k-means,0.717,0.703,0.703,0.717,0.085,0.089,0.089,0.085,13.952,0.231,0.771,0.758,0.82,0.816,,8e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
mlp,k-means,0.65,0.647,0.647,0.65,0.133,0.135,0.135,0.133,2.056,1.242,0.778,0.752,0.811,0.804,,1.5e-05,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
svc,k-means,0.75,0.744,0.744,0.75,0.053,0.056,0.056,0.053,0.797,0.004,0.77,0.729,0.787,0.774,,5e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
naive_bayes,k-means,0.617,0.58,0.58,0.617,0.067,0.092,0.092,0.067,0.654,0.001,0.55,0.552,0.681,0.688,,0.0,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
logreg,k-means,0.733,0.733,0.733,0.733,0.062,0.062,0.062,0.062,0.801,0.005,0.736,0.722,0.792,0.786,,0.0,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
knn,k-means,0.667,0.665,0.665,0.667,0.118,0.117,0.117,0.118,0.781,0.001,0.735,0.729,0.799,0.797,,3e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
xgb,k-means,0.633,0.624,0.624,0.633,0.125,0.138,0.138,0.125,1.494,0.038,0.763,0.716,0.774,0.759,,1e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
rf,k-means,0.617,0.615,0.615,0.617,0.155,0.155,0.155,0.155,14.253,0.131,0.775,0.729,0.785,0.772,,5e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
mlp,k-means,0.633,0.631,0.631,0.633,0.145,0.147,0.147,0.145,1.963,0.042,0.757,0.744,0.809,0.805,,2.3e-05,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
svc,k-means,0.717,0.711,0.711,0.717,0.041,0.04,0.04,0.041,0.947,0.003,0.744,0.723,0.79,0.782,,7e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009381771087646484,0.2971913814544678
naive_bayes,k-center,0.533,0.512,0.512,0.533,0.041,0.034,0.034,0.041,0.64,0.001,0.653,0.581,0.636,0.608,,1e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
logreg,k-center,0.617,0.567,0.567,0.617,0.113,0.148,0.148,0.113,0.853,0.003,0.611,0.627,0.762,0.807,,9e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
knn,k-center,0.633,0.608,0.608,0.633,0.085,0.102,0.102,0.085,0.749,0.001,0.698,0.72,0.807,0.819,,3e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
xgb,k-center,0.583,0.577,0.577,0.583,0.053,0.054,0.054,0.053,1.133,0.046,0.685,0.664,0.742,0.73,,1e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
rf,k-center,0.617,0.6,0.6,0.617,0.125,0.139,0.139,0.125,12.263,0.349,0.748,0.755,0.824,0.827,,1e-05,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
mlp,k-center,0.5,0.478,0.478,0.5,0.091,0.095,0.095,0.091,1.908,1.222,0.747,0.737,0.804,0.801,,2e-05,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
svc,k-center,0.617,0.537,0.537,0.617,0.085,0.135,0.135,0.085,0.867,0.004,0.51,0.452,0.668,0.765,,7e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
naive_bayes,k-center,0.567,0.517,0.517,0.567,0.082,0.123,0.123,0.082,0.614,0.002,0.509,0.452,0.668,0.765,,0.0,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
logreg,k-center,0.633,0.616,0.616,0.633,0.1,0.105,0.105,0.1,0.926,0.01,0.636,0.655,0.768,0.792,,0.0,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
knn,k-center,0.617,0.584,0.584,0.617,0.135,0.172,0.172,0.135,0.76,0.001,0.596,0.606,0.74,0.774,,2e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
xgb,k-center,0.533,0.521,0.521,0.533,0.172,0.176,0.176,0.172,1.259,0.047,0.619,0.536,0.583,0.554,,1e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
rf,k-center,0.533,0.516,0.516,0.533,0.172,0.18,0.18,0.172,11.146,0.233,0.527,0.518,0.626,0.607,,7e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
mlp,k-center,0.4,0.375,0.375,0.4,0.143,0.143,0.143,0.143,1.705,0.023,0.619,0.537,0.586,0.556,,1.3e-05,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
svc,k-center,0.6,0.558,0.558,0.6,0.097,0.137,0.137,0.097,0.797,0.002,0.518,0.472,0.678,0.768,,6e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0008339881896972656,0.14293241500854492
naive_bayes,ag,0.8,0.791,0.791,0.8,0.113,0.123,0.123,0.113,0.632,0.001,0.736,0.681,0.739,0.721,,1e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
logreg,ag,0.75,0.741,0.741,0.75,0.053,0.067,0.067,0.053,0.845,0.005,0.758,0.732,0.795,0.786,,9e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
knn,ag,0.8,0.788,0.788,0.8,0.1,0.113,0.113,0.1,0.769,0.001,0.76,0.69,0.742,0.722,,1e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
xgb,ag,0.783,0.78,0.78,0.783,0.067,0.069,0.069,0.067,1.251,0.032,0.717,0.716,0.792,0.791,,2e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
rf,ag,0.733,0.721,0.721,0.733,0.082,0.092,0.092,0.082,13.751,0.318,0.755,0.741,0.806,0.801,,8e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
mlp,ag,0.7,0.689,0.689,0.7,0.041,0.05,0.05,0.041,1.97,1.519,0.782,0.741,0.797,0.786,,1.5e-05,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
svc,ag,0.8,0.788,0.788,0.8,0.1,0.113,0.113,0.1,0.769,0.003,0.751,0.69,0.746,0.727,,5e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
naive_bayes,ag,0.6,0.553,0.553,0.6,0.111,0.113,0.113,0.111,0.629,0.001,0.54,0.54,0.684,0.705,,0.0,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
logreg,ag,0.733,0.731,0.731,0.733,0.062,0.064,0.064,0.062,0.772,0.01,0.734,0.726,0.797,0.794,,0.0,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
knn,ag,0.667,0.655,0.655,0.667,0.075,0.078,0.078,0.075,0.796,0.001,0.703,0.703,0.784,0.784,,4e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
xgb,ag,0.6,0.593,0.593,0.6,0.033,0.038,0.038,0.033,1.372,0.051,0.761,0.717,0.776,0.762,,0.0,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
rf,ag,0.667,0.662,0.662,0.667,0.091,0.092,0.092,0.091,12.774,0.215,0.772,0.73,0.787,0.775,,7e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
mlp,ag,0.6,0.596,0.596,0.6,0.097,0.092,0.092,0.097,1.972,0.024,0.752,0.735,0.8,0.794,,1.5e-05,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
svc,ag,0.717,0.713,0.713,0.717,0.067,0.069,0.069,0.067,0.786,0.004,0.721,0.721,0.796,0.796,,4e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009930133819580078,75.29391598701477
naive_bayes,lc,0.883,0.881,0.881,0.883,0.041,0.043,0.043,0.041,0.659,0.001,0.332,0.341,0.452,0.41,,1e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
logreg,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,0.706,0.005,0.301,0.26,0.295,0.266,,7e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.784,0.001,0.275,0.242,0.278,0.248,,1e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
xgb,lc,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,1.279,0.045,0.344,0.264,0.275,0.265,,0.0,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
rf,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,14.87,0.338,0.246,0.216,0.248,0.22,,1.4e-05,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
mlp,lc,0.917,0.916,0.916,0.917,0.0,0.0,0.0,0.0,2.584,1.362,0.263,0.257,0.322,0.278,,1.8e-05,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
svc,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.815,0.002,0.305,0.257,0.286,0.261,,2e-06,original,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
naive_bayes,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.683,0.002,0.407,0.314,0.326,0.315,,1e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.728,0.005,0.232,0.227,0.283,0.242,,1e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.741,0.001,0.341,0.2,0.165,0.205,,3e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.35,0.07,0.314,0.33,0.463,0.427,,1e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.255,0.104,0.404,0.294,0.294,0.294,,4e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,2.043,0.065,0.227,0.24,0.322,0.273,,1.1e-05,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.725,0.002,0.227,0.239,0.317,0.268,,2e-06,latent,30,9,784.8306365013123,0,5.78193665418606e-07,0.0009691715240478516,9.124770164489746
naive_bayes,random,0.575,0.552,0.552,0.575,0.1,0.118,0.118,0.1,0.64,0.001,0.606,0.456,0.464,0.456,,1e-06,original,40,5,,,,,
logreg,random,0.775,0.774,0.774,0.775,0.109,0.109,0.109,0.109,0.746,0.008,0.775,0.725,0.78,0.766,,9e-06,original,40,5,,,,,
knn,random,0.75,0.741,0.741,0.75,0.143,0.154,0.154,0.143,0.779,0.001,0.76,0.67,0.716,0.694,,4e-06,original,40,5,,,,,
xgb,random,0.788,0.785,0.785,0.788,0.085,0.086,0.086,0.085,1.306,0.08,0.749,0.691,0.747,0.729,,1e-06,original,40,5,,,,,
rf,random,0.738,0.732,0.732,0.738,0.121,0.126,0.126,0.121,11.134,0.125,0.771,0.7,0.752,0.733,,4e-06,original,40,5,,,,,
mlp,random,0.738,0.732,0.732,0.738,0.15,0.153,0.153,0.15,2.657,3.005,0.778,0.717,0.77,0.754,,1.6e-05,original,40,5,,,,,
svc,random,0.75,0.748,0.748,0.75,0.088,0.09,0.09,0.088,0.809,0.005,0.782,0.717,0.769,0.752,,9e-06,original,40,5,,,,,
naive_bayes,k-means,0.675,0.644,0.644,0.675,0.083,0.113,0.113,0.083,0.691,0.001,0.602,0.578,0.666,0.645,,1e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
logreg,k-means,0.7,0.691,0.691,0.7,0.121,0.131,0.131,0.121,0.859,0.007,0.729,0.72,0.792,0.788,,6e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
knn,k-means,0.712,0.702,0.702,0.712,0.085,0.086,0.086,0.085,0.797,0.001,0.753,0.684,0.737,0.717,,2e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
xgb,k-means,0.712,0.708,0.708,0.712,0.116,0.115,0.115,0.116,1.262,0.046,0.651,0.67,0.776,0.796,,1e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
rf,k-means,0.7,0.69,0.69,0.7,0.133,0.138,0.138,0.133,11.196,0.171,0.7,0.722,0.809,0.822,,7e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
mlp,k-means,0.65,0.643,0.643,0.65,0.109,0.109,0.109,0.109,2.354,1.715,0.749,0.719,0.783,0.772,,2e-05,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
svc,k-means,0.712,0.704,0.704,0.712,0.129,0.13,0.13,0.129,0.951,0.007,0.778,0.698,0.747,0.727,,9e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
naive_bayes,k-means,0.588,0.527,0.527,0.588,0.064,0.111,0.111,0.064,0.634,0.002,0.566,0.57,0.715,0.749,,0.0,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
logreg,k-means,0.712,0.71,0.71,0.712,0.109,0.107,0.107,0.109,0.765,0.004,0.769,0.722,0.779,0.765,,0.0,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
knn,k-means,0.688,0.682,0.682,0.688,0.079,0.079,0.079,0.079,0.744,0.001,0.756,0.712,0.772,0.757,,2e-06,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
xgb,k-means,0.725,0.723,0.723,0.725,0.064,0.063,0.063,0.064,1.255,0.035,0.751,0.705,0.765,0.75,,2e-06,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
rf,k-means,0.638,0.631,0.631,0.638,0.092,0.096,0.096,0.092,13.089,0.389,0.753,0.693,0.749,0.731,,1.4e-05,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
mlp,k-means,0.638,0.633,0.633,0.638,0.061,0.065,0.065,0.061,2.199,0.042,0.774,0.722,0.777,0.762,,1.1e-05,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
svc,k-means,0.7,0.68,0.68,0.7,0.092,0.106,0.106,0.092,0.811,0.004,0.755,0.735,0.799,0.792,,9e-06,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0009129047393798828,0.4549400806427002
naive_bayes,k-center,0.538,0.505,0.505,0.538,0.031,0.035,0.035,0.031,0.612,0.001,0.66,0.54,0.571,0.548,,1e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
logreg,k-center,0.6,0.577,0.577,0.6,0.075,0.086,0.086,0.075,0.729,0.003,0.701,0.682,0.757,0.747,,8e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
knn,k-center,0.525,0.479,0.479,0.525,0.085,0.125,0.125,0.085,0.794,0.001,0.563,0.56,0.673,0.668,,2e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
xgb,k-center,0.65,0.647,0.647,0.65,0.064,0.065,0.065,0.064,1.275,0.078,0.639,0.632,0.725,0.719,,2e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
rf,k-center,0.588,0.583,0.583,0.588,0.064,0.064,0.064,0.064,9.498,0.116,0.705,0.708,0.788,0.79,,3e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
mlp,k-center,0.4,0.396,0.396,0.4,0.085,0.083,0.083,0.085,2.719,3.118,0.662,0.618,0.688,0.665,,1.3e-05,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
svc,k-center,0.562,0.463,0.463,0.562,0.088,0.133,0.133,0.088,0.913,0.003,0.51,0.452,0.668,0.765,,8e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
naive_bayes,k-center,0.6,0.566,0.566,0.6,0.094,0.098,0.098,0.094,0.636,0.002,0.541,0.532,0.698,0.748,,1e-06,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
logreg,k-center,0.6,0.599,0.599,0.6,0.122,0.122,0.122,0.122,0.799,0.003,0.736,0.667,0.722,0.7,,0.0,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
knn,k-center,0.512,0.501,0.501,0.512,0.127,0.128,0.128,0.127,0.773,0.001,0.543,0.401,0.404,0.401,,1e-06,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
xgb,k-center,0.525,0.512,0.512,0.525,0.064,0.062,0.062,0.064,1.263,0.077,0.512,0.371,0.37,0.371,,0.0,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
rf,k-center,0.425,0.424,0.424,0.425,0.121,0.121,0.121,0.121,9.895,0.1,0.55,0.346,0.314,0.352,,3e-06,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
mlp,k-center,0.4,0.387,0.387,0.4,0.109,0.107,0.107,0.109,1.822,0.027,0.628,0.504,0.53,0.509,,1.2e-05,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
svc,k-center,0.575,0.56,0.56,0.575,0.083,0.084,0.084,0.083,0.851,0.005,0.618,0.635,0.761,0.795,,7e-06,latent,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0007669925689697266,0.20510292053222656
naive_bayes,ag,0.75,0.723,0.723,0.75,0.112,0.132,0.132,0.112,0.634,0.001,0.595,0.588,0.69,0.681,,1e-06,original,40,5,1440.5497801303864,0,5.093751625262197e-07,0.0008270740509033203,74.96914172172546
