model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.774,0.001,0.261,0.196,0.201,0.196,0.208,1e-06,latent,30,5,1869.726514339447,0,5.377313363220422e-07,0.0019342899322509766,10.652182340621948
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.116,0.001,0.212,0.193,0.229,0.199,0.158,2.6e-05,latent,30,5,1869.726514339447,0,5.377313363220422e-07,0.0019342899322509766,10.652182340621948
xgb,random,0.817,0.816,0.816,0.817,0.097,0.097,0.097,0.097,7.551,0.045,0.764,0.7,0.754,0.735,0.848,4e-06,original,30,6,,,,,
rf,random,0.817,0.815,0.815,0.817,0.143,0.144,0.144,0.143,15.952,0.291,0.765,0.692,0.743,0.723,0.845,9e-06,original,30,6,,,,,
svc,random,0.85,0.846,0.846,0.85,0.111,0.114,0.114,0.111,7.033,0.003,0.76,0.68,0.729,0.708,0.826,7e-06,original,30,6,,,,,
logreg,random,0.833,0.832,0.832,0.833,0.091,0.091,0.091,0.091,5.057,0.006,0.781,0.743,0.799,0.789,0.869,4e-06,original,30,6,,,,,
mlp,random,0.817,0.815,0.815,0.817,0.082,0.081,0.081,0.082,6.244,0.704,0.786,0.721,0.772,0.756,0.869,1.9e-05,original,30,6,,,,,
naive_bayes,random,0.667,0.658,0.658,0.667,0.118,0.121,0.121,0.118,6.137,0.001,0.668,0.566,0.607,0.58,0.738,2e-06,original,30,6,,,,,
knn,random,0.867,0.863,0.863,0.867,0.1,0.104,0.104,0.1,6.279,0.001,0.764,0.692,0.744,0.725,0.835,2.7e-05,original,30,6,,,,,
xgb,k-means,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,7.738,0.02,0.624,0.638,0.755,0.776,0.755,5e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
rf,k-means,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,15.668,0.216,0.691,0.7,0.787,0.792,0.809,6e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
svc,k-means,0.783,0.773,0.773,0.783,0.113,0.123,0.123,0.113,8.268,0.003,0.785,0.704,0.752,0.733,0.136,8e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
logreg,k-means,0.8,0.799,0.799,0.8,0.085,0.085,0.085,0.085,6.881,0.007,0.783,0.742,0.799,0.787,0.866,6e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
mlp,k-means,0.767,0.76,0.76,0.767,0.153,0.158,0.158,0.153,7.452,1.198,0.787,0.729,0.782,0.767,0.869,1.3e-05,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
naive_bayes,k-means,0.633,0.617,0.617,0.633,0.155,0.166,0.166,0.155,6.986,0.001,0.709,0.675,0.744,0.729,0.745,1e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
knn,k-means,0.783,0.776,0.776,0.783,0.067,0.07,0.07,0.067,7.401,0.001,0.769,0.73,0.788,0.776,0.854,2.7e-05,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
xgb,k-means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,4.42,0.053,0.638,0.614,0.696,0.679,0.741,5e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
rf,k-means,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,16.634,0.465,0.678,0.683,0.773,0.776,0.794,1.4e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
svc,k-means,0.817,0.812,0.812,0.817,0.082,0.084,0.084,0.082,6.95,0.003,0.789,0.725,0.776,0.76,0.873,7e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
logreg,k-means,0.8,0.796,0.796,0.8,0.085,0.087,0.087,0.085,5.361,0.006,0.788,0.754,0.81,0.801,0.875,6e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
mlp,k-means,0.733,0.72,0.72,0.733,0.162,0.175,0.175,0.162,7.616,0.059,0.791,0.737,0.79,0.776,0.875,1e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
naive_bayes,k-means,0.733,0.729,0.729,0.733,0.097,0.097,0.097,0.097,6.961,0.001,0.586,0.591,0.742,0.795,0.731,1e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
knn,k-means,0.867,0.865,0.865,0.867,0.085,0.086,0.086,0.085,6.408,0.001,0.781,0.698,0.746,0.726,0.852,1.2e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0014641284942626953,0.8615603446960449
xgb,k-center,0.75,0.745,0.745,0.75,0.091,0.092,0.092,0.091,7.209,0.034,0.772,0.72,0.776,0.761,0.864,2e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
rf,k-center,0.683,0.665,0.665,0.683,0.122,0.14,0.14,0.122,16.035,0.296,0.752,0.651,0.694,0.67,0.856,9e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
svc,k-center,0.75,0.748,0.748,0.75,0.091,0.091,0.091,0.091,6.915,0.005,0.728,0.635,0.681,0.656,0.816,6e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
logreg,k-center,0.7,0.697,0.697,0.7,0.172,0.171,0.171,0.172,3.388,0.007,0.733,0.646,0.694,0.67,0.826,6e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
mlp,k-center,0.733,0.729,0.729,0.733,0.122,0.121,0.121,0.122,8.057,0.827,0.73,0.666,0.723,0.701,0.815,9e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
naive_bayes,k-center,0.65,0.645,0.645,0.65,0.193,0.195,0.195,0.193,8.441,0.001,0.636,0.568,0.625,0.596,0.638,1e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
knn,k-center,0.75,0.746,0.746,0.75,0.139,0.139,0.139,0.139,5.276,0.001,0.728,0.66,0.715,0.693,0.787,1.2e-05,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
xgb,k-center,0.75,0.748,0.748,0.75,0.139,0.139,0.139,0.139,7.04,0.063,0.745,0.663,0.712,0.689,0.828,5e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
rf,k-center,0.7,0.696,0.696,0.7,0.085,0.085,0.085,0.085,16.779,0.29,0.765,0.689,0.74,0.719,0.846,7e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
svc,k-center,0.65,0.629,0.629,0.65,0.122,0.134,0.134,0.122,7.262,0.003,0.71,0.616,0.662,0.636,0.812,6e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
logreg,k-center,0.667,0.66,0.66,0.667,0.075,0.072,0.072,0.075,5.12,0.006,0.696,0.6,0.645,0.619,0.805,8e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
mlp,k-center,0.583,0.576,0.576,0.583,0.091,0.088,0.088,0.091,7.732,0.117,0.739,0.647,0.694,0.67,0.828,9e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
naive_bayes,k-center,0.717,0.711,0.711,0.717,0.067,0.067,0.067,0.067,6.047,0.002,0.731,0.616,0.653,0.629,0.84,1e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
knn,k-center,0.667,0.647,0.647,0.667,0.091,0.111,0.111,0.091,7.83,0.001,0.663,0.513,0.528,0.515,0.734,2e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.001867532730102539,0.2890474796295166
xgb,ag,0.933,0.933,0.933,0.933,0.097,0.098,0.098,0.097,6.545,0.047,0.699,0.684,0.762,0.755,0.795,6e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
rf,ag,0.9,0.898,0.898,0.9,0.122,0.126,0.126,0.122,14.967,0.246,0.759,0.697,0.752,0.734,0.835,7e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
svc,ag,0.867,0.863,0.863,0.867,0.1,0.104,0.104,0.1,7.553,0.005,0.704,0.608,0.652,0.626,0.792,6e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
logreg,ag,0.883,0.882,0.882,0.883,0.085,0.086,0.086,0.085,4.563,0.006,0.793,0.741,0.794,0.78,0.872,7e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
mlp,ag,0.833,0.829,0.829,0.833,0.053,0.058,0.058,0.053,7.84,0.869,0.784,0.701,0.749,0.729,0.872,1.5e-05,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
naive_bayes,ag,0.617,0.6,0.6,0.617,0.085,0.092,0.092,0.085,6.759,0.001,0.7,0.614,0.663,0.637,0.74,1e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
knn,ag,0.817,0.813,0.813,0.817,0.17,0.175,0.175,0.17,6.98,0.001,0.77,0.692,0.741,0.721,0.858,1.6e-05,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.778,0.015,0.653,0.588,0.648,0.62,0.746,5e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
rf,ag,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,12.762,0.308,0.756,0.691,0.746,0.727,0.827,8e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
svc,ag,0.85,0.848,0.848,0.85,0.033,0.034,0.034,0.033,6.985,0.003,0.789,0.722,0.772,0.755,0.874,7e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
logreg,ag,0.867,0.865,0.865,0.867,0.067,0.068,0.068,0.067,7.108,0.008,0.759,0.708,0.766,0.75,0.836,8e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
mlp,ag,0.783,0.781,0.781,0.783,0.113,0.114,0.114,0.113,7.934,0.83,0.787,0.736,0.79,0.776,0.869,1.1e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
naive_bayes,ag,0.633,0.628,0.628,0.633,0.085,0.08,0.08,0.085,6.249,0.001,0.752,0.744,0.811,0.808,0.844,1e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
knn,ag,0.9,0.899,0.899,0.9,0.033,0.035,0.035,0.033,6.308,0.001,0.78,0.694,0.74,0.72,0.855,3.3e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0017724037170410156,110.99831438064575
xgb,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.472,0.012,0.235,0.251,0.338,0.288,0.138,2e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
rf,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,15.039,0.115,0.237,0.248,0.329,0.28,0.144,4e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.005,0.224,0.199,0.232,0.204,0.13,6e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.023,0.006,0.204,0.193,0.235,0.201,0.117,8e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
mlp,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,5.521,1.773,0.211,0.221,0.294,0.246,0.121,1e-05,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
naive_bayes,lc,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,6.968,0.001,0.223,0.239,0.324,0.273,0.175,1e-06,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.124,0.001,0.214,0.222,0.291,0.244,0.155,2.8e-05,original,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
xgb,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,4.816,0.065,0.239,0.252,0.336,0.286,0.176,2e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
rf,lc,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,16.632,0.582,0.237,0.25,0.335,0.285,0.135,1.3e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.917,0.003,0.228,0.194,0.219,0.197,0.14,8e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.512,0.006,0.218,0.19,0.218,0.194,0.123,1.4e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
mlp,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,7.893,0.095,0.201,0.21,0.276,0.23,0.126,8e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.56,0.002,0.328,0.203,0.177,0.206,0.208,1e-06,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.087,0.001,0.215,0.208,0.258,0.22,0.128,1.6e-05,latent,30,6,2222.7451827526093,0,5.396785181110055e-07,0.0016655921936035156,8.690667867660522
xgb,random,0.8,0.797,0.797,0.8,0.085,0.088,0.088,0.085,7.636,0.044,0.744,0.684,0.741,0.721,0.838,4e-06,original,30,7,,,,,
rf,random,0.783,0.78,0.78,0.783,0.1,0.102,0.102,0.1,17.809,0.317,0.733,0.68,0.74,0.721,0.842,8e-06,original,30,7,,,,,
svc,random,0.8,0.789,0.789,0.8,0.085,0.098,0.098,0.085,7.779,0.003,0.774,0.704,0.756,0.737,0.856,6e-06,original,30,7,,,,,
logreg,random,0.817,0.815,0.815,0.817,0.062,0.063,0.063,0.062,6.357,0.005,0.784,0.733,0.787,0.773,0.858,7e-06,original,30,7,,,,,
mlp,random,0.783,0.778,0.778,0.783,0.085,0.089,0.089,0.085,7.665,0.909,0.774,0.725,0.781,0.767,0.857,1.2e-05,original,30,7,,,,,
naive_bayes,random,0.583,0.572,0.572,0.583,0.118,0.131,0.131,0.118,6.633,0.001,0.699,0.617,0.668,0.642,0.699,1e-06,original,30,7,,,,,
knn,random,0.767,0.752,0.752,0.767,0.133,0.147,0.147,0.133,7.843,0.001,0.757,0.676,0.726,0.704,0.832,1e-05,original,30,7,,,,,
xgb,k-means,0.95,0.95,0.95,0.95,0.067,0.067,0.067,0.067,5.179,0.05,0.663,0.673,0.77,0.779,0.792,3e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
rf,k-means,0.867,0.865,0.865,0.867,0.085,0.086,0.086,0.085,11.565,0.145,0.723,0.724,0.8,0.8,0.845,6e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
svc,k-means,0.833,0.832,0.832,0.833,0.053,0.053,0.053,0.053,6.271,0.004,0.714,0.676,0.743,0.727,0.781,4e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
logreg,k-means,0.85,0.847,0.847,0.85,0.111,0.114,0.114,0.111,6.928,0.012,0.686,0.65,0.722,0.704,0.752,6e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
mlp,k-means,0.767,0.759,0.759,0.767,0.062,0.065,0.065,0.062,7.467,0.799,0.794,0.736,0.788,0.773,0.871,7e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
naive_bayes,k-means,0.7,0.69,0.69,0.7,0.1,0.106,0.106,0.1,6.81,0.001,0.729,0.687,0.751,0.735,0.757,2e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
knn,k-means,0.833,0.832,0.832,0.833,0.053,0.053,0.053,0.053,4.515,0.001,0.771,0.754,0.815,0.81,0.863,2.2e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,5.151,0.033,0.525,0.265,0.196,0.288,0.723,5e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
rf,k-means,0.883,0.88,0.88,0.883,0.067,0.069,0.069,0.067,14.158,0.1,0.483,0.22,0.141,0.25,0.752,3e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
svc,k-means,0.833,0.831,0.831,0.833,0.075,0.075,0.075,0.075,7.425,0.004,0.797,0.731,0.78,0.764,0.117,7e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
logreg,k-means,0.817,0.815,0.815,0.817,0.097,0.097,0.097,0.097,7.09,0.007,0.798,0.742,0.793,0.779,0.883,1e-05,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
mlp,k-means,0.7,0.696,0.696,0.7,0.067,0.069,0.069,0.067,7.836,0.076,0.795,0.741,0.793,0.78,0.879,8e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
naive_bayes,k-means,0.75,0.741,0.741,0.75,0.091,0.091,0.091,0.091,6.928,0.002,0.646,0.623,0.706,0.69,0.719,2e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
knn,k-means,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,6.693,0.001,0.782,0.722,0.774,0.758,0.863,5e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014865398406982422,0.6482594013214111
xgb,k-center,0.667,0.663,0.663,0.667,0.175,0.178,0.178,0.175,3.873,0.014,0.69,0.663,0.737,0.723,0.726,1e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
rf,k-center,0.7,0.688,0.688,0.7,0.145,0.152,0.152,0.145,14.449,0.125,0.744,0.686,0.743,0.725,0.834,3e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
svc,k-center,0.767,0.758,0.758,0.767,0.122,0.132,0.132,0.122,6.63,0.004,0.714,0.662,0.725,0.705,0.801,7e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
logreg,k-center,0.733,0.731,0.731,0.733,0.143,0.144,0.144,0.143,7.126,0.007,0.722,0.675,0.738,0.72,0.803,6e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
mlp,k-center,0.6,0.597,0.597,0.6,0.097,0.095,0.095,0.097,7.538,3.22,0.731,0.637,0.683,0.658,0.828,1.5e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
naive_bayes,k-center,0.567,0.558,0.558,0.567,0.178,0.177,0.177,0.178,2.784,0.001,0.674,0.578,0.622,0.594,0.695,2e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
knn,k-center,0.7,0.692,0.692,0.7,0.085,0.093,0.093,0.085,5.669,0.001,0.585,0.42,0.416,0.42,0.687,2.9e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
xgb,k-center,0.683,0.679,0.679,0.683,0.111,0.114,0.114,0.111,7.764,0.042,0.736,0.712,0.78,0.771,0.796,5e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
rf,k-center,0.75,0.742,0.742,0.75,0.105,0.112,0.112,0.105,15.415,0.247,0.741,0.71,0.775,0.763,0.818,8e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
svc,k-center,0.683,0.679,0.679,0.683,0.122,0.121,0.121,0.122,7.363,0.003,0.709,0.647,0.706,0.683,0.791,7e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
logreg,k-center,0.683,0.682,0.682,0.683,0.122,0.123,0.123,0.122,7.074,0.007,0.719,0.691,0.761,0.749,0.796,8e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
mlp,k-center,0.617,0.613,0.613,0.617,0.135,0.136,0.136,0.135,7.909,0.155,0.736,0.65,0.698,0.675,0.825,1.4e-05,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
naive_bayes,k-center,0.617,0.613,0.613,0.617,0.113,0.113,0.113,0.113,7.259,0.001,0.651,0.492,0.501,0.493,0.801,1e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
knn,k-center,0.7,0.691,0.691,0.7,0.041,0.034,0.034,0.041,7.54,0.001,0.703,0.645,0.705,0.682,0.778,1.1e-05,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014624595642089844,0.24964261054992676
xgb,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,7.904,0.033,0.683,0.648,0.721,0.703,0.761,5e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
rf,ag,0.933,0.93,0.93,0.933,0.097,0.104,0.104,0.097,18.786,0.482,0.749,0.732,0.798,0.791,0.838,1.8e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
svc,ag,0.85,0.846,0.846,0.85,0.097,0.101,0.101,0.097,7.242,0.005,0.744,0.631,0.669,0.645,0.281,8e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
logreg,ag,0.867,0.863,0.863,0.867,0.113,0.117,0.117,0.113,7.174,0.008,0.739,0.688,0.748,0.731,0.817,8e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
mlp,ag,0.85,0.846,0.846,0.85,0.097,0.101,0.101,0.097,8.38,1.474,0.76,0.695,0.749,0.73,0.832,1e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
naive_bayes,ag,0.65,0.633,0.633,0.65,0.097,0.104,0.104,0.097,4.982,0.002,0.724,0.645,0.696,0.672,0.749,2e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
knn,ag,0.85,0.846,0.846,0.85,0.082,0.086,0.086,0.082,7.019,0.001,0.773,0.697,0.747,0.728,0.855,1.2e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
xgb,ag,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,4.045,0.034,0.654,0.596,0.659,0.632,0.772,5e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
rf,ag,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,17.507,0.487,0.707,0.662,0.727,0.709,0.804,1.3e-05,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
svc,ag,0.883,0.88,0.88,0.883,0.085,0.09,0.09,0.085,6.995,0.004,0.776,0.714,0.767,0.75,0.869,6e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
logreg,ag,0.9,0.897,0.897,0.9,0.097,0.102,0.102,0.097,7.509,0.006,0.789,0.731,0.783,0.768,0.877,7e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
mlp,ag,0.867,0.858,0.858,0.867,0.125,0.138,0.138,0.125,7.615,0.889,0.791,0.724,0.775,0.758,0.87,7e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
naive_bayes,ag,0.9,0.9,0.9,0.9,0.062,0.062,0.062,0.062,6.822,0.002,0.637,0.654,0.765,0.785,0.815,2e-06,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
knn,ag,0.917,0.913,0.913,0.917,0.091,0.097,0.097,0.091,6.975,0.001,0.77,0.687,0.736,0.715,0.824,3.8e-05,latent,30,7,2197.401703119278,0,5.566390681223936e-07,0.0014791488647460938,110.6733295917511
xgb,lc,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,7.673,0.034,0.23,0.244,0.329,0.279,0.152,5e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0017316341400146484,7.262627363204956
rf,lc,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,15.965,0.194,0.239,0.248,0.326,0.278,0.154,6e-06,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0017316341400146484,7.262627363204956
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.064,0.003,0.232,0.195,0.217,0.197,0.134,1.1e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0017316341400146484,7.262627363204956
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.048,0.007,0.231,0.187,0.203,0.188,0.125,1e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0017316341400146484,7.262627363204956
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,5.705,0.946,0.229,0.2,0.229,0.204,0.132,1.5e-05,original,30,7,2197.401703119278,0,5.566390681223936e-07,0.0017316341400146484,7.262627363204956
