model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
logreg,k-means,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,6.03,0.113,0.811,0.795,0.89,0.887,0.903,1e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
mlp,k-means,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,8.146,0.08,0.802,0.735,0.843,0.827,0.877,8.3e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
naive_bayes,k-means,0.675,0.662,0.662,0.675,0.127,0.135,0.135,0.127,5.679,0.002,0.593,0.443,0.534,0.474,0.611,2e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
knn,k-means,0.85,0.845,0.845,0.85,0.146,0.15,0.15,0.146,6.836,0.001,0.714,0.704,0.841,0.838,0.828,5.5e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.378,8.878,0.821,0.796,0.889,0.885,0.824,2.3e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,22.869,0.462,0.823,0.8,0.892,0.888,0.911,2.9e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
svc,k-means,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,6.3,0.002,0.784,0.739,0.851,0.84,0.885,6e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
logreg,k-means,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,6.067,0.111,0.775,0.733,0.848,0.837,0.879,1e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
mlp,k-means,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,8.272,0.152,0.768,0.705,0.824,0.806,0.863,0.000143,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
naive_bayes,k-means,0.7,0.66,0.66,0.7,0.1,0.164,0.164,0.1,3.272,0.002,0.614,0.363,0.391,0.366,0.61,2e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
knn,k-means,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,4.358,0.001,0.717,0.709,0.845,0.843,0.83,2.7e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0022656917572021484,1.263218879699707
xgb,k-center,0.725,0.701,0.701,0.725,0.2,0.236,0.236,0.2,7.494,2.427,0.778,0.675,0.789,0.759,0.853,2e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
rf,k-center,0.65,0.64,0.64,0.65,0.2,0.195,0.195,0.2,21.449,0.289,0.708,0.527,0.619,0.564,0.838,1.7e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
svc,k-center,0.575,0.485,0.485,0.575,0.15,0.211,0.211,0.15,4.15,0.003,0.584,0.553,0.727,0.695,0.362,9e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
logreg,k-center,0.625,0.608,0.608,0.625,0.209,0.208,0.208,0.209,4.47,0.119,0.486,0.154,0.08,0.167,0.645,0.0,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
mlp,k-center,0.4,0.374,0.374,0.4,0.166,0.176,0.176,0.166,4.994,0.02,0.548,0.297,0.304,0.297,0.664,4.8e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
naive_bayes,k-center,0.475,0.457,0.457,0.475,0.094,0.093,0.093,0.094,6.1,0.001,0.556,0.425,0.522,0.459,0.579,1e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
knn,k-center,0.6,0.588,0.588,0.6,0.215,0.216,0.216,0.215,4.887,0.001,0.549,0.298,0.306,0.298,0.69,3.1e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
xgb,k-center,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,7.767,2.882,0.821,0.778,0.875,0.867,0.9,2.6e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
rf,k-center,0.65,0.643,0.643,0.65,0.267,0.271,0.271,0.267,18.94,0.147,0.838,0.788,0.88,0.871,0.876,9e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
svc,k-center,0.6,0.56,0.56,0.6,0.146,0.178,0.178,0.146,6.18,0.002,0.494,0.135,0.046,0.155,0.376,1e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
logreg,k-center,0.6,0.579,0.579,0.6,0.146,0.141,0.141,0.146,3.889,0.007,0.481,0.153,0.081,0.166,0.649,1e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
mlp,k-center,0.4,0.393,0.393,0.4,0.289,0.287,0.287,0.289,6.999,0.135,0.582,0.331,0.35,0.333,0.664,4.7e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
naive_bayes,k-center,0.55,0.509,0.509,0.55,0.17,0.18,0.18,0.17,5.295,0.001,0.602,0.382,0.427,0.388,0.702,2e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
knn,k-center,0.6,0.583,0.583,0.6,0.146,0.147,0.147,0.146,6.713,0.001,0.534,0.325,0.358,0.328,0.618,0.00013,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.00176239013671875,0.08280420303344727
xgb,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,11.91,2.165,0.814,0.806,0.897,0.895,0.878,2e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
rf,ag,0.8,0.786,0.786,0.8,0.15,0.166,0.166,0.15,19.399,0.598,0.773,0.706,0.823,0.805,0.861,1.8e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
svc,ag,0.825,0.822,0.822,0.825,0.1,0.102,0.102,0.1,8.965,0.003,0.815,0.757,0.859,0.847,0.875,4e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
logreg,ag,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,3.373,0.128,0.825,0.79,0.884,0.878,0.887,1e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
mlp,ag,0.7,0.688,0.688,0.7,0.17,0.178,0.178,0.17,10.265,0.043,0.796,0.713,0.824,0.803,0.878,0.00011,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
naive_bayes,ag,0.45,0.426,0.426,0.45,0.061,0.05,0.05,0.061,3.707,0.002,0.741,0.65,0.774,0.742,0.766,1e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
knn,ag,0.7,0.684,0.684,0.7,0.15,0.159,0.159,0.15,5.002,0.001,0.765,0.692,0.812,0.791,0.847,0.000134,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
xgb,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,6.404,2.161,0.816,0.797,0.89,0.887,0.82,1.8e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
rf,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,19.856,0.465,0.817,0.8,0.893,0.89,0.889,2.7e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
svc,ag,0.775,0.749,0.749,0.775,0.122,0.152,0.152,0.122,6.696,0.003,0.798,0.738,0.846,0.832,0.881,8e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
logreg,ag,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,8.249,0.143,0.79,0.726,0.838,0.822,0.873,1e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
mlp,ag,0.65,0.621,0.621,0.65,0.146,0.159,0.159,0.146,11.041,4.234,0.778,0.7,0.816,0.794,0.848,0.00014,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
naive_bayes,ag,0.675,0.649,0.649,0.675,0.17,0.179,0.179,0.17,5.773,0.002,0.831,0.718,0.819,0.794,0.862,2e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
knn,ag,0.8,0.795,0.795,0.8,0.127,0.13,0.13,0.127,6.579,0.001,0.776,0.71,0.827,0.809,0.837,3.6e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.002563953399658203,8.759170055389404
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.865,2.022,0.173,0.108,0.124,0.109,0.115,5.4e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.303,0.441,0.235,0.221,0.316,0.245,0.152,2.7e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.098,0.003,0.249,0.232,0.331,0.259,0.163,6e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.124,0.118,0.2,0.152,0.197,0.157,0.134,0.0,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.624,0.037,0.25,0.228,0.322,0.252,0.185,4.7e-05,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
naive_bayes,lc,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,3.48,0.001,0.353,0.32,0.445,0.368,0.36,1e-06,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.841,0.001,0.234,0.191,0.254,0.201,0.163,0.000132,original,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.944,5.528,0.241,0.099,0.076,0.101,0.107,3.5e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.048,0.453,0.196,0.103,0.104,0.103,0.115,3.5e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.766,0.002,0.248,0.206,0.278,0.22,0.179,4e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.879,0.005,0.239,0.202,0.274,0.216,0.174,1e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.004,0.154,0.309,0.265,0.359,0.29,0.235,0.000129,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
naive_bayes,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,7.739,0.001,0.25,0.27,0.417,0.332,0.225,3e-06,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.357,0.001,0.281,0.236,0.318,0.255,0.198,7.2e-05,latent,20,6,2174.042634010315,0,8.832466240303896e-07,0.0018680095672607422,11.719922304153442
xgb,random,0.825,0.82,0.82,0.825,0.061,0.065,0.065,0.061,9.261,13.161,0.812,0.744,0.849,0.834,0.855,2.2e-05,original,20,7,,,,,
rf,random,0.775,0.764,0.764,0.775,0.122,0.126,0.126,0.122,21.636,0.526,0.755,0.641,0.757,0.72,0.843,2.8e-05,original,20,7,,,,,
svc,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,7.297,0.002,0.775,0.68,0.796,0.768,0.851,5e-06,original,20,7,,,,,
logreg,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,11.578,0.007,0.792,0.702,0.814,0.79,0.862,0.0,original,20,7,,,,,
mlp,random,0.725,0.715,0.715,0.725,0.122,0.12,0.12,0.122,4.893,0.026,0.752,0.624,0.737,0.696,0.831,5.4e-05,original,20,7,,,,,
naive_bayes,random,0.55,0.538,0.538,0.55,0.187,0.192,0.192,0.187,7.954,0.001,0.656,0.537,0.657,0.603,0.644,2e-06,original,20,7,,,,,
knn,random,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,10.817,0.001,0.744,0.645,0.767,0.733,0.807,0.000122,original,20,7,,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.816,2.301,0.791,0.801,0.898,0.899,0.849,4.1e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
rf,k-means,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,21.889,0.158,0.727,0.66,0.791,0.766,0.81,7e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
svc,k-means,0.925,0.925,0.925,0.925,0.1,0.1,0.1,0.1,19.844,0.003,0.787,0.759,0.867,0.861,0.889,4e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
logreg,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,4.177,0.12,0.808,0.795,0.89,0.888,0.907,1e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
mlp,k-means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,5.882,0.07,0.764,0.733,0.851,0.843,0.875,9.7e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
naive_bayes,k-means,0.75,0.737,0.737,0.75,0.177,0.187,0.187,0.177,10.815,0.001,0.701,0.672,0.815,0.802,0.748,1e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
knn,k-means,0.875,0.875,0.875,0.875,0.112,0.112,0.112,0.112,10.926,0.001,0.771,0.736,0.852,0.843,0.86,6e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.676,3.189,0.79,0.795,0.894,0.895,0.878,2.1e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.309,0.547,0.806,0.803,0.897,0.896,0.876,3e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
svc,k-means,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,6.245,0.003,0.786,0.722,0.835,0.818,0.87,6e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
logreg,k-means,0.825,0.82,0.82,0.825,0.127,0.131,0.131,0.127,9.762,0.12,0.771,0.741,0.856,0.848,0.85,1e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
mlp,k-means,0.65,0.621,0.621,0.65,0.146,0.159,0.159,0.146,7.94,0.159,0.731,0.631,0.755,0.719,0.795,0.000137,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
naive_bayes,k-means,0.8,0.792,0.792,0.8,0.127,0.132,0.132,0.127,7.478,0.002,0.711,0.534,0.628,0.573,0.743,2e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
knn,k-means,0.775,0.769,0.769,0.775,0.146,0.149,0.149,0.146,12.234,0.001,0.66,0.664,0.826,0.827,0.798,9e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002254486083984375,1.0350816249847412
xgb,k-center,0.7,0.69,0.69,0.7,0.187,0.194,0.194,0.187,11.043,2.627,0.822,0.774,0.871,0.862,0.847,1.7e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
rf,k-center,0.55,0.527,0.527,0.55,0.1,0.104,0.104,0.1,15.421,0.431,0.542,0.295,0.303,0.295,0.799,2.5e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
svc,k-center,0.575,0.509,0.509,0.575,0.061,0.101,0.101,0.061,4.323,0.002,0.5,0.135,0.043,0.156,0.52,6e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
logreg,k-center,0.575,0.542,0.542,0.575,0.127,0.159,0.159,0.127,3.996,0.124,0.488,0.138,0.052,0.156,0.499,0.0,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
mlp,k-center,0.425,0.402,0.402,0.425,0.203,0.192,0.192,0.203,7.636,0.048,0.601,0.365,0.4,0.369,0.686,3.8e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
naive_bayes,k-center,0.425,0.394,0.394,0.425,0.061,0.081,0.081,0.061,9.332,0.001,0.593,0.416,0.489,0.436,0.597,1e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
knn,k-center,0.55,0.499,0.499,0.55,0.127,0.145,0.145,0.127,9.967,0.001,0.494,0.136,0.048,0.156,0.485,0.00013,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
xgb,k-center,0.475,0.457,0.457,0.475,0.094,0.093,0.093,0.094,10.001,8.529,0.687,0.554,0.668,0.615,0.761,2.2e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
rf,k-center,0.475,0.419,0.419,0.475,0.122,0.146,0.146,0.122,18.833,0.148,0.497,0.171,0.106,0.182,0.685,9e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
svc,k-center,0.625,0.571,0.571,0.625,0.137,0.179,0.179,0.137,8.727,0.003,0.499,0.137,0.046,0.157,0.472,1e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
logreg,k-center,0.525,0.499,0.499,0.525,0.122,0.15,0.15,0.122,6.643,0.125,0.49,0.138,0.052,0.157,0.512,1e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
mlp,k-center,0.375,0.344,0.344,0.375,0.079,0.077,0.077,0.079,8.58,0.091,0.565,0.366,0.415,0.374,0.628,5.6e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
naive_bayes,k-center,0.65,0.638,0.638,0.65,0.094,0.102,0.102,0.094,3.664,0.001,0.589,0.347,0.373,0.349,0.647,2e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
knn,k-center,0.55,0.503,0.503,0.55,0.127,0.152,0.152,0.127,6.188,0.001,0.502,0.158,0.083,0.173,0.483,0.000135,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.002192258834838867,0.0842432975769043
xgb,ag,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,7.247,10.07,0.807,0.735,0.842,0.826,0.873,2e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
rf,ag,0.9,0.887,0.887,0.9,0.146,0.169,0.169,0.146,20.253,0.219,0.723,0.669,0.802,0.782,0.814,1.7e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
svc,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,3.388,0.003,0.809,0.786,0.883,0.879,0.897,5e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
logreg,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,3.492,0.008,0.801,0.795,0.892,0.891,0.898,1e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
mlp,ag,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,7.017,0.033,0.81,0.757,0.86,0.849,0.874,0.000101,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
naive_bayes,ag,0.625,0.615,0.615,0.625,0.079,0.09,0.09,0.079,4.845,0.002,0.647,0.538,0.663,0.609,0.672,1e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
knn,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,9.29,0.002,0.798,0.744,0.852,0.839,0.858,4.7e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.414,5.667,0.83,0.785,0.879,0.871,0.882,2.5e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
rf,ag,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,15.177,0.207,0.808,0.756,0.86,0.849,0.877,1.4e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
svc,ag,0.85,0.848,0.848,0.85,0.05,0.049,0.049,0.05,3.579,0.003,0.725,0.627,0.752,0.715,0.82,7e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
logreg,ag,0.875,0.874,0.874,0.875,0.079,0.079,0.079,0.079,4.074,0.143,0.751,0.671,0.794,0.767,0.826,1e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
mlp,ag,0.625,0.606,0.606,0.625,0.137,0.139,0.139,0.137,9.278,8.087,0.723,0.643,0.772,0.741,0.788,8e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
naive_bayes,ag,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,3.153,0.001,0.749,0.589,0.693,0.644,0.785,2e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
knn,ag,0.775,0.761,0.761,0.775,0.146,0.161,0.161,0.146,7.974,0.001,0.669,0.645,0.8,0.788,0.774,3.6e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0015106201171875,6.360063552856445
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.007,3.952,0.151,0.112,0.143,0.114,0.112,2.1e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.917,0.136,0.272,0.252,0.357,0.283,0.203,1.1e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.497,0.003,0.263,0.148,0.157,0.148,0.149,5e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.886,0.006,0.284,0.129,0.113,0.13,0.122,1e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.528,4.226,0.244,0.203,0.274,0.217,0.177,8.2e-05,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
naive_bayes,lc,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,7.053,0.002,0.389,0.374,0.536,0.462,0.404,1e-06,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.788,0.001,0.286,0.125,0.104,0.126,0.234,0.000137,original,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
xgb,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,4.014,2.07,0.296,0.296,0.437,0.355,0.193,1.9e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.215,0.141,0.244,0.224,0.316,0.247,0.164,1.9e-05,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.302,0.003,0.326,0.284,0.388,0.315,0.268,9e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.604,0.006,0.315,0.27,0.367,0.297,0.234,1e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.124,0.114,0.346,0.3,0.408,0.335,0.289,0.000115,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,9.527,0.001,0.266,0.299,0.479,0.396,0.261,3e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.769,0.001,0.296,0.277,0.393,0.316,0.247,8e-06,latent,20,7,228.9174075126648,0,8.585604072702116e-07,0.0017087459564208984,22.764690160751343
xgb,random,0.7,0.688,0.688,0.7,0.127,0.137,0.137,0.127,9.796,13.652,0.826,0.801,0.891,0.887,0.885,2.3e-05,original,20,8,,,,,
rf,random,0.7,0.694,0.694,0.7,0.061,0.062,0.062,0.061,19.198,0.158,0.755,0.7,0.823,0.806,0.845,1.8e-05,original,20,8,,,,,
svc,random,0.775,0.774,0.774,0.775,0.146,0.145,0.145,0.146,6.16,0.003,0.718,0.647,0.78,0.752,0.795,7e-06,original,20,8,,,,,
