<<<<<<< HEAD:Experiments_F_H/checkpoint_adult_Doriginal_G/metrics.csv
model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
svc,k-means,0.8,0.795,0.795,0.8,0.047,0.05,0.05,0.047,6.148,0.006,0.781,0.702,0.75,0.73,0.885,7e-06,original,40,5,,,,
logreg,k-means,0.912,0.912,0.912,0.912,0.05,0.05,0.05,0.05,7.255,0.015,0.721,0.712,0.786,0.782,0.822,9e-06,original,40,5,,,,
mlp,k-means,0.725,0.719,0.719,0.725,0.064,0.071,0.071,0.064,8.105,1.917,0.776,0.742,0.8,0.79,0.869,1.3e-05,original,40,5,,,,
xgb,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.383,0.325,0.57,0.342,0.3,0.352,0.754,4e-06,original,40,5,,,,
rf,ag,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,19.077,0.406,0.501,0.195,0.095,0.241,0.861,1.6e-05,original,40,5,,,,
svc,ag,0.812,0.808,0.808,0.812,0.119,0.122,0.122,0.119,4.166,0.004,0.785,0.709,0.758,0.739,0.132,2.1e-05,original,40,5,,,,
logreg,ag,0.838,0.836,0.836,0.838,0.085,0.086,0.086,0.085,6.026,0.416,0.739,0.714,0.781,0.771,0.833,6e-06,original,40,5,,,,
mlp,ag,0.762,0.759,0.759,0.762,0.108,0.109,0.109,0.108,8.216,1.563,0.804,0.754,0.805,0.793,0.886,2e-05,original,40,5,,,,
xgb,k_center,0.6,0.591,0.591,0.6,0.064,0.064,0.064,0.064,4.279,0.04,0.711,0.644,0.7,0.677,0.797,5e-06,original,40,5,,,,
rf,k_center,0.575,0.567,0.567,0.575,0.073,0.069,0.069,0.073,15.703,0.317,0.775,0.691,0.738,0.718,0.865,9e-06,original,40,5,,,,
svc,k_center,0.575,0.493,0.493,0.575,0.047,0.089,0.089,0.047,6.214,0.006,0.512,0.456,0.67,0.766,0.814,8e-06,original,40,5,,,,
logreg,k_center,0.562,0.542,0.542,0.562,0.112,0.121,0.121,0.112,6.222,0.054,0.635,0.656,0.771,0.799,0.817,4e-06,original,40,5,,,,
mlp,k_center,0.45,0.426,0.426,0.45,0.073,0.097,0.097,0.073,4.169,2.006,0.685,0.585,0.628,0.601,0.75,1.5e-05,original,40,5,,,,
xgb,craig,0.733,0.709,0.783,0.8,0.207,0.224,0.17,0.17,4.206,0.057,0.544,0.546,0.68,0.692,0.593,5e-06,original,40,5,,,,
rf,craig,0.65,0.622,0.712,0.725,0.162,0.173,0.135,0.146,13.864,0.235,0.429,0.431,0.56,0.538,0.419,5e-06,original,40,5,,,,
svc,craig,0.767,0.752,0.829,0.85,0.2,0.22,0.145,0.122,3.145,0.002,0.498,0.498,0.636,0.638,0.522,3e-06,original,40,5,,,,
logreg,craig,0.717,0.711,0.8,0.825,0.163,0.187,0.121,0.1,3.996,0.009,0.499,0.499,0.636,0.636,0.518,7e-06,original,40,5,,,,
mlp,craig,0.667,0.67,0.772,0.8,0.091,0.134,0.081,0.061,7.732,1.964,0.518,0.517,0.664,0.681,0.514,2.2e-05,original,40,5,,,,
xgb,lc,0.938,0.934,0.934,0.938,0.097,0.103,0.103,0.097,4.008,0.034,0.219,0.221,0.283,0.239,0.137,6e-06,original,40,5,,,,
rf,lc,0.925,0.922,0.922,0.925,0.1,0.106,0.106,0.1,14.315,0.213,0.235,0.244,0.322,0.273,0.151,7e-06,original,40,5,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.03,0.007,0.256,0.233,0.275,0.242,0.825,1.1e-05,original,40,5,,,,
logreg,lc,0.938,0.931,0.931,0.938,0.125,0.139,0.139,0.125,6.67,0.006,0.241,0.178,0.181,0.179,0.127,9e-06,original,40,5,,,,
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.471,7.515,0.217,0.2,0.24,0.208,0.129,2.9e-05,original,40,5,,,,
xgb,random,0.85,0.848,0.848,0.85,0.05,0.051,0.051,0.05,7.328,0.028,0.732,0.682,0.743,0.725,0.816,6e-06,original,40,6,,,,
rf,random,0.838,0.836,0.836,0.838,0.064,0.065,0.065,0.064,18.643,0.291,0.762,0.715,0.773,0.758,0.855,1.3e-05,original,40,6,,,,
svc,random,0.875,0.873,0.873,0.875,0.04,0.042,0.042,0.04,5.376,0.006,0.779,0.729,0.784,0.77,0.863,7e-06,original,40,6,,,,
logreg,random,0.888,0.886,0.886,0.888,0.047,0.049,0.049,0.047,7.49,0.007,0.779,0.743,0.8,0.789,0.866,6e-06,original,40,6,,,,
mlp,random,0.862,0.859,0.859,0.862,0.073,0.078,0.078,0.073,7.517,4.089,0.793,0.743,0.796,0.783,0.871,1.2e-05,original,40,6,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.45,0.037,0.5,0.193,0.092,0.239,0.799,2e-06,original,40,6,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.483,0.274,0.5,0.193,0.092,0.239,0.831,7e-06,original,40,6,,,,
svc,k-means,0.8,0.799,0.799,0.8,0.139,0.14,0.14,0.139,7.442,0.004,0.802,0.743,0.793,0.779,0.885,7e-06,original,40,6,,,,
logreg,k-means,0.888,0.887,0.887,0.888,0.108,0.108,0.108,0.108,3.883,0.108,0.712,0.698,0.773,0.767,0.812,8e-06,original,40,6,,,,
mlp,k-means,0.775,0.772,0.772,0.775,0.102,0.104,0.104,0.102,6.848,1.672,0.799,0.754,0.807,0.796,0.885,6e-06,original,40,6,,,,
xgb,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,4.421,0.025,0.56,0.324,0.275,0.337,0.743,4e-06,original,40,6,,,,
rf,ag,0.95,0.95,0.95,0.95,0.025,0.025,0.025,0.025,17.195,0.15,0.519,0.235,0.151,0.269,0.846,4e-06,original,40,6,,,,
svc,ag,0.8,0.799,0.799,0.8,0.1,0.1,0.1,0.1,4.81,0.005,0.786,0.725,0.777,0.761,0.133,1.1e-05,original,40,6,,,,
logreg,ag,0.825,0.824,0.824,0.825,0.073,0.073,0.073,0.073,6.918,0.005,0.778,0.756,0.815,0.808,0.874,1.1e-05,original,40,6,,,,
mlp,ag,0.812,0.811,0.811,0.812,0.068,0.069,0.069,0.068,6.532,1.151,0.808,0.758,0.808,0.796,0.891,1.2e-05,original,40,6,,,,
xgb,k_center,0.6,0.591,0.591,0.6,0.135,0.144,0.144,0.135,6.909,0.108,0.634,0.603,0.681,0.66,0.706,6e-06,original,40,6,,,,
rf,k_center,0.612,0.609,0.609,0.612,0.047,0.047,0.047,0.047,14.771,0.406,0.731,0.648,0.698,0.674,0.815,1e-05,original,40,6,,,,
svc,k_center,0.588,0.533,0.533,0.588,0.085,0.125,0.125,0.085,5.395,0.004,0.573,0.57,0.73,0.789,0.785,1.5e-05,original,40,6,,,,
logreg,k_center,0.588,0.562,0.562,0.588,0.075,0.079,0.079,0.075,4.269,0.137,0.609,0.624,0.758,0.799,0.774,7e-06,original,40,6,,,,
mlp,k_center,0.512,0.507,0.507,0.512,0.139,0.142,0.142,0.139,11.337,1.453,0.72,0.665,0.725,0.705,0.798,7e-06,original,40,6,,,,
xgb,craig,0.56,0.514,0.584,0.65,0.088,0.128,0.119,0.094,4.328,0.236,0.549,0.542,0.706,0.757,0.587,4e-06,original,40,6,,,,
rf,craig,0.34,0.315,0.397,0.425,0.039,0.037,0.059,0.061,14.336,0.227,0.505,0.375,0.379,0.375,0.548,7e-06,original,40,6,,,,
svc,craig,0.5,0.393,0.513,0.65,0.0,0.018,0.065,0.05,6.98,0.004,0.5,0.432,0.657,0.761,0.528,5e-06,original,40,6,,,,
logreg,craig,0.503,0.493,0.529,0.525,0.175,0.173,0.168,0.166,7.505,0.014,0.588,0.544,0.616,0.586,0.638,9e-06,original,40,6,,,,
mlp,craig,0.423,0.405,0.46,0.475,0.141,0.141,0.146,0.146,7.754,2.311,0.57,0.492,0.54,0.509,0.62,3.9e-05,original,40,6,,,,
xgb,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,4.309,0.035,0.228,0.246,0.336,0.286,0.153,5e-06,original,40,6,,,,
rf,lc,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,17.816,0.375,0.236,0.247,0.327,0.278,0.14,1.3e-05,original,40,6,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.236,0.003,0.219,0.178,0.193,0.179,0.111,3e-06,original,40,6,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.223,0.007,0.219,0.17,0.179,0.17,0.111,6e-06,original,40,6,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.259,2.123,0.222,0.218,0.272,0.232,0.137,8e-06,original,40,6,,,,
xgb,random,0.812,0.81,0.81,0.812,0.068,0.069,0.069,0.068,2.736,0.243,0.753,0.717,0.779,0.767,0.844,1e-06,original,40,7,,,,
rf,random,0.788,0.778,0.778,0.788,0.085,0.093,0.093,0.085,12.847,0.246,0.752,0.693,0.75,0.732,0.845,7e-06,original,40,7,,,,
svc,random,0.788,0.781,0.781,0.788,0.085,0.089,0.089,0.085,6.088,0.005,0.79,0.733,0.785,0.77,0.866,8e-06,original,40,7,,,,
logreg,random,0.775,0.773,0.773,0.775,0.064,0.064,0.064,0.064,8.704,0.135,0.789,0.745,0.799,0.787,0.864,1.8e-05,original,40,7,,,,
mlp,random,0.788,0.783,0.783,0.788,0.085,0.088,0.088,0.085,10.073,4.353,0.777,0.742,0.799,0.789,0.87,1.7e-05,original,40,7,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.393,0.035,0.5,0.193,0.093,0.24,0.635,3e-06,original,40,7,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.637,0.235,0.5,0.193,0.092,0.239,0.836,6e-06,original,40,7,,,,
svc,k-means,0.775,0.77,0.77,0.775,0.064,0.066,0.066,0.064,6.11,0.005,0.767,0.73,0.79,0.778,0.857,7e-06,original,40,7,,,,
logreg,k-means,0.888,0.887,0.887,0.888,0.061,0.061,0.061,0.061,7.53,0.102,0.718,0.695,0.766,0.755,0.818,9e-06,original,40,7,,,,
mlp,k-means,0.725,0.72,0.72,0.725,0.05,0.048,0.048,0.05,8.878,2.351,0.763,0.731,0.792,0.782,0.857,2.1e-05,original,40,7,,,,
xgb,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.376,0.158,0.56,0.324,0.275,0.336,0.777,4e-06,original,40,7,,,,
rf,ag,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,17.605,0.328,0.501,0.195,0.095,0.241,0.863,8e-06,original,40,7,,,,
svc,ag,0.812,0.81,0.81,0.812,0.068,0.069,0.069,0.068,6.718,0.006,0.788,0.752,0.808,0.798,0.868,4e-06,original,40,7,,,,
logreg,ag,0.838,0.833,0.833,0.838,0.085,0.089,0.089,0.085,4.165,0.097,0.742,0.717,0.783,0.774,0.836,8e-06,original,40,7,,,,
mlp,ag,0.8,0.799,0.799,0.8,0.092,0.093,0.093,0.092,5.957,1.539,0.797,0.747,0.799,0.787,0.883,1e-05,original,40,7,,,,
xgb,k_center,0.588,0.58,0.58,0.588,0.129,0.129,0.129,0.129,5.713,0.115,0.691,0.587,0.627,0.601,0.783,4e-06,original,40,7,,,,
rf,k_center,0.588,0.583,0.583,0.588,0.064,0.064,0.064,0.064,15.964,0.128,0.744,0.665,0.715,0.693,0.838,4e-06,original,40,7,,,,
svc,k_center,0.55,0.546,0.546,0.55,0.061,0.062,0.062,0.061,6.772,0.007,0.776,0.716,0.77,0.753,0.852,7e-06,original,40,7,,,,
logreg,k_center,0.588,0.566,0.566,0.588,0.094,0.107,0.107,0.094,7.795,0.007,0.763,0.711,0.768,0.752,0.845,6e-06,original,40,7,,,,
mlp,k_center,0.45,0.443,0.443,0.45,0.1,0.102,0.102,0.1,8.165,1.561,0.716,0.603,0.64,0.616,0.817,2.2e-05,original,40,7,,,,
xgb,craig,0.6,0.56,0.601,0.65,0.073,0.096,0.072,0.05,4.293,0.047,0.533,0.431,0.459,0.436,0.523,2e-06,original,40,7,,,,
rf,craig,0.54,0.5,0.538,0.575,0.088,0.082,0.055,0.061,13.312,0.159,0.383,0.379,0.474,0.433,0.354,6e-06,original,40,7,,,,
svc,craig,0.647,0.641,0.662,0.675,0.105,0.121,0.123,0.127,5.982,0.004,0.429,0.336,0.354,0.338,0.379,5e-06,original,40,7,,,,
logreg,craig,0.66,0.648,0.661,0.675,0.132,0.162,0.175,0.17,5.391,0.009,0.408,0.305,0.311,0.306,0.344,6e-06,original,40,7,,,,
mlp,craig,0.58,0.576,0.607,0.625,0.113,0.112,0.119,0.137,7.19,2.128,0.458,0.38,0.413,0.386,0.451,1.3e-05,original,40,7,,,,
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,3.401,0.204,0.239,0.253,0.339,0.29,0.16,6e-06,original,40,7,,,,
rf,lc,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,15.681,0.481,0.234,0.246,0.327,0.278,0.139,1.7e-05,original,40,7,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.664,0.005,0.248,0.199,0.215,0.2,0.142,7e-06,original,40,7,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.756,0.006,0.223,0.172,0.18,0.173,0.112,7e-06,original,40,7,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.496,2.71,0.22,0.208,0.253,0.217,0.129,2e-05,original,40,7,,,,
xgb,random,0.812,0.808,0.808,0.812,0.04,0.044,0.044,0.04,5.111,0.059,0.765,0.706,0.76,0.743,0.842,5e-06,original,40,8,,,,
rf,random,0.838,0.836,0.836,0.838,0.064,0.065,0.065,0.064,17.693,0.396,0.765,0.706,0.761,0.744,0.841,1.6e-05,original,40,8,,,,
svc,random,0.812,0.809,0.809,0.812,0.079,0.083,0.083,0.079,7.449,0.007,0.784,0.723,0.775,0.759,0.859,8e-06,original,40,8,,,,
logreg,random,0.812,0.809,0.809,0.812,0.068,0.07,0.07,0.068,6.013,0.098,0.782,0.725,0.779,0.763,0.859,7e-06,original,40,8,,,,
mlp,random,0.788,0.784,0.784,0.788,0.064,0.068,0.068,0.064,7.72,1.686,0.777,0.712,0.765,0.747,0.855,9e-06,original,40,8,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.483,0.024,0.5,0.193,0.092,0.239,0.647,4e-06,original,40,8,,,,
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.904,0.464,0.5,0.193,0.092,0.239,0.846,1.2e-05,original,40,8,,,,
svc,k-means,0.8,0.798,0.798,0.8,0.127,0.129,0.129,0.127,7.355,0.004,0.796,0.747,0.8,0.788,0.875,1e-05,original,40,8,,,,
logreg,k-means,0.825,0.818,0.818,0.825,0.121,0.13,0.13,0.121,2.173,0.088,0.73,0.695,0.761,0.747,0.812,1.7e-05,original,40,8,,,,
mlp,k-means,0.75,0.744,0.744,0.75,0.131,0.134,0.134,0.131,8.446,1.053,0.81,0.771,0.822,0.813,0.892,1.5e-05,original,40,8,,,,
xgb,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.232,0.207,0.695,0.6,0.645,0.619,0.766,4e-06,original,40,8,,,,
rf,ag,0.962,0.962,0.962,0.962,0.05,0.051,0.051,0.05,17.283,0.22,0.503,0.199,0.101,0.244,0.856,7e-06,original,40,8,,,,
svc,ag,0.8,0.797,0.797,0.8,0.108,0.11,0.11,0.108,6.174,0.004,0.792,0.747,0.8,0.789,0.873,1.2e-05,original,40,8,,,,
logreg,ag,0.85,0.849,0.849,0.85,0.031,0.031,0.031,0.031,7.489,0.011,0.784,0.755,0.813,0.805,0.875,1e-05,original,40,8,,,,
mlp,ag,0.825,0.823,0.823,0.825,0.092,0.093,0.093,0.092,6.199,1.193,0.799,0.748,0.8,0.787,0.883,9e-06,original,40,8,,,,
xgb,k_center,0.575,0.569,0.569,0.575,0.174,0.18,0.18,0.174,3.779,0.049,0.666,0.609,0.673,0.647,0.741,5e-06,original,40,8,,,,
rf,k_center,0.475,0.459,0.459,0.475,0.064,0.073,0.073,0.064,15.186,0.285,0.705,0.622,0.672,0.647,0.78,8e-06,original,40,8,,,,
svc,k_center,0.562,0.469,0.469,0.562,0.105,0.153,0.153,0.105,5.73,0.005,0.51,0.452,0.668,0.765,0.5,2.4e-05,original,40,8,,,,
logreg,k_center,0.55,0.531,0.531,0.55,0.155,0.158,0.158,0.155,7.685,0.194,0.619,0.637,0.764,0.801,0.771,1.4e-05,original,40,8,,,,
mlp,k_center,0.438,0.432,0.432,0.438,0.112,0.114,0.114,0.112,8.054,1.343,0.694,0.588,0.628,0.602,0.776,1.1e-05,original,40,8,,,,
xgb,craig,0.663,0.628,0.704,0.75,0.194,0.215,0.17,0.137,4.388,0.244,0.588,0.595,0.741,0.79,0.645,5e-06,original,40,8,,,,
rf,craig,0.407,0.36,0.457,0.5,0.053,0.053,0.05,0.0,15.796,0.207,0.546,0.548,0.682,0.695,0.547,7e-06,original,40,8,,,,
svc,craig,0.5,0.402,0.546,0.675,0.0,0.022,0.079,0.061,5.789,0.003,0.5,0.432,0.657,0.761,0.63,1e-05,original,40,8,,,,
logreg,craig,0.517,0.441,0.554,0.65,0.082,0.113,0.105,0.05,6.689,0.23,0.463,0.428,0.629,0.689,0.242,1.1e-05,original,40,8,,,,
mlp,craig,0.383,0.34,0.408,0.425,0.198,0.146,0.123,0.127,11.837,4.209,0.37,0.375,0.488,0.451,0.315,1.2e-05,original,40,8,,,,
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.403,0.037,0.228,0.246,0.337,0.286,0.149,3e-06,original,40,8,,,,
rf,lc,0.938,0.937,0.937,0.938,0.079,0.08,0.08,0.079,17.963,0.328,0.231,0.244,0.326,0.276,0.14,1.3e-05,original,40,8,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.726,0.007,0.217,0.182,0.203,0.184,0.115,3e-06,original,40,8,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.672,0.007,0.22,0.17,0.179,0.171,0.111,7e-06,original,40,8,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.394,0.912,0.217,0.196,0.231,0.201,0.126,1.3e-05,original,40,8,,,,
xgb,random,0.762,0.756,0.756,0.762,0.16,0.171,0.171,0.16,4.732,0.021,0.773,0.715,0.769,0.752,0.839,4e-06,original,40,9,,,,
rf,random,0.775,0.774,0.774,0.775,0.116,0.116,0.116,0.116,14.551,0.147,0.77,0.701,0.752,0.733,0.848,6e-06,original,40,9,,,,
svc,random,0.788,0.785,0.785,0.788,0.122,0.125,0.125,0.122,7.56,0.006,0.784,0.696,0.742,0.721,0.866,7e-06,original,40,9,,,,
logreg,random,0.775,0.774,0.774,0.775,0.129,0.129,0.129,0.129,3.456,0.005,0.784,0.719,0.771,0.754,0.864,8e-06,original,40,9,,,,
mlp,random,0.75,0.749,0.749,0.75,0.105,0.106,0.106,0.105,6.146,1.216,0.785,0.727,0.78,0.764,0.86,1.4e-05,original,40,9,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,5.849,0.027,0.5,0.193,0.092,0.239,0.647,2e-06,original,40,9,,,,
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,12.618,0.116,0.5,0.193,0.092,0.239,0.835,2e-06,original,40,9,,,,
svc,k-means,0.812,0.811,0.811,0.812,0.131,0.133,0.133,0.131,5.177,0.004,0.792,0.73,0.781,0.765,0.875,8e-06,original,40,9,,,,
logreg,k-means,0.875,0.874,0.874,0.875,0.105,0.106,0.106,0.105,7.364,0.014,0.738,0.716,0.783,0.774,0.83,8e-06,original,40,9,,,,
mlp,k-means,0.8,0.798,0.798,0.8,0.127,0.129,0.129,0.127,3.452,0.943,0.81,0.76,0.81,0.799,0.888,1e-05,original,40,9,,,,
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.428,0.033,0.542,0.284,0.22,0.305,0.749,4e-06,original,40,9,,,,
rf,ag,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,16.08,0.108,0.506,0.207,0.112,0.249,0.857,4e-06,original,40,9,,,,
svc,ag,0.812,0.811,0.811,0.812,0.088,0.089,0.089,0.088,7.303,0.003,0.812,0.753,0.802,0.788,0.886,6e-06,original,40,9,,,,
logreg,ag,0.838,0.834,0.834,0.838,0.064,0.066,0.066,0.064,7.377,0.033,0.757,0.732,0.795,0.786,0.854,8e-06,original,40,9,,,,
mlp,ag,0.75,0.748,0.748,0.75,0.088,0.09,0.09,0.088,7.792,1.073,0.801,0.747,0.798,0.784,0.883,1e-05,original,40,9,,,,
xgb,k_center,0.662,0.651,0.651,0.662,0.064,0.079,0.079,0.064,7.066,0.06,0.684,0.613,0.669,0.642,0.773,2e-06,original,40,9,,,,
rf,k_center,0.562,0.54,0.54,0.562,0.056,0.055,0.055,0.056,16.648,0.402,0.751,0.673,0.724,0.702,0.84,1.5e-05,original,40,9,,,,
svc,k_center,0.588,0.574,0.574,0.588,0.094,0.096,0.096,0.094,7.375,0.005,0.744,0.688,0.746,0.727,0.818,1.1e-05,original,40,9,,,,
logreg,k_center,0.6,0.566,0.566,0.6,0.05,0.072,0.072,0.05,4.016,0.006,0.667,0.689,0.789,0.807,0.767,6e-06,original,40,9,,,,
mlp,k_center,0.6,0.584,0.584,0.6,0.05,0.057,0.057,0.05,6.681,0.899,0.696,0.567,0.595,0.574,0.823,1.1e-05,original,40,9,,,,
xgb,craig,0.54,0.499,0.541,0.575,0.168,0.169,0.139,0.127,4.349,0.049,0.533,0.531,0.652,0.646,0.518,4e-06,original,40,9,,,,
rf,craig,0.433,0.424,0.465,0.475,0.162,0.163,0.148,0.146,14.616,0.099,0.472,0.471,0.618,0.622,0.413,3e-06,original,40,9,,,,
svc,craig,0.567,0.524,0.571,0.625,0.119,0.155,0.133,0.112,4.029,0.002,0.533,0.509,0.693,0.762,0.648,6e-06,original,40,9,,,,
logreg,craig,0.56,0.527,0.537,0.55,0.1,0.104,0.11,0.1,6.074,0.106,0.487,0.472,0.569,0.538,0.467,1.8e-05,original,40,9,,,,
mlp,craig,0.4,0.373,0.415,0.45,0.167,0.162,0.171,0.203,7.848,0.977,0.489,0.488,0.632,0.636,0.415,7e-06,original,40,9,,,,
xgb,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,4.248,0.522,0.236,0.247,0.328,0.279,0.143,5e-06,original,40,9,,,,
rf,lc,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,14.266,0.265,0.235,0.248,0.33,0.281,0.141,1.1e-05,original,40,9,,,,
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.822,0.003,0.23,0.171,0.175,0.172,0.115,1e-05,original,40,9,,,,
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.578,0.214,0.231,0.175,0.182,0.176,0.117,7e-06,original,40,9,,,,
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.739,2.316,0.214,0.2,0.241,0.208,0.126,1.8e-05,original,40,9,,,,
xgb,random,0.78,0.776,0.776,0.78,0.051,0.051,0.051,0.051,7.322,1.027,0.747,0.698,0.757,0.741,0.84,4e-06,original,50,5,,,,
rf,random,0.72,0.714,0.714,0.72,0.087,0.09,0.09,0.087,14.206,0.331,0.793,0.728,0.778,0.762,0.875,1.2e-05,original,50,5,,,,
svc,random,0.8,0.797,0.797,0.8,0.089,0.09,0.09,0.089,7.676,0.007,0.779,0.711,0.762,0.745,0.836,1e-05,original,50,5,,,,
logreg,random,0.78,0.777,0.777,0.78,0.075,0.078,0.078,0.075,4.615,0.008,0.772,0.722,0.778,0.764,0.854,1e-05,original,50,5,,,,
mlp,random,0.74,0.737,0.737,0.74,0.058,0.06,0.06,0.058,5.045,0.895,0.778,0.721,0.774,0.758,0.859,1.7e-05,original,50,5,,,,
xgb,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,7.105,0.04,0.5,0.193,0.092,0.239,0.753,1e-06,original,50,5,,,,
rf,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,15.627,0.209,0.5,0.193,0.092,0.239,0.834,5e-06,original,50,5,,,,
svc,k-means,0.8,0.799,0.799,0.8,0.045,0.044,0.044,0.045,6.812,0.005,0.785,0.708,0.756,0.738,0.887,7e-06,original,50,5,,,,
logreg,k-means,0.89,0.89,0.89,0.89,0.037,0.037,0.037,0.037,6.857,0.015,0.727,0.718,0.791,0.788,0.835,4e-06,original,50,5,,,,
mlp,k-means,0.75,0.749,0.749,0.75,0.032,0.032,0.032,0.032,8.788,4.551,0.805,0.756,0.807,0.795,0.884,1.7e-05,original,50,5,,,,
xgb,ag,0.96,0.96,0.96,0.96,0.037,0.037,0.037,0.037,4.531,0.071,0.541,0.28,0.214,0.302,0.809,4e-06,original,50,5,,,,
rf,ag,0.93,0.929,0.929,0.93,0.051,0.052,0.052,0.051,19.57,0.309,0.5,0.193,0.093,0.24,0.866,1.1e-05,original,50,5,,,,
svc,ag,0.82,0.819,0.819,0.82,0.081,0.082,0.082,0.081,6.617,0.012,0.791,0.754,0.809,0.799,0.877,2.1e-05,original,50,5,,,,
logreg,ag,0.84,0.839,0.839,0.84,0.049,0.049,0.049,0.049,5.404,0.013,0.742,0.716,0.782,0.772,0.842,9e-06,original,50,5,,,,
mlp,ag,0.78,0.775,0.775,0.78,0.075,0.078,0.078,0.075,6.055,1.298,0.802,0.755,0.807,0.795,0.885,9e-06,original,50,5,,,,
xgb,k_center,0.63,0.615,0.615,0.63,0.081,0.082,0.082,0.081,4.246,0.491,0.676,0.612,0.672,0.646,0.752,5e-06,original,50,5,,,,
rf,k_center,0.59,0.584,0.584,0.59,0.037,0.037,0.037,0.037,15.096,0.096,0.749,0.681,0.736,0.715,0.842,3e-06,original,50,5,,,,
svc,k_center,0.56,0.472,0.472,0.56,0.049,0.065,0.065,0.049,3.529,0.007,0.51,0.452,0.668,0.765,0.292,1.2e-05,original,50,5,,,,
logreg,k_center,0.6,0.567,0.567,0.6,0.11,0.123,0.123,0.11,6.152,0.008,0.587,0.593,0.743,0.795,0.716,9e-06,original,50,5,,,,
mlp,k_center,0.5,0.492,0.492,0.5,0.089,0.095,0.095,0.089,6.212,0.878,0.711,0.631,0.682,0.657,0.77,1.2e-05,original,50,5,,,,
xgb,craig,0.586,0.585,0.612,0.62,0.091,0.099,0.111,0.117,4.404,0.07,0.437,0.425,0.518,0.48,0.427,4e-06,original,50,5,,,,
rf,craig,0.496,0.477,0.519,0.54,0.081,0.084,0.052,0.049,16.191,0.345,0.473,0.469,0.582,0.558,0.473,1e-05,original,50,5,,,,
svc,craig,0.536,0.498,0.561,0.62,0.094,0.119,0.091,0.075,6.562,0.003,0.498,0.476,0.661,0.715,0.578,7e-06,original,50,5,,,,
logreg,craig,0.552,0.528,0.576,0.62,0.073,0.101,0.097,0.075,4.811,0.007,0.413,0.416,0.562,0.549,0.422,7e-06,original,50,5,,,,
