model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
xgb,ag,0.775,0.764,0.764,0.775,0.146,0.158,0.158,0.146,1.315,0.036,0.701,0.66,0.802,0.784,,5e-06,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0006833076477050781,4.921071290969849
rf,ag,0.725,0.722,0.722,0.725,0.184,0.187,0.187,0.184,13.085,0.474,0.74,0.688,0.816,0.799,,3.9e-05,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0006833076477050781,4.921071290969849
mlp,ag,0.8,0.796,0.796,0.8,0.061,0.063,0.063,0.061,2.696,2.79,0.79,0.752,0.86,0.852,,6.1e-05,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0006833076477050781,4.921071290969849
svc,ag,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,0.771,0.003,0.799,0.762,0.867,0.859,,7e-06,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0006833076477050781,4.921071290969849
naive_bayes,lc,0.625,0.61,0.61,0.625,0.112,0.112,0.112,0.112,0.54,0.001,0.486,0.462,0.641,0.587,,1e-06,original,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.797,0.003,0.352,0.123,0.075,0.129,,0.0,original,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
knn,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.628,0.0,0.284,0.128,0.111,0.129,,9e-06,original,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
xgb,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.196,0.027,0.189,0.105,0.111,0.105,,2e-06,original,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,9.632,0.444,0.336,0.147,0.124,0.148,,3.7e-05,original,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
mlp,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.824,0.032,0.256,0.129,0.125,0.129,,8.5e-05,original,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.617,0.002,0.339,0.115,0.065,0.121,,3e-06,original,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
naive_bayes,lc,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,0.577,0.002,0.426,0.149,0.092,0.157,,2e-06,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.717,0.005,0.351,0.121,0.07,0.127,,0.0,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.615,0.001,0.371,0.139,0.095,0.144,,1.5e-05,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
xgb,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,1.246,0.025,0.372,0.145,0.105,0.148,,7e-06,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,10.201,0.426,0.408,0.149,0.099,0.155,,3.4e-05,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.985,0.042,0.258,0.122,0.111,0.122,,6.5e-05,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.645,0.002,0.348,0.12,0.07,0.126,,3e-06,latent,20,7,493.8983345031738,0,7.348070490990843e-07,0.0008070468902587891,7.797221422195435
naive_bayes,random,0.575,0.538,0.538,0.575,0.127,0.153,0.153,0.127,0.526,0.001,0.578,0.538,0.706,0.666,,1e-06,original,20,8,,,,,
logreg,random,0.775,0.77,0.77,0.775,0.094,0.096,0.096,0.094,0.748,0.006,0.749,0.684,0.809,0.788,,0.0,original,20,8,,,,,
knn,random,0.75,0.733,0.733,0.75,0.137,0.15,0.15,0.137,0.747,0.001,0.666,0.647,0.804,0.793,,1.3e-05,original,20,8,,,,,
xgb,random,0.7,0.688,0.688,0.7,0.127,0.137,0.137,0.127,1.3,0.042,0.826,0.801,0.891,0.887,,1e-06,original,20,8,,,,,
rf,random,0.575,0.571,0.571,0.575,0.127,0.13,0.13,0.127,9.956,0.409,0.787,0.739,0.85,0.839,,3.2e-05,original,20,8,,,,,
mlp,random,0.725,0.72,0.72,0.725,0.146,0.145,0.145,0.146,1.78,0.03,0.724,0.641,0.77,0.739,,4.2e-05,original,20,8,,,,,
svc,random,0.775,0.774,0.774,0.775,0.146,0.145,0.145,0.146,0.652,0.003,0.718,0.647,0.78,0.752,,6e-06,original,20,8,,,,,
naive_bayes,k-means,0.725,0.687,0.687,0.725,0.122,0.152,0.152,0.122,0.501,0.001,0.626,0.465,0.556,0.498,,1e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
logreg,k-means,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,0.83,0.007,0.717,0.579,0.691,0.642,,0.0,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
knn,k-means,0.725,0.719,0.719,0.725,0.094,0.095,0.095,0.094,0.652,0.0,0.732,0.597,0.71,0.663,,1.2e-05,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
xgb,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.114,0.022,0.83,0.793,0.885,0.878,,6e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
rf,k-means,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,12.41,0.351,0.762,0.675,0.794,0.767,,2.9e-05,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
mlp,k-means,0.825,0.822,0.822,0.825,0.1,0.102,0.102,0.1,2.248,0.057,0.712,0.554,0.657,0.603,,8e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
svc,k-means,0.8,0.798,0.798,0.8,0.1,0.101,0.101,0.1,0.622,0.002,0.737,0.574,0.675,0.624,,4e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
naive_bayes,k-means,0.7,0.671,0.671,0.7,0.1,0.119,0.119,0.1,0.526,0.001,0.599,0.377,0.421,0.384,,1e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
logreg,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.834,0.009,0.792,0.726,0.838,0.822,,0.0,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
knn,k-means,0.75,0.721,0.721,0.75,0.112,0.138,0.138,0.112,0.631,0.001,0.705,0.722,0.86,0.866,,3e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
xgb,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.22,0.028,0.709,0.68,0.82,0.809,,4e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
rf,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,10.838,0.41,0.773,0.716,0.834,0.818,,3.6e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
mlp,k-means,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.994,0.069,0.804,0.745,0.852,0.839,,6.8e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
svc,k-means,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.651,0.003,0.786,0.722,0.835,0.818,,9e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0007185935974121094,0.1343390941619873
naive_bayes,k-center,0.525,0.472,0.472,0.525,0.146,0.154,0.154,0.146,0.525,0.001,0.541,0.531,0.732,0.712,,1e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
logreg,k-center,0.575,0.554,0.554,0.575,0.061,0.062,0.062,0.061,0.737,0.004,0.485,0.143,0.061,0.159,,0.0,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
knn,k-center,0.55,0.504,0.504,0.55,0.1,0.122,0.122,0.1,0.632,0.001,0.5,0.149,0.067,0.165,,2e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
xgb,k-center,0.6,0.584,0.584,0.6,0.094,0.107,0.107,0.094,1.095,0.024,0.513,0.249,0.235,0.25,,4e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
rf,k-center,0.525,0.473,0.473,0.525,0.094,0.107,0.107,0.094,9.552,0.114,0.489,0.201,0.16,0.205,,8e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
mlp,k-center,0.375,0.352,0.352,0.375,0.079,0.086,0.086,0.079,1.562,0.023,0.563,0.347,0.384,0.351,,1.6e-05,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
svc,k-center,0.55,0.437,0.437,0.55,0.061,0.128,0.128,0.061,0.653,0.002,0.495,0.134,0.043,0.154,,5e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
naive_bayes,k-center,0.5,0.494,0.494,0.5,0.112,0.114,0.114,0.112,0.516,0.001,0.494,0.141,0.055,0.159,,1e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
logreg,k-center,0.575,0.553,0.553,0.575,0.127,0.131,0.131,0.127,0.847,0.005,0.501,0.156,0.079,0.171,,0.0,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
knn,k-center,0.55,0.5,0.5,0.55,0.1,0.125,0.125,0.1,0.632,0.0,0.496,0.145,0.062,0.162,,4e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
xgb,k-center,0.6,0.58,0.58,0.6,0.122,0.121,0.121,0.122,1.147,0.024,0.504,0.312,0.348,0.316,,6e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
rf,k-center,0.525,0.483,0.483,0.525,0.122,0.147,0.147,0.122,11.017,0.296,0.5,0.188,0.134,0.195,,2.4e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
mlp,k-center,0.35,0.332,0.332,0.35,0.166,0.174,0.174,0.166,1.936,0.06,0.569,0.407,0.483,0.427,,4.2e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
svc,k-center,0.575,0.504,0.504,0.575,0.127,0.174,0.174,0.127,0.613,0.002,0.5,0.135,0.043,0.156,,8e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006768703460693359,0.05247759819030762
naive_bayes,ag,0.5,0.464,0.464,0.5,0.137,0.16,0.16,0.137,0.52,0.001,0.609,0.445,0.53,0.472,,1e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
logreg,ag,0.625,0.587,0.587,0.625,0.112,0.156,0.156,0.112,0.713,0.009,0.804,0.74,0.847,0.832,,0.0,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
knn,ag,0.65,0.614,0.614,0.65,0.094,0.152,0.152,0.094,0.635,0.0,0.742,0.653,0.776,0.745,,2e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
xgb,ag,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,1.231,0.035,0.831,0.796,0.887,0.881,,6e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
rf,ag,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,9.572,0.17,0.759,0.68,0.801,0.776,,1.6e-05,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
mlp,ag,0.575,0.566,0.566,0.575,0.15,0.156,0.156,0.15,1.704,0.995,0.769,0.655,0.77,0.736,,3.4e-05,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
svc,ag,0.625,0.615,0.615,0.625,0.177,0.184,0.184,0.177,0.662,0.002,0.653,0.577,0.719,0.677,,5e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
naive_bayes,ag,0.55,0.49,0.49,0.55,0.061,0.098,0.098,0.061,0.549,0.002,0.608,0.419,0.487,0.436,,2e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
logreg,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.758,0.015,0.796,0.766,0.871,0.865,,0.0,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
knn,ag,0.675,0.659,0.659,0.675,0.1,0.109,0.109,0.1,0.637,0.001,0.748,0.68,0.806,0.783,,9e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
xgb,ag,0.875,0.868,0.868,0.875,0.194,0.207,0.207,0.194,1.311,0.039,0.739,0.661,0.788,0.761,,3e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
rf,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,12.182,0.419,0.764,0.72,0.84,0.828,,3.5e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
mlp,ag,0.85,0.846,0.846,0.85,0.094,0.097,0.097,0.094,2.546,2.394,0.797,0.765,0.87,0.863,,4.5e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
svc,ag,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,0.715,0.003,0.799,0.751,0.858,0.848,,9e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.0006749629974365234,4.732654571533203
naive_bayes,lc,0.675,0.664,0.664,0.675,0.187,0.193,0.193,0.187,0.486,0.001,0.405,0.375,0.524,0.449,,1e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.726,0.003,0.315,0.109,0.063,0.114,,0.0,original,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.65,0.001,0.301,0.116,0.082,0.119,,3e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.098,0.014,0.193,0.105,0.109,0.105,,4e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
rf,lc,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,11.713,0.216,0.243,0.197,0.261,0.208,,1.9e-05,original,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.937,0.03,0.274,0.106,0.075,0.109,,3e-05,original,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.651,0.002,0.312,0.103,0.054,0.109,,3e-06,original,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
naive_bayes,lc,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,0.545,0.002,0.39,0.15,0.107,0.154,,2e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
logreg,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.818,0.004,0.323,0.107,0.056,0.113,,0.0,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
knn,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.632,0.001,0.36,0.155,0.128,0.157,,4e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.298,0.044,0.295,0.189,0.219,0.191,,5e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
rf,lc,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,10.123,0.372,0.334,0.122,0.08,0.127,,3e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.713,0.035,0.237,0.107,0.092,0.107,,3.3e-05,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.659,0.002,0.351,0.112,0.056,0.12,,2e-06,latent,20,8,479.476753950119,0,7.339476507784515e-07,0.00091552734375,8.312127113342285
naive_bayes,random,0.55,0.525,0.525,0.55,0.203,0.22,0.22,0.203,0.528,0.001,0.588,0.39,0.447,0.401,,1e-06,original,20,9,,,,,
logreg,random,0.7,0.688,0.688,0.7,0.127,0.137,0.137,0.127,0.69,0.004,0.737,0.693,0.823,0.808,,0.0,original,20,9,,,,,
knn,random,0.75,0.747,0.747,0.75,0.112,0.114,0.114,0.112,0.636,0.0,0.73,0.678,0.809,0.79,,2e-06,original,20,9,,,,,
xgb,random,0.875,0.875,0.875,0.875,0.112,0.112,0.112,0.112,1.115,0.015,0.818,0.783,0.88,0.873,,2e-06,original,20,9,,,,,
rf,random,0.775,0.764,0.764,0.775,0.146,0.158,0.158,0.146,11.311,0.152,0.746,0.67,0.795,0.77,,1.2e-05,original,20,9,,,,,
mlp,random,0.7,0.696,0.696,0.7,0.1,0.102,0.102,0.1,2.038,0.036,0.732,0.638,0.763,0.728,,2e-06,original,20,9,,,,,
svc,random,0.75,0.747,0.747,0.75,0.112,0.114,0.114,0.112,0.622,0.001,0.716,0.7,0.836,0.83,,5e-06,original,20,9,,,,,
naive_bayes,k-means,0.425,0.405,0.405,0.425,0.187,0.179,0.179,0.187,0.514,0.001,0.655,0.528,0.643,0.586,,1e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
logreg,k-means,0.725,0.711,0.711,0.725,0.122,0.133,0.133,0.122,0.842,0.011,0.784,0.655,0.765,0.728,,0.0,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
knn,k-means,0.725,0.706,0.706,0.725,0.05,0.072,0.072,0.05,0.66,0.0,0.764,0.653,0.769,0.734,,3e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
xgb,k-means,0.9,0.896,0.896,0.9,0.094,0.099,0.099,0.094,1.113,0.021,0.83,0.794,0.885,0.879,,2e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
rf,k-means,0.775,0.766,0.766,0.775,0.094,0.097,0.097,0.094,8.939,0.121,0.778,0.692,0.808,0.783,,1.1e-05,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
mlp,k-means,0.525,0.507,0.507,0.525,0.094,0.098,0.098,0.094,2.07,0.929,0.725,0.578,0.686,0.636,,3.5e-05,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
svc,k-means,0.7,0.698,0.698,0.7,0.061,0.064,0.064,0.061,0.748,0.002,0.776,0.641,0.751,0.711,,6e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
naive_bayes,k-means,0.725,0.714,0.714,0.725,0.05,0.048,0.048,0.05,0.556,0.002,0.694,0.49,0.568,0.515,,1e-06,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
logreg,k-means,0.8,0.793,0.793,0.8,0.061,0.066,0.066,0.061,0.824,0.008,0.81,0.763,0.865,0.856,,0.0,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
knn,k-means,0.7,0.695,0.695,0.7,0.218,0.221,0.221,0.218,0.625,0.001,0.743,0.646,0.768,0.735,,4e-06,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
xgb,k-means,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,1.215,0.043,0.713,0.655,0.791,0.767,,4e-06,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
rf,k-means,0.875,0.871,0.871,0.875,0.112,0.116,0.116,0.112,10.106,0.121,0.761,0.713,0.834,0.82,,1.2e-05,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
mlp,k-means,0.675,0.658,0.658,0.675,0.15,0.163,0.163,0.15,2.029,0.068,0.821,0.786,0.881,0.875,,2.7e-05,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
svc,k-means,0.9,0.897,0.897,0.9,0.122,0.127,0.127,0.122,0.624,0.002,0.815,0.763,0.864,0.854,,8e-06,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0005998611450195312,0.15630054473876953
naive_bayes,k-center,0.55,0.534,0.534,0.55,0.061,0.07,0.07,0.061,0.52,0.001,0.508,0.494,0.69,0.653,,1e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
logreg,k-center,0.55,0.539,0.539,0.55,0.232,0.238,0.238,0.232,0.804,0.003,0.484,0.141,0.058,0.157,,0.0,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
knn,k-center,0.525,0.483,0.483,0.525,0.215,0.228,0.228,0.215,0.62,0.001,0.48,0.191,0.147,0.196,,2e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
xgb,k-center,0.525,0.516,0.516,0.525,0.242,0.245,0.245,0.242,1.253,0.036,0.584,0.311,0.314,0.311,,3e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
rf,k-center,0.45,0.439,0.439,0.45,0.232,0.234,0.234,0.232,11.32,0.28,0.486,0.163,0.096,0.174,,1.9e-05,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
mlp,k-center,0.375,0.344,0.344,0.375,0.079,0.077,0.077,0.079,1.675,1.131,0.538,0.292,0.299,0.292,,3.8e-05,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
svc,k-center,0.5,0.416,0.416,0.5,0.137,0.174,0.174,0.137,0.7,0.002,0.495,0.134,0.043,0.154,,7e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
naive_bayes,k-center,0.55,0.522,0.522,0.55,0.15,0.173,0.173,0.15,0.571,0.001,0.497,0.137,0.048,0.157,,1e-06,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
logreg,k-center,0.525,0.517,0.517,0.525,0.2,0.203,0.203,0.2,0.745,0.004,0.496,0.146,0.064,0.163,,0.0,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
knn,k-center,0.525,0.484,0.484,0.525,0.094,0.118,0.118,0.094,0.631,0.001,0.497,0.152,0.073,0.167,,2.1e-05,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
xgb,k-center,0.625,0.617,0.617,0.625,0.137,0.138,0.138,0.137,1.241,0.02,0.517,0.26,0.252,0.26,,2e-06,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
rf,k-center,0.575,0.575,0.575,0.575,0.218,0.217,0.217,0.218,11.251,0.435,0.496,0.151,0.071,0.166,,3.3e-05,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
mlp,k-center,0.425,0.398,0.398,0.425,0.1,0.112,0.112,0.1,1.672,0.031,0.567,0.365,0.414,0.373,,2.8e-05,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
svc,k-center,0.5,0.416,0.416,0.5,0.137,0.174,0.174,0.137,0.649,0.003,0.498,0.135,0.043,0.155,,1e-05,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006196498870849609,0.05120253562927246
naive_bayes,ag,0.45,0.336,0.336,0.45,0.061,0.071,0.071,0.061,0.533,0.001,0.557,0.539,0.728,0.702,,1e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
logreg,ag,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,0.767,0.008,0.731,0.584,0.692,0.643,,0.0,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
knn,ag,0.7,0.688,0.688,0.7,0.127,0.137,0.137,0.127,0.65,0.001,0.757,0.663,0.783,0.753,,2e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
xgb,ag,0.875,0.862,0.862,0.875,0.137,0.16,0.16,0.137,1.233,0.024,0.815,0.722,0.828,0.806,,6e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
rf,ag,0.8,0.787,0.787,0.8,0.127,0.145,0.145,0.127,9.342,0.208,0.745,0.628,0.745,0.706,,1.7e-05,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
mlp,ag,0.65,0.641,0.641,0.65,0.094,0.105,0.105,0.094,2.241,0.058,0.744,0.61,0.723,0.679,,3.1e-05,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
svc,ag,0.8,0.794,0.794,0.8,0.1,0.103,0.103,0.1,0.565,0.003,0.75,0.631,0.747,0.708,,5e-06,original,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
naive_bayes,ag,0.525,0.47,0.47,0.525,0.05,0.09,0.09,0.05,0.513,0.002,0.726,0.597,0.713,0.667,,2e-06,latent,20,9,511.9601299762726,0,9.832376186360193e-07,0.0006322860717773438,4.680742979049683
