model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.677,0.038,0.5,0.194,0.094,0.24,0.641,4e-06,original,30.0,5.0,,,,,0.8561861515045166
rf,k-means,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,14.394,0.183,0.5,0.193,0.092,0.239,0.865,4e-06,original,30.0,5.0,,,,,0.8561861515045166
svc,k-means,0.733,0.727,0.727,0.733,0.033,0.035,0.035,0.033,6.802,0.003,0.81,0.772,0.823,0.814,0.891,4e-06,original,30.0,5.0,,,,,0.8561861515045166
logreg,k-means,0.833,0.828,0.828,0.833,0.053,0.058,0.058,0.053,5.671,0.011,0.789,0.771,0.828,0.823,0.886,8e-06,original,30.0,5.0,,,,,0.8561861515045166
mlp,k-means,0.717,0.713,0.713,0.717,0.041,0.038,0.038,0.041,7.401,1.648,0.805,0.775,0.828,0.821,0.889,1.2e-05,original,30.0,5.0,,,,,0.8561861515045166
naive_bayes,k-means,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,6.133,0.001,0.736,0.653,0.703,0.679,0.757,1e-06,original,30.0,5.0,,,,,0.8561861515045166
knn,k-means,0.8,0.787,0.787,0.8,0.085,0.1,0.1,0.085,6.814,0.001,0.767,0.715,0.771,0.755,0.857,1.6e-05,original,30.0,5.0,,,,,0.8561861515045166
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.801,0.043,0.655,0.483,0.487,0.484,0.814,2e-06,original,30.0,5.0,,,,,108.04782438278198
rf,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,14.178,0.188,0.501,0.195,0.095,0.24,0.842,5e-06,original,30.0,5.0,,,,,108.04782438278198
svc,ag,0.833,0.832,0.832,0.833,0.075,0.075,0.075,0.075,6.727,0.002,0.794,0.734,0.785,0.77,0.871,6e-06,original,30.0,5.0,,,,,108.04782438278198
logreg,ag,0.817,0.813,0.813,0.817,0.133,0.138,0.138,0.133,6.245,0.005,0.789,0.751,0.806,0.796,0.87,5e-06,original,30.0,5.0,,,,,108.04782438278198
mlp,ag,0.8,0.796,0.796,0.8,0.085,0.087,0.087,0.085,6.997,1.505,0.798,0.756,0.809,0.798,0.884,6e-06,original,30.0,5.0,,,,,108.04782438278198
naive_bayes,ag,0.85,0.849,0.849,0.85,0.097,0.098,0.098,0.097,6.617,0.001,0.728,0.636,0.683,0.658,0.749,2e-06,original,30.0,5.0,,,,,108.04782438278198
knn,ag,0.817,0.815,0.815,0.817,0.082,0.082,0.082,0.082,6.116,0.001,0.782,0.728,0.781,0.767,0.858,2.9e-05,original,30.0,5.0,,,,,108.04782438278198
xgb,k_center,0.6,0.582,0.582,0.6,0.133,0.135,0.135,0.133,6.842,0.013,0.658,0.551,0.589,0.563,0.706,2e-06,original,30.0,5.0,,,,,1.0181224346160889
rf,k_center,0.517,0.49,0.49,0.517,0.122,0.124,0.124,0.122,15.395,0.358,0.721,0.61,0.649,0.624,0.801,1.5e-05,original,30.0,5.0,,,,,1.0181224346160889
svc,k_center,0.567,0.475,0.475,0.567,0.097,0.14,0.14,0.097,6.271,0.004,0.51,0.452,0.668,0.765,0.243,7e-06,original,30.0,5.0,,,,,1.0181224346160889
logreg,k_center,0.533,0.521,0.521,0.533,0.135,0.139,0.139,0.135,7.071,0.041,0.607,0.544,0.603,0.572,0.634,7e-06,original,30.0,5.0,,,,,1.0181224346160889
mlp,k_center,0.383,0.373,0.373,0.383,0.135,0.143,0.143,0.135,7.69,0.712,0.719,0.639,0.69,0.666,0.8,1.2e-05,original,30.0,5.0,,,,,1.0181224346160889
naive_bayes,k_center,0.6,0.597,0.597,0.6,0.143,0.144,0.144,0.143,6.463,0.001,0.591,0.583,0.684,0.673,0.683,1e-06,original,30.0,5.0,,,,,1.0181224346160889
knn,k_center,0.5,0.486,0.486,0.5,0.149,0.151,0.151,0.149,6.032,0.001,0.661,0.605,0.668,0.642,0.716,1.1e-05,original,30.0,5.0,,,,,1.0181224346160889
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.02,0.029,0.252,0.212,0.237,0.215,0.158,2e-06,original,30.0,5.0,,,,,3.952399492263794
rf,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,17.22,0.361,0.232,0.243,0.323,0.275,0.136,1.4e-05,original,30.0,5.0,,,,,3.952399492263794
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.666,0.004,0.247,0.182,0.183,0.182,0.132,5e-06,original,30.0,5.0,,,,,3.952399492263794
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.751,0.006,0.229,0.164,0.162,0.164,0.114,6e-06,original,30.0,5.0,,,,,3.952399492263794
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.096,1.462,0.225,0.2,0.232,0.205,0.132,2.2e-05,original,30.0,5.0,,,,,3.952399492263794
naive_bayes,lc,0.883,0.877,0.877,0.883,0.113,0.121,0.121,0.113,6.654,0.001,0.309,0.314,0.408,0.361,0.277,1e-06,original,30.0,5.0,,,,,3.952399492263794
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.805,0.001,0.222,0.205,0.246,0.213,0.177,2.8e-05,original,30.0,5.0,,,,,3.952399492263794
xgb,random,0.817,0.816,0.816,0.817,0.097,0.097,0.097,0.097,6.119,0.038,0.764,0.7,0.754,0.735,0.848,3e-06,original,30.0,6.0,,,,,
rf,random,0.833,0.832,0.832,0.833,0.149,0.15,0.15,0.149,14.295,0.36,0.77,0.697,0.748,0.729,0.849,9e-06,original,30.0,6.0,,,,,
svc,random,0.85,0.846,0.846,0.85,0.111,0.114,0.114,0.111,6.748,0.005,0.76,0.68,0.729,0.708,0.826,7e-06,original,30.0,6.0,,,,,
logreg,random,0.833,0.832,0.832,0.833,0.091,0.091,0.091,0.091,6.783,0.008,0.781,0.743,0.799,0.789,0.869,6e-06,original,30.0,6.0,,,,,
mlp,random,0.817,0.815,0.815,0.817,0.082,0.081,0.081,0.082,7.488,0.758,0.787,0.727,0.779,0.763,0.87,7e-06,original,30.0,6.0,,,,,
naive_bayes,random,0.667,0.658,0.658,0.667,0.118,0.121,0.121,0.118,6.545,0.002,0.668,0.566,0.607,0.58,0.738,1e-06,original,30.0,6.0,,,,,
knn,random,0.867,0.863,0.863,0.867,0.1,0.104,0.104,0.1,6.286,0.001,0.764,0.692,0.744,0.725,0.835,2.6e-05,original,30.0,6.0,,,,,
xgb,k-means,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,5.222,0.011,0.5,0.193,0.092,0.239,0.647,1e-06,original,30.0,6.0,,,,,0.9090230464935304
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.223,0.455,0.5,0.193,0.092,0.239,0.846,9e-06,original,30.0,6.0,,,,,0.9090230464935304
svc,k-means,0.783,0.782,0.782,0.783,0.1,0.101,0.101,0.1,6.898,0.003,0.789,0.733,0.785,0.77,0.872,6e-06,original,30.0,6.0,,,,,0.9090230464935304
logreg,k-means,0.883,0.882,0.882,0.883,0.085,0.086,0.086,0.085,5.073,0.015,0.72,0.706,0.779,0.773,0.826,6e-06,original,30.0,6.0,,,,,0.9090230464935304
mlp,k-means,0.767,0.765,0.765,0.767,0.062,0.062,0.062,0.062,6.76,0.861,0.805,0.762,0.814,0.803,0.886,1.2e-05,original,30.0,6.0,,,,,0.9090230464935304
naive_bayes,k-means,0.883,0.881,0.881,0.883,0.067,0.068,0.068,0.067,6.644,0.001,0.73,0.641,0.688,0.664,0.755,1e-06,original,30.0,6.0,,,,,0.9090230464935304
knn,k-means,0.8,0.795,0.795,0.8,0.239,0.246,0.246,0.239,6.737,0.001,0.763,0.748,0.811,0.806,0.86,1e-05,original,30.0,6.0,,,,,0.9090230464935304
xgb,ag,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,4.762,0.035,0.766,0.673,0.718,0.696,0.808,3e-06,original,30.0,6.0,,,,,107.50397777557372
rf,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,13.377,0.186,0.509,0.212,0.12,0.253,0.858,5e-06,original,30.0,6.0,,,,,107.50397777557372
svc,ag,0.8,0.797,0.797,0.8,0.113,0.115,0.115,0.113,6.951,0.003,0.781,0.701,0.749,0.73,0.216,7e-06,original,30.0,6.0,,,,,107.50397777557372
logreg,ag,0.817,0.814,0.814,0.817,0.097,0.1,0.1,0.097,6.249,0.006,0.789,0.751,0.806,0.796,0.87,9e-06,original,30.0,6.0,,,,,107.50397777557372
mlp,ag,0.783,0.782,0.782,0.783,0.1,0.099,0.099,0.1,6.943,0.814,0.8,0.752,0.804,0.792,0.884,1.5e-05,original,30.0,6.0,,,,,107.50397777557372
naive_bayes,ag,0.85,0.847,0.847,0.85,0.133,0.136,0.136,0.133,6.03,0.002,0.727,0.635,0.682,0.657,0.749,1e-06,original,30.0,6.0,,,,,107.50397777557372
knn,ag,0.833,0.831,0.831,0.833,0.075,0.075,0.075,0.075,6.167,0.001,0.78,0.753,0.812,0.804,0.864,1.3e-05,original,30.0,6.0,,,,,107.50397777557372
xgb,k_center,0.6,0.592,0.592,0.6,0.122,0.126,0.126,0.122,5.412,0.011,0.714,0.62,0.666,0.64,0.807,3e-06,original,30.0,6.0,,,,,0.9766800403594972
rf,k_center,0.5,0.498,0.498,0.5,0.091,0.093,0.093,0.091,13.567,0.257,0.762,0.723,0.783,0.771,0.848,9e-06,original,30.0,6.0,,,,,0.9766800403594972
svc,k_center,0.583,0.481,0.481,0.583,0.091,0.152,0.152,0.091,6.117,0.003,0.511,0.454,0.669,0.766,0.192,9e-06,original,30.0,6.0,,,,,0.9766800403594972
logreg,k_center,0.6,0.577,0.577,0.6,0.062,0.077,0.077,0.062,6.884,0.006,0.588,0.593,0.743,0.796,0.787,8e-06,original,30.0,6.0,,,,,0.9766800403594972
mlp,k_center,0.467,0.459,0.459,0.467,0.041,0.039,0.039,0.041,6.715,0.905,0.736,0.697,0.76,0.746,0.816,1.3e-05,original,30.0,6.0,,,,,0.9766800403594972
naive_bayes,k_center,0.4,0.368,0.368,0.4,0.062,0.081,0.081,0.062,6.572,0.001,0.691,0.616,0.671,0.645,0.7,1e-06,original,30.0,6.0,,,,,0.9766800403594972
knn,k_center,0.517,0.504,0.504,0.517,0.122,0.112,0.112,0.122,4.471,0.001,0.507,0.328,0.302,0.331,0.477,2.7e-05,original,30.0,6.0,,,,,0.9766800403594972
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.098,0.023,0.236,0.198,0.22,0.2,0.145,4e-06,original,30.0,6.0,,,,,3.6136536598205566
rf,lc,0.917,0.913,0.913,0.917,0.091,0.097,0.097,0.091,17.276,0.436,0.233,0.246,0.329,0.28,0.14,1.4e-05,original,30.0,6.0,,,,,3.6136536598205566
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.64,0.002,0.23,0.162,0.157,0.162,0.114,3e-06,original,30.0,6.0,,,,,3.6136536598205566
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.271,0.007,0.228,0.163,0.161,0.163,0.114,6e-06,original,30.0,6.0,,,,,3.6136536598205566
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.693,1.423,0.215,0.192,0.224,0.197,0.128,1.4e-05,original,30.0,6.0,,,,,3.6136536598205566
naive_bayes,lc,0.917,0.915,0.915,0.917,0.053,0.054,0.054,0.053,6.438,0.002,0.308,0.314,0.408,0.361,0.277,1e-06,original,30.0,6.0,,,,,3.6136536598205566
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.837,0.001,0.229,0.204,0.238,0.209,0.164,2.6e-05,original,30.0,6.0,,,,,3.6136536598205566
xgb,random,0.8,0.797,0.797,0.8,0.085,0.088,0.088,0.085,7.276,0.018,0.744,0.684,0.741,0.721,0.838,5e-06,original,30.0,7.0,,,,,
rf,random,0.783,0.776,0.776,0.783,0.113,0.118,0.118,0.113,15.456,0.274,0.742,0.688,0.747,0.729,0.828,6e-06,original,30.0,7.0,,,,,
svc,random,0.8,0.789,0.789,0.8,0.085,0.098,0.098,0.085,6.645,0.004,0.774,0.704,0.756,0.737,0.856,7e-06,original,30.0,7.0,,,,,
logreg,random,0.817,0.815,0.815,0.817,0.062,0.063,0.063,0.062,6.15,0.007,0.784,0.733,0.787,0.773,0.858,7e-06,original,30.0,7.0,,,,,
mlp,random,0.75,0.742,0.742,0.75,0.091,0.095,0.095,0.091,7.342,0.756,0.768,0.724,0.781,0.768,0.854,1.7e-05,original,30.0,7.0,,,,,
naive_bayes,random,0.583,0.572,0.572,0.583,0.118,0.131,0.131,0.118,6.432,0.002,0.699,0.617,0.668,0.642,0.699,2e-06,original,30.0,7.0,,,,,
knn,random,0.767,0.752,0.752,0.767,0.133,0.147,0.147,0.133,4.993,0.001,0.757,0.676,0.726,0.704,0.832,1e-05,original,30.0,7.0,,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.826,0.021,0.5,0.194,0.094,0.24,0.803,3e-06,original,30.0,7.0,,,,,1.0349490642547607
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.535,0.134,0.5,0.193,0.092,0.239,0.816,3e-06,original,30.0,7.0,,,,,1.0349490642547607
svc,k-means,0.75,0.747,0.747,0.75,0.091,0.091,0.091,0.091,6.096,0.003,0.781,0.713,0.765,0.747,0.149,7e-06,original,30.0,7.0,,,,,1.0349490642547607
logreg,k-means,0.8,0.797,0.797,0.8,0.1,0.103,0.103,0.1,6.961,0.014,0.744,0.723,0.79,0.782,0.845,8e-06,original,30.0,7.0,,,,,1.0349490642547607
mlp,k-means,0.767,0.765,0.765,0.767,0.082,0.08,0.08,0.082,6.455,0.817,0.798,0.75,0.802,0.79,0.881,1.5e-05,original,30.0,7.0,,,,,1.0349490642547607
naive_bayes,k-means,0.867,0.865,0.865,0.867,0.085,0.086,0.086,0.085,6.631,0.001,0.725,0.638,0.686,0.662,0.749,1e-06,original,30.0,7.0,,,,,1.0349490642547607
knn,k-means,0.817,0.815,0.815,0.817,0.097,0.097,0.097,0.097,6.866,0.001,0.774,0.705,0.756,0.738,0.858,1.5e-05,original,30.0,7.0,,,,,1.0349490642547607
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.13,0.037,0.636,0.461,0.46,0.461,0.797,2e-06,original,30.0,7.0,,,,,106.68309664726256
rf,ag,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,16.04,0.496,0.522,0.24,0.159,0.272,0.87,1.1e-05,original,30.0,7.0,,,,,106.68309664726256
svc,ag,0.817,0.811,0.811,0.817,0.062,0.066,0.066,0.062,6.571,0.003,0.789,0.738,0.792,0.778,0.868,7e-06,original,30.0,7.0,,,,,106.68309664726256
logreg,ag,0.817,0.807,0.807,0.817,0.097,0.11,0.11,0.097,6.642,0.007,0.788,0.751,0.806,0.795,0.87,1.2e-05,original,30.0,7.0,,,,,106.68309664726256
mlp,ag,0.783,0.776,0.776,0.783,0.041,0.047,0.047,0.041,6.682,0.797,0.802,0.752,0.803,0.79,0.886,1e-05,original,30.0,7.0,,,,,106.68309664726256
naive_bayes,ag,0.883,0.882,0.882,0.883,0.041,0.042,0.042,0.041,6.623,0.001,0.727,0.635,0.682,0.657,0.749,1e-06,original,30.0,7.0,,,,,106.68309664726256
knn,ag,0.817,0.816,0.816,0.817,0.062,0.063,0.063,0.062,6.073,0.001,0.778,0.689,0.735,0.714,0.864,1.3e-05,original,30.0,7.0,,,,,106.68309664726256
xgb,k_center,0.617,0.609,0.609,0.617,0.113,0.114,0.114,0.113,6.089,0.017,0.618,0.526,0.57,0.541,0.679,4e-06,original,30.0,7.0,,,,,1.0591976642608645
rf,k_center,0.6,0.586,0.586,0.6,0.062,0.058,0.058,0.062,14.622,0.248,0.675,0.639,0.711,0.692,0.744,5e-06,original,30.0,7.0,,,,,1.0591976642608645
svc,k_center,0.6,0.528,0.528,0.6,0.097,0.145,0.145,0.097,6.141,0.003,0.511,0.455,0.67,0.766,0.261,6e-06,original,30.0,7.0,,,,,1.0591976642608645
logreg,k_center,0.6,0.597,0.597,0.6,0.097,0.098,0.098,0.097,6.786,0.009,0.711,0.684,0.755,0.742,0.79,8e-06,original,30.0,7.0,,,,,1.0591976642608645
mlp,k_center,0.433,0.429,0.429,0.433,0.122,0.122,0.122,0.122,6.808,0.707,0.673,0.595,0.649,0.621,0.726,1e-05,original,30.0,7.0,,,,,1.0591976642608645
naive_bayes,k_center,0.5,0.48,0.48,0.5,0.053,0.057,0.057,0.053,6.497,0.002,0.568,0.412,0.41,0.412,0.687,1e-06,original,30.0,7.0,,,,,1.0591976642608645
knn,k_center,0.583,0.564,0.564,0.583,0.091,0.104,0.104,0.091,4.5,0.001,0.628,0.57,0.634,0.605,0.672,1.5e-05,original,30.0,7.0,,,,,1.0591976642608645
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,3.088,0.024,0.238,0.197,0.218,0.199,0.142,6e-06,original,30.0,7.0,,,,,3.752539157867432
rf,lc,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,17.462,0.464,0.229,0.242,0.322,0.273,0.136,1.8e-05,original,30.0,7.0,,,,,3.752539157867432
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.09,0.003,0.266,0.2,0.206,0.201,0.157,6e-06,original,30.0,7.0,,,,,3.752539157867432
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.192,0.006,0.229,0.165,0.163,0.165,0.115,6e-06,original,30.0,7.0,,,,,3.752539157867432
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.635,2.159,0.229,0.197,0.225,0.201,0.13,8e-06,original,30.0,7.0,,,,,3.752539157867432
naive_bayes,lc,0.883,0.881,0.881,0.883,0.041,0.043,0.043,0.041,6.538,0.002,0.309,0.315,0.409,0.362,0.277,1e-06,original,30.0,7.0,,,,,3.752539157867432
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.455,0.001,0.228,0.199,0.229,0.203,0.185,2.5e-05,original,30.0,7.0,,,,,3.752539157867432
xgb,random,0.75,0.739,0.739,0.75,0.129,0.136,0.136,0.129,5.527,0.021,0.769,0.711,0.766,0.749,0.827,2e-06,original,30.0,8.0,,,,,
rf,random,0.75,0.746,0.746,0.75,0.129,0.132,0.132,0.129,14.647,0.464,0.768,0.713,0.769,0.753,0.848,1.7e-05,original,30.0,8.0,,,,,
svc,random,0.767,0.754,0.754,0.767,0.133,0.142,0.142,0.133,6.797,0.005,0.778,0.711,0.763,0.745,0.856,7e-06,original,30.0,8.0,,,,,
logreg,random,0.767,0.754,0.754,0.767,0.133,0.142,0.142,0.133,5.051,0.006,0.776,0.724,0.779,0.764,0.859,6e-06,original,30.0,8.0,,,,,
mlp,random,0.767,0.753,0.753,0.767,0.122,0.132,0.132,0.122,3.796,0.701,0.769,0.705,0.758,0.74,0.843,9e-06,original,30.0,8.0,,,,,
naive_bayes,random,0.6,0.581,0.581,0.6,0.122,0.132,0.132,0.122,6.709,0.001,0.645,0.523,0.551,0.529,0.648,2e-06,original,30.0,8.0,,,,,
knn,random,0.783,0.773,0.773,0.783,0.135,0.144,0.144,0.135,6.237,0.001,0.717,0.677,0.743,0.727,0.774,2.3e-05,original,30.0,8.0,,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,5.383,0.022,0.5,0.193,0.092,0.239,0.659,2e-06,original,30.0,8.0,,,,,1.1136114597320557
rf,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,15.304,0.45,0.5,0.193,0.092,0.239,0.846,1e-05,original,30.0,8.0,,,,,1.1136114597320557
svc,k-means,0.817,0.814,0.814,0.817,0.062,0.062,0.062,0.062,6.831,0.005,0.755,0.748,0.814,0.812,0.159,7e-06,original,30.0,8.0,,,,,1.1136114597320557
logreg,k-means,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,5.006,0.01,0.728,0.711,0.782,0.775,0.829,8e-06,original,30.0,8.0,,,,,1.1136114597320557
mlp,k-means,0.767,0.764,0.764,0.767,0.111,0.111,0.111,0.111,8.043,1.671,0.795,0.754,0.808,0.798,0.88,1.1e-05,original,30.0,8.0,,,,,1.1136114597320557
naive_bayes,k-means,0.883,0.88,0.88,0.883,0.085,0.09,0.09,0.085,6.2,0.001,0.738,0.655,0.704,0.681,0.764,1e-06,original,30.0,8.0,,,,,1.1136114597320557
knn,k-means,0.833,0.825,0.825,0.833,0.118,0.13,0.13,0.118,6.165,0.001,0.778,0.696,0.744,0.724,0.862,5e-06,original,30.0,8.0,,,,,1.1136114597320557
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.092,0.021,0.631,0.446,0.439,0.446,0.847,5e-06,original,30.0,8.0,,,,,107.36298537254332
rf,ag,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,17.376,0.448,0.512,0.219,0.129,0.258,0.863,1.1e-05,original,30.0,8.0,,,,,107.36298537254332
svc,ag,0.767,0.766,0.766,0.767,0.143,0.144,0.144,0.143,6.978,0.004,0.796,0.727,0.776,0.759,0.873,6e-06,original,30.0,8.0,,,,,107.36298537254332
logreg,ag,0.817,0.81,0.81,0.817,0.062,0.069,0.069,0.062,4.979,0.027,0.758,0.737,0.8,0.793,0.853,6e-06,original,30.0,8.0,,,,,107.36298537254332
mlp,ag,0.75,0.745,0.745,0.75,0.105,0.108,0.108,0.105,6.252,1.403,0.795,0.756,0.81,0.8,0.884,8e-06,original,30.0,8.0,,,,,107.36298537254332
naive_bayes,ag,0.85,0.847,0.847,0.85,0.097,0.101,0.101,0.097,4.898,0.001,0.728,0.637,0.684,0.659,0.749,1e-06,original,30.0,8.0,,,,,107.36298537254332
knn,ag,0.8,0.799,0.799,0.8,0.067,0.067,0.067,0.067,6.905,0.001,0.778,0.689,0.735,0.714,0.864,1.8e-05,original,30.0,8.0,,,,,107.36298537254332
xgb,k_center,0.633,0.627,0.627,0.633,0.113,0.116,0.116,0.113,4.528,0.054,0.695,0.605,0.653,0.627,0.765,5e-06,original,30.0,8.0,,,,,1.1050152778625488
rf,k_center,0.55,0.541,0.541,0.55,0.172,0.179,0.179,0.172,13.693,0.357,0.742,0.662,0.713,0.69,0.838,1e-05,original,30.0,8.0,,,,,1.1050152778625488
svc,k_center,0.567,0.488,0.488,0.567,0.082,0.115,0.115,0.082,6.253,0.003,0.511,0.454,0.669,0.766,0.231,7e-06,original,30.0,8.0,,,,,1.1050152778625488
logreg,k_center,0.683,0.68,0.68,0.683,0.062,0.063,0.063,0.062,6.378,0.007,0.747,0.724,0.789,0.781,0.833,8e-06,original,30.0,8.0,,,,,1.1050152778625488
mlp,k_center,0.5,0.499,0.499,0.5,0.175,0.174,0.174,0.175,7.409,1.373,0.724,0.637,0.685,0.661,0.791,1.2e-05,original,30.0,8.0,,,,,1.1050152778625488
naive_bayes,k_center,0.517,0.508,0.508,0.517,0.143,0.148,0.148,0.143,5.92,0.001,0.609,0.61,0.717,0.718,0.714,1e-06,original,30.0,8.0,,,,,1.1050152778625488
knn,k_center,0.617,0.602,0.602,0.617,0.135,0.147,0.147,0.135,6.096,0.001,0.594,0.5,0.54,0.512,0.604,2.7e-05,original,30.0,8.0,,,,,1.1050152778625488
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,4.012,0.033,0.234,0.248,0.332,0.283,0.142,5e-06,original,30.0,8.0,,,,,4.082892894744873
rf,lc,0.95,0.95,0.95,0.95,0.1,0.101,0.101,0.1,15.721,0.326,0.231,0.243,0.324,0.275,0.137,1.1e-05,original,30.0,8.0,,,,,4.082892894744873
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.04,0.002,0.243,0.173,0.171,0.173,0.12,3e-06,original,30.0,8.0,,,,,4.082892894744873
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.011,0.005,0.228,0.164,0.162,0.164,0.114,7e-06,original,30.0,8.0,,,,,4.082892894744873
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.259,0.799,0.217,0.203,0.246,0.211,0.127,2.4e-05,original,30.0,8.0,,,,,4.082892894744873
naive_bayes,lc,0.867,0.862,0.862,0.867,0.067,0.073,0.073,0.067,2.418,0.001,0.309,0.314,0.408,0.361,0.277,1e-06,original,30.0,8.0,,,,,4.082892894744873
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.855,0.001,0.208,0.208,0.265,0.223,0.161,4e-06,original,30.0,8.0,,,,,4.082892894744873
xgb,random,0.817,0.816,0.816,0.817,0.097,0.097,0.097,0.097,7.289,0.014,0.758,0.717,0.776,0.763,0.83,4e-06,original,30.0,9.0,,,,,
rf,random,0.733,0.727,0.727,0.733,0.111,0.112,0.112,0.111,15.681,0.252,0.752,0.69,0.746,0.727,0.838,7e-06,original,30.0,9.0,,,,,
svc,random,0.833,0.832,0.832,0.833,0.118,0.118,0.118,0.118,6.977,0.003,0.768,0.721,0.778,0.764,0.843,5e-06,original,30.0,9.0,,,,,
logreg,random,0.8,0.793,0.793,0.8,0.155,0.162,0.162,0.155,6.844,0.006,0.784,0.737,0.792,0.779,0.86,8e-06,original,30.0,9.0,,,,,
mlp,random,0.817,0.812,0.812,0.817,0.082,0.084,0.084,0.082,7.504,0.813,0.78,0.721,0.774,0.758,0.852,6e-06,original,30.0,9.0,,,,,
naive_bayes,random,0.533,0.521,0.521,0.533,0.085,0.086,0.086,0.085,5.901,0.002,0.592,0.451,0.463,0.452,0.661,1e-06,original,30.0,9.0,,,,,
knn,random,0.767,0.765,0.765,0.767,0.033,0.034,0.034,0.033,6.197,0.001,0.745,0.725,0.791,0.784,0.832,1e-05,original,30.0,9.0,,,,,
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.742,0.034,0.5,0.193,0.092,0.239,0.767,2e-06,original,30.0,9.0,,,,,0.8699216842651367
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.905,0.14,0.5,0.193,0.092,0.239,0.852,3e-06,original,30.0,9.0,,,,,0.8699216842651367
svc,k-means,0.85,0.847,0.847,0.85,0.033,0.035,0.035,0.033,6.699,0.004,0.79,0.743,0.796,0.784,0.874,4e-06,original,30.0,9.0,,,,,0.8699216842651367
logreg,k-means,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,6.23,0.045,0.758,0.73,0.792,0.783,0.847,7e-06,original,30.0,9.0,,,,,0.8699216842651367
mlp,k-means,0.817,0.813,0.813,0.817,0.097,0.1,0.1,0.097,8.106,1.779,0.805,0.765,0.816,0.807,0.886,1.1e-05,original,30.0,9.0,,,,,0.8699216842651367
naive_bayes,k-means,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,6.21,0.001,0.732,0.648,0.697,0.673,0.755,1e-06,original,30.0,9.0,,,,,0.8699216842651367
knn,k-means,0.833,0.833,0.833,0.833,0.139,0.14,0.14,0.139,6.356,0.001,0.789,0.745,0.799,0.787,0.866,2e-06,original,30.0,9.0,,,,,0.8699216842651367
