model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,k_center,0.917,0.915,0.915,0.917,0.105,0.107,0.107,0.105,10.034,0.224,0.517,0.035,0.067,0.036,,2e-06,original,30,6,,,,,5.387701511383057
mlp,k_center,0.767,0.751,0.751,0.767,0.082,0.094,0.094,0.082,2.018,0.066,0.552,0.095,0.187,0.105,,1e-06,original,30,6,,,,,5.387701511383057
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.495,0.002,0.563,0.407,0.809,0.681,,0.0,original,30,6,,,,,6.60873007774353
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.731,0.005,0.488,0.487,0.972,0.948,,0.0,original,30,6,,,,,6.60873007774353
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.768,0.001,0.49,0.478,0.953,0.912,,2e-06,original,30,6,,,,,6.60873007774353
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.085,0.012,0.512,0.495,0.983,0.97,,0.0,original,30,6,,,,,6.60873007774353
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.852,0.402,0.523,0.492,0.977,0.957,,4e-06,original,30,6,,,,,6.60873007774353
mlp,lc,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,1.933,0.04,0.418,0.371,0.74,0.589,,1e-06,original,30,6,,,,,6.60873007774353
naive_bayes,random,0.817,0.81,0.81,0.817,0.033,0.039,0.039,0.033,0.528,0.001,0.799,0.398,0.788,0.653,,0.0,original,30,7,,,,,
logreg,random,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,0.702,0.004,0.845,0.484,0.947,0.902,,0.0,original,30,7,,,,,
knn,random,0.9,0.9,0.9,0.9,0.033,0.033,0.033,0.033,0.704,0.001,0.8,0.471,0.926,0.865,,2e-06,original,30,7,,,,,
xgb,random,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,1.057,0.008,0.908,0.484,0.944,0.897,,0.0,original,30,7,,,,,
rf,random,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,11.181,0.168,0.91,0.484,0.945,0.898,,3e-06,original,30,7,,,,,
mlp,random,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,1.783,0.041,0.845,0.483,0.946,0.899,,1e-06,original,30,7,,,,,
naive_bayes,k-means,0.883,0.875,0.875,0.883,0.125,0.139,0.139,0.125,0.536,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,7,,,,,10.789826154708862
logreg,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,0.939,0.011,0.878,0.468,0.92,0.854,,0.0,original,30,7,,,,,10.789826154708862
knn,k-means,0.817,0.81,0.81,0.817,0.111,0.115,0.115,0.111,0.73,0.001,0.839,0.511,0.978,0.959,,1e-06,original,30,7,,,,,10.789826154708862
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.153,0.037,0.84,0.474,0.93,0.872,,0.0,original,30,7,,,,,10.789826154708862
rf,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,11.148,0.17,0.823,0.449,0.885,0.796,,3e-06,original,30,7,,,,,10.789826154708862
mlp,k-means,0.8,0.79,0.79,0.8,0.085,0.098,0.098,0.085,1.703,0.04,0.818,0.434,0.859,0.754,,1e-06,original,30,7,,,,,10.789826154708862
naive_bayes,ag,0.833,0.831,0.831,0.833,0.053,0.053,0.053,0.053,30.115,0.002,0.783,0.364,0.722,0.566,,0.0,original,30,7,,,,,794.6492760181427
logreg,ag,0.933,0.932,0.932,0.933,0.082,0.083,0.083,0.082,1.249,0.012,0.863,0.443,0.874,0.778,,0.0,original,30,7,,,,,794.6492760181427
knn,ag,0.767,0.761,0.761,0.767,0.062,0.067,0.067,0.062,0.966,0.001,0.826,0.504,0.972,0.949,,1e-06,original,30,7,,,,,794.6492760181427
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.332,0.013,0.834,0.484,0.947,0.902,,0.0,original,30,7,,,,,794.6492760181427
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.378,0.455,0.879,0.516,0.98,0.962,,8e-06,original,30,7,,,,,794.6492760181427
mlp,ag,0.8,0.799,0.799,0.8,0.041,0.042,0.042,0.041,1.762,0.038,0.827,0.455,0.897,0.815,,1e-06,original,30,7,,,,,794.6492760181427
naive_bayes,k_center,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,0.546,0.001,0.61,0.182,0.36,0.221,,0.0,original,30,7,,,,,6.036852121353149
logreg,k_center,0.9,0.896,0.896,0.9,0.097,0.103,0.103,0.097,0.885,0.01,0.511,0.023,0.043,0.023,,0.0,original,30,7,,,,,6.036852121353149
knn,k_center,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,0.731,0.001,0.502,0.006,0.009,0.006,,1e-06,original,30,7,,,,,6.036852121353149
xgb,k_center,0.933,0.931,0.931,0.933,0.082,0.084,0.084,0.082,1.165,0.031,0.757,0.37,0.733,0.581,,0.0,original,30,7,,,,,6.036852121353149
rf,k_center,0.917,0.912,0.912,0.917,0.105,0.111,0.111,0.105,8.424,0.118,0.501,0.003,0.003,0.003,,1e-06,original,30,7,,,,,6.036852121353149
mlp,k_center,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,1.604,0.042,0.526,0.062,0.121,0.066,,1e-06,original,30,7,,,,,6.036852121353149
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.524,0.001,0.569,0.409,0.813,0.686,,0.0,original,30,7,,,,,6.711262941360474
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.712,0.004,0.493,0.493,0.983,0.969,,0.0,original,30,7,,,,,6.711262941360474
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.722,0.001,0.49,0.479,0.956,0.917,,1e-06,original,30,7,,,,,6.711262941360474
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.143,0.037,0.604,0.288,0.571,0.401,,0.0,original,30,7,,,,,6.711262941360474
rf,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,9.249,0.12,0.593,0.387,0.769,0.626,,1e-06,original,30,7,,,,,6.711262941360474
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.351,0.018,0.433,0.265,0.527,0.359,,0.0,original,30,7,,,,,6.711262941360474
naive_bayes,random,0.867,0.856,0.856,0.867,0.125,0.139,0.139,0.125,0.512,0.001,0.791,0.379,0.75,0.602,,0.0,original,30,8,,,,,
logreg,random,0.9,0.897,0.897,0.9,0.082,0.084,0.084,0.082,0.713,0.006,0.849,0.465,0.915,0.846,,0.0,original,30,8,,,,,
knn,random,0.867,0.865,0.865,0.867,0.041,0.042,0.042,0.041,0.621,0.001,0.805,0.442,0.874,0.778,,1e-06,original,30,8,,,,,
xgb,random,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.198,0.034,0.908,0.475,0.93,0.872,,0.0,original,30,8,,,,,
rf,random,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,11.289,0.305,0.894,0.468,0.919,0.852,,7e-06,original,30,8,,,,,
mlp,random,0.867,0.863,0.863,0.867,0.125,0.128,0.128,0.125,1.897,0.04,0.839,0.461,0.907,0.832,,1e-06,original,30,8,,,,,
naive_bayes,k-means,0.883,0.881,0.881,0.883,0.067,0.068,0.068,0.067,0.566,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,8,,,,,12.99746036529541
logreg,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,0.943,0.01,0.89,0.478,0.936,0.882,,0.0,original,30,8,,,,,12.99746036529541
knn,k-means,0.833,0.828,0.828,0.833,0.075,0.079,0.079,0.075,0.772,0.001,0.817,0.506,0.974,0.952,,1e-06,original,30,8,,,,,12.99746036529541
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.138,0.017,0.807,0.397,0.787,0.65,,0.0,original,30,8,,,,,12.99746036529541
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.402,0.301,0.799,0.468,0.922,0.857,,5e-06,original,30,8,,,,,12.99746036529541
mlp,k-means,0.817,0.813,0.813,0.817,0.097,0.1,0.1,0.097,2.071,0.067,0.861,0.465,0.914,0.844,,1e-06,original,30,8,,,,,12.99746036529541
naive_bayes,ag,0.783,0.77,0.77,0.783,0.085,0.098,0.098,0.085,30.549,0.002,0.783,0.364,0.722,0.566,,0.0,original,30,8,,,,,778.9488945007324
logreg,ag,0.85,0.849,0.849,0.85,0.133,0.134,0.134,0.133,1.297,0.014,0.826,0.44,0.869,0.77,,0.0,original,30,8,,,,,778.9488945007324
knn,ag,0.733,0.718,0.718,0.733,0.122,0.134,0.134,0.122,1.045,0.001,0.814,0.53,0.988,0.978,,1e-06,original,30,8,,,,,778.9488945007324
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.379,0.02,0.834,0.494,0.961,0.927,,0.0,original,30,8,,,,,778.9488945007324
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.815,0.417,0.881,0.484,0.945,0.897,,6e-06,original,30,8,,,,,778.9488945007324
mlp,ag,0.783,0.782,0.782,0.783,0.125,0.126,0.126,0.125,1.586,0.017,0.771,0.434,0.86,0.756,,0.0,original,30,8,,,,,778.9488945007324
naive_bayes,k_center,0.9,0.898,0.898,0.9,0.082,0.083,0.083,0.082,0.551,0.001,0.61,0.182,0.36,0.221,,0.0,original,30,8,,,,,5.862351655960083
logreg,k_center,0.933,0.932,0.932,0.933,0.082,0.083,0.083,0.082,1.048,0.015,0.637,0.217,0.429,0.275,,0.0,original,30,8,,,,,5.862351655960083
knn,k_center,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,0.82,0.001,0.502,0.005,0.008,0.005,,1e-06,original,30,8,,,,,5.862351655960083
xgb,k_center,0.95,0.95,0.95,0.95,0.1,0.101,0.101,0.1,1.118,0.017,0.737,0.346,0.686,0.524,,0.0,original,30,8,,,,,5.862351655960083
rf,k_center,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,8.696,0.118,0.501,0.003,0.004,0.003,,1e-06,original,30,8,,,,,5.862351655960083
mlp,k_center,0.783,0.769,0.769,0.783,0.125,0.135,0.135,0.125,1.622,0.031,0.692,0.306,0.608,0.438,,0.0,original,30,8,,,,,5.862351655960083
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.568,0.002,0.563,0.407,0.809,0.681,,0.0,original,30,8,,,,,6.9279255867004395
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.731,0.005,0.492,0.492,0.982,0.966,,0.0,original,30,8,,,,,6.9279255867004395
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.767,0.001,0.489,0.472,0.941,0.891,,1e-06,original,30,8,,,,,6.9279255867004395
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.052,0.031,0.595,0.477,0.945,0.897,,0.0,original,30,8,,,,,6.9279255867004395
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.904,0.391,0.567,0.487,0.964,0.933,,4e-06,original,30,8,,,,,6.9279255867004395
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.624,0.018,0.421,0.356,0.709,0.551,,0.0,original,30,8,,,,,6.9279255867004395
naive_bayes,random,0.817,0.811,0.811,0.817,0.097,0.102,0.102,0.097,0.597,0.002,0.78,0.363,0.72,0.564,,0.0,original,30,9,,,,,
logreg,random,0.867,0.864,0.864,0.867,0.187,0.193,0.193,0.187,0.663,0.002,0.806,0.473,0.93,0.872,,0.0,original,30,9,,,,,
knn,random,0.917,0.916,0.916,0.917,0.167,0.168,0.168,0.167,0.742,0.001,0.85,0.484,0.946,0.9,,1e-06,original,30,9,,,,,
xgb,random,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.14,0.02,0.914,0.511,0.975,0.954,,0.0,original,30,9,,,,,
rf,random,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,10.311,0.208,0.919,0.502,0.967,0.938,,4e-06,original,30,9,,,,,
mlp,random,0.867,0.864,0.864,0.867,0.187,0.193,0.193,0.187,2.196,0.067,0.853,0.462,0.91,0.837,,1e-06,original,30,9,,,,,
naive_bayes,k-means,0.85,0.848,0.848,0.85,0.122,0.125,0.125,0.122,0.522,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,9,,,,,10.788575887680054
logreg,k-means,0.917,0.915,0.915,0.917,0.075,0.077,0.077,0.075,0.856,0.012,0.866,0.471,0.925,0.862,,0.0,original,30,9,,,,,10.788575887680054
knn,k-means,0.833,0.831,0.831,0.833,0.091,0.092,0.092,0.091,0.61,0.001,0.83,0.504,0.972,0.948,,1e-06,original,30,9,,,,,10.788575887680054
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.133,0.017,0.746,0.366,0.725,0.57,,0.0,original,30,9,,,,,10.788575887680054
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.605,0.093,0.818,0.452,0.892,0.807,,2e-06,original,30,9,,,,,10.788575887680054
mlp,k-means,0.833,0.832,0.832,0.833,0.105,0.106,0.106,0.105,2.1,0.038,0.814,0.461,0.909,0.836,,1e-06,original,30,9,,,,,10.788575887680054
naive_bayes,ag,0.833,0.828,0.828,0.833,0.075,0.079,0.079,0.075,30.179,0.002,0.783,0.364,0.722,0.566,,0.0,original,30,9,,,,,903.4263474941254
logreg,ag,0.9,0.899,0.899,0.9,0.033,0.035,0.035,0.033,1.324,0.013,0.837,0.455,0.897,0.816,,0.0,original,30,9,,,,,903.4263474941254
knn,ag,0.8,0.791,0.791,0.8,0.145,0.155,0.155,0.145,1.11,0.001,0.81,0.512,0.979,0.962,,1e-06,original,30,9,,,,,903.4263474941254
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.399,0.021,0.858,0.471,0.924,0.861,,0.0,original,30,9,,,,,903.4263474941254
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.687,0.101,0.862,0.465,0.914,0.844,,2e-06,original,30,9,,,,,903.4263474941254
mlp,ag,0.817,0.814,0.814,0.817,0.062,0.062,0.062,0.062,2.016,0.031,0.81,0.45,0.889,0.802,,0.0,original,30,9,,,,,903.4263474941254
naive_bayes,k_center,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,0.486,0.001,0.61,0.182,0.36,0.221,,0.0,original,30,9,,,,,5.884973764419556
logreg,k_center,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.069,0.014,0.588,0.164,0.324,0.195,,0.0,original,30,9,,,,,5.884973764419556
knn,k_center,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,0.63,0.001,0.5,0.002,0.0,0.002,,1e-06,original,30,9,,,,,5.884973764419556
xgb,k_center,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,1.002,0.021,0.605,0.215,0.425,0.272,,0.0,original,30,9,,,,,5.884973764419556
rf,k_center,0.9,0.9,0.9,0.9,0.062,0.062,0.062,0.062,9.666,0.19,0.501,0.003,0.003,0.003,,2e-06,original,30,9,,,,,5.884973764419556
mlp,k_center,0.767,0.738,0.738,0.767,0.186,0.232,0.232,0.186,1.717,0.04,0.526,0.051,0.099,0.053,,0.0,original,30,9,,,,,5.884973764419556
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.452,0.002,0.569,0.409,0.813,0.687,,0.0,original,30,9,,,,,6.615783214569092
logreg,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.742,0.005,0.494,0.493,0.984,0.971,,0.0,original,30,9,,,,,6.615783214569092
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,0.749,0.001,0.492,0.468,0.933,0.877,,1e-06,original,30,9,,,,,6.615783214569092
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.14,0.017,0.512,0.495,0.983,0.97,,0.0,original,30,9,,,,,6.615783214569092
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.535,0.143,0.539,0.434,0.864,0.762,,2e-06,original,30,9,,,,,6.615783214569092
mlp,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.612,0.032,0.474,0.468,0.933,0.876,,0.0,original,30,9,,,,,6.615783214569092
naive_bayes,random,0.788,0.779,0.779,0.788,0.031,0.037,0.037,0.031,0.547,0.001,0.792,0.388,0.768,0.626,,0.0,original,40,5,,,,,
logreg,random,0.838,0.833,0.833,0.838,0.075,0.079,0.079,0.075,0.721,0.002,0.775,0.488,0.956,0.918,,0.0,original,40,5,,,,,
knn,random,0.85,0.848,0.848,0.85,0.085,0.085,0.085,0.085,0.755,0.001,0.814,0.492,0.959,0.924,,1e-06,original,40,5,,,,,
xgb,random,0.938,0.937,0.937,0.938,0.056,0.057,0.057,0.056,1.117,0.024,0.908,0.494,0.958,0.922,,0.0,original,40,5,,,,,
rf,random,0.888,0.884,0.884,0.888,0.073,0.076,0.076,0.073,9.932,0.182,0.921,0.508,0.972,0.948,,4e-06,original,40,5,,,,,
mlp,random,0.838,0.835,0.835,0.838,0.064,0.065,0.065,0.064,2.182,0.08,0.847,0.475,0.932,0.875,,1e-06,original,40,5,,,,,
naive_bayes,k-means,0.85,0.847,0.847,0.85,0.05,0.052,0.052,0.05,0.558,0.002,0.783,0.364,0.722,0.566,,0.0,original,40,5,,,,,13.761172771453857
logreg,k-means,0.938,0.937,0.937,0.938,0.04,0.04,0.04,0.04,0.926,0.012,0.903,0.494,0.958,0.922,,0.0,original,40,5,,,,,13.761172771453857
knn,k-means,0.75,0.745,0.745,0.75,0.088,0.09,0.09,0.088,0.714,0.001,0.834,0.52,0.983,0.969,,2e-06,original,40,5,,,,,13.761172771453857
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.072,0.028,0.638,0.219,0.433,0.278,,0.0,original,40,5,,,,,13.761172771453857
rf,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,11.399,0.258,0.802,0.45,0.888,0.801,,4e-06,original,40,5,,,,,13.761172771453857
mlp,k-means,0.8,0.797,0.797,0.8,0.083,0.083,0.083,0.083,1.604,0.037,0.805,0.461,0.909,0.835,,0.0,original,40,5,,,,,13.761172771453857
naive_bayes,ag,0.8,0.799,0.799,0.8,0.15,0.15,0.15,0.15,30.292,0.001,0.783,0.364,0.722,0.566,,0.0,original,40,5,,,,,855.2479074001312
logreg,ag,0.912,0.912,0.912,0.912,0.085,0.085,0.085,0.085,1.434,0.017,0.802,0.433,0.857,0.752,,0.0,original,40,5,,,,,855.2479074001312
knn,ag,0.838,0.835,0.835,0.838,0.031,0.032,0.032,0.031,1.098,0.001,0.826,0.503,0.972,0.947,,2e-06,original,40,5,,,,,855.2479074001312
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.404,0.044,0.842,0.488,0.952,0.911,,0.0,original,40,5,,,,,855.2479074001312
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.167,0.243,0.876,0.499,0.965,0.935,,4e-06,original,40,5,,,,,855.2479074001312
mlp,ag,0.838,0.837,0.837,0.838,0.102,0.102,0.102,0.102,1.845,0.042,0.816,0.436,0.861,0.758,,0.0,original,40,5,,,,,855.2479074001312
naive_bayes,k_center,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,0.539,0.002,0.78,0.362,0.716,0.56,,0.0,original,40,5,,,,,7.293004989624023
logreg,k_center,0.925,0.923,0.923,0.925,0.092,0.094,0.094,0.092,0.9,0.011,0.501,0.002,0.002,0.002,,0.0,original,40,5,,,,,7.293004989624023
knn,k_center,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,0.691,0.001,0.501,0.003,0.003,0.003,,1e-06,original,40,5,,,,,7.293004989624023
xgb,k_center,0.938,0.937,0.937,0.938,0.079,0.08,0.08,0.079,1.098,0.02,0.773,0.415,0.821,0.698,,0.0,original,40,5,,,,,7.293004989624023
rf,k_center,0.95,0.95,0.95,0.95,0.073,0.073,0.073,0.073,8.913,0.207,0.501,0.003,0.003,0.003,,2e-06,original,40,5,,,,,7.293004989624023
mlp,k_center,0.925,0.925,0.925,0.925,0.061,0.061,0.061,0.061,1.645,0.023,0.609,0.181,0.358,0.219,,0.0,original,40,5,,,,,7.293004989624023
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.002,0.566,0.409,0.813,0.686,,0.0,original,40,5,,,,,6.721743583679199
logreg,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.693,0.005,0.492,0.489,0.976,0.956,,0.0,original,40,5,,,,,6.721743583679199
knn,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.769,0.001,0.49,0.471,0.938,0.885,,2e-06,original,40,5,,,,,6.721743583679199
xgb,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,1.126,0.019,0.507,0.496,0.987,0.977,,0.0,original,40,5,,,,,6.721743583679199
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.96,0.172,0.509,0.494,0.983,0.97,,2e-06,original,40,5,,,,,6.721743583679199
mlp,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,1.657,0.024,0.45,0.406,0.809,0.681,,1e-06,original,40,5,,,,,6.721743583679199
naive_bayes,random,0.775,0.756,0.756,0.775,0.085,0.106,0.106,0.085,0.487,0.001,0.782,0.365,0.724,0.568,,0.0,original,40,6,,,,,
logreg,random,0.85,0.847,0.847,0.85,0.064,0.065,0.065,0.064,0.628,0.004,0.758,0.499,0.971,0.946,,0.0,original,40,6,,,,,
knn,random,0.838,0.837,0.837,0.838,0.064,0.064,0.064,0.064,0.659,0.001,0.84,0.488,0.953,0.913,,2e-06,original,40,6,,,,,
xgb,random,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,1.135,0.034,0.895,0.513,0.977,0.958,,0.0,original,40,6,,,,,
rf,random,0.9,0.9,0.9,0.9,0.085,0.085,0.085,0.085,9.417,0.24,0.92,0.518,0.979,0.961,,5e-06,original,40,6,,,,,
mlp,random,0.812,0.81,0.81,0.812,0.068,0.068,0.068,0.068,1.734,0.044,0.843,0.487,0.951,0.908,,0.0,original,40,6,,,,,
naive_bayes,k-means,0.862,0.861,0.861,0.862,0.092,0.092,0.092,0.092,0.514,0.002,0.783,0.364,0.722,0.566,,0.0,original,40,6,,,,,16.94211721420288
logreg,k-means,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,0.93,0.011,0.901,0.49,0.953,0.912,,0.0,original,40,6,,,,,16.94211721420288
knn,k-means,0.788,0.787,0.787,0.788,0.064,0.063,0.063,0.064,0.649,0.001,0.831,0.521,0.984,0.97,,2e-06,original,40,6,,,,,16.94211721420288
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.101,0.015,0.612,0.185,0.367,0.226,,0.0,original,40,6,,,,,16.94211721420288
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.356,0.409,0.818,0.426,0.843,0.73,,7e-06,original,40,6,,,,,16.94211721420288
mlp,k-means,0.85,0.849,0.849,0.85,0.102,0.102,0.102,0.102,1.857,0.041,0.827,0.467,0.919,0.852,,0.0,original,40,6,,,,,16.94211721420288
naive_bayes,ag,0.788,0.779,0.779,0.788,0.085,0.093,0.093,0.085,30.448,0.002,0.783,0.364,0.722,0.566,,0.0,original,40,6,,,,,798.5008046627045
logreg,ag,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,1.352,0.013,0.905,0.485,0.945,0.898,,0.0,original,40,6,,,,,798.5008046627045
knn,ag,0.8,0.793,0.793,0.8,0.092,0.096,0.096,0.092,0.997,0.001,0.809,0.519,0.984,0.97,,2e-06,original,40,6,,,,,798.5008046627045
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.511,0.032,0.869,0.48,0.94,0.889,,0.0,original,40,6,,,,,798.5008046627045
rf,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.789,0.41,0.879,0.51,0.976,0.955,,8e-06,original,40,6,,,,,798.5008046627045
mlp,ag,0.838,0.836,0.836,0.838,0.031,0.032,0.032,0.031,2.041,0.045,0.828,0.461,0.907,0.833,,1e-06,original,40,6,,,,,798.5008046627045
naive_bayes,k_center,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,0.462,0.001,0.61,0.182,0.36,0.221,,0.0,original,40,6,,,,,7.367796182632446
logreg,k_center,0.938,0.937,0.937,0.938,0.056,0.056,0.056,0.056,0.926,0.016,0.607,0.179,0.354,0.216,,0.0,original,40,6,,,,,7.367796182632446
knn,k_center,0.925,0.925,0.925,0.925,0.061,0.062,0.062,0.061,0.681,0.001,0.502,0.006,0.009,0.006,,1e-06,original,40,6,,,,,7.367796182632446
xgb,k_center,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,1.138,0.07,0.733,0.358,0.709,0.551,,0.0,original,40,6,,,,,7.367796182632446
rf,k_center,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,9.666,0.406,0.539,0.073,0.143,0.078,,6e-06,original,40,6,,,,,7.367796182632446
mlp,k_center,0.95,0.95,0.95,0.95,0.061,0.062,0.062,0.061,1.744,0.042,0.55,0.092,0.181,0.101,,1e-06,original,40,6,,,,,7.367796182632446
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.551,0.001,0.559,0.407,0.809,0.681,,0.0,original,40,6,,,,,6.631041049957275
logreg,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.724,0.004,0.486,0.486,0.97,0.944,,0.0,original,40,6,,,,,6.631041049957275
knn,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,0.722,0.001,0.505,0.472,0.94,0.889,,2e-06,original,40,6,,,,,6.631041049957275
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.062,0.03,0.507,0.496,0.987,0.976,,0.0,original,40,6,,,,,6.631041049957275
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.198,0.4,0.509,0.494,0.983,0.97,,5e-06,original,40,6,,,,,6.631041049957275
mlp,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,1.863,0.035,0.399,0.31,0.617,0.447,,0.0,original,40,6,,,,,6.631041049957275
naive_bayes,random,0.775,0.758,0.758,0.775,0.085,0.095,0.095,0.085,0.521,0.002,0.798,0.396,0.783,0.646,,0.0,original,40,7,,,,,
logreg,random,0.875,0.873,0.873,0.875,0.068,0.07,0.07,0.068,0.677,0.004,0.836,0.486,0.95,0.908,,0.0,original,40,7,,,,,
knn,random,0.862,0.861,0.861,0.862,0.047,0.048,0.048,0.047,0.782,0.001,0.791,0.46,0.908,0.833,,2e-06,original,40,7,,,,,
